#PeakID(python identify_motif.py ./ENCODE_processed_files/CEBPB_idr.fa CEBPB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
878_10348	chr5	178153997	178154397	+	1000	107.0	[11.523669]	[120]	[9.82345]	[119]	[178154210]	[178154209]
878_10349	chr6	4010548	4010948	+	1000	107.0	[11.523669]	[93]	[9.82345]	[92]	[4010740]	[4010739]
878_10351	chr6	14596366	14596766	+	1000	107.0	[8.253193]	[100]	[9.824262]	[99]	[14596564]	[14596563]
878_10352	chr6	26362817	26363217	+	1000	107.0	[8.219931]	[100]	[11.993677]	[99]	[26363014]	[26363013]
878_10353	chr6	36660279	36660679	+	1000	107.0	[11.523669]	[119]	[10.00991]	[118]	[36660494]	[36660493]
878_10355	chr6	52639515	52639915	+	1000	107.0	[]	[]	[8.194376]	[95]	[]	[52639710]
878_10356	chr6	82220173	82220573	+	1000	107.0	[11.303083]	[94]	[12.102169]	[93]	[82220367]	[82220366]
878_10359	chr6	138330774	138331174	+	1000	107.0	[11.489543]	[106]	[12.102169]	[105]	[138330957]	[138330956]
878_10360	chr6	148892253	148892653	+	1000	107.0	[8.194376]	[120]	[]	[]	[148892467]	[]
878_10362	chr6	160024141	160024541	+	1000	107.0	[11.9157095]	[134]	[11.489543]	[133]	[160024356]	[160024355]
878_10363	chr6	161619051	161619451	+	1000	107.0	[11.415177]	[131]	[6.553837]	[130]	[161619263]	[161619262]
878_10366	chr7	55307511	55307911	+	1000	107.0	[9.555131]	[104]	[9.546091, 8.194376, 6.3785577]	[103, 123, 131]	[55307704]	[55307703, 55307723, 55307731]
878_10367	chr7	93373579	93373979	+	1000	107.0	[11.381051]	[98]	[8.832556]	[97]	[93373773]	[93373772]
878_10368	chr7	101855288	101855688	+	1000	107.0	[8.194376]	[104]	[]	[]	[101855488]	[]
878_1037	chr6	160100933	160101333	+	1000	396.0	[8.194376, 8.194376]	[80, 101]	[]	[]	[160101112, 160101133]	[]
878_10370	chr7	108251701	108252101	+	1000	107.0	[]	[]	[8.194376]	[95]	[]	[108251895]
878_10373	chr8	6748385	6748785	+	1000	107.0	[11.523669]	[79]	[9.82345]	[78]	[6748562]	[6748561]
878_10374	chr8	38751895	38752295	+	1000	107.0	[12.432437]	[111]	[11.660454]	[110]	[38752102]	[38752101]
878_10375	chr8	54089466	54089866	+	1000	107.0	[11.330633]	[95]	[14.523885]	[94]	[54089660]	[54089659]
878_10377	chr9	33510262	33510662	+	1000	107.0	[9.555131]	[98]	[9.359631]	[97]	[33510459]	[33510458]
878_10378	chr9	69027672	69028072	+	1000	107.0	[6.2855186]	[116]	[9.251139]	[115]	[69027880]	[69027879]
878_10379	chr9	101398246	101398646	+	1000	107.0	[8.067596]	[77]	[9.901418]	[76]	[101398417]	[101398416]
878_1038	chr7	6448372	6448772	+	1000	396.0	[11.523669]	[95]	[9.82345]	[94]	[6448565]	[6448564]
878_10380	chr9	111728558	111728958	+	1000	107.0	[11.9157095]	[92]	[11.489543]	[91]	[111728750]	[111728749]
878_10381	chr9	116549353	116549753	+	1000	107.0	[9.741591]	[102]	[]	[]	[116549552]	[]
878_10382	chr9	121437886	121438286	+	1000	107.0	[11.9157095]	[100]	[11.489543]	[99]	[121438085]	[121438084]
878_10383	chr9	130853285	130853685	+	1000	107.0	[11.523669]	[95]	[9.82345]	[94]	[130853472]	[130853471]
878_10387	chr1	19557769	19558169	+	1000	106.0	[8.194376]	[95]	[]	[]	[19557952]	[]
878_10388	chr1	21317321	21317721	+	1000	106.0	[9.546091]	[100]	[9.741591]	[99]	[21317516]	[21317515]
878_10389	chr1	28779745	28780145	+	1000	106.0	[11.523669]	[104]	[9.82345]	[103]	[28779945]	[28779944]
878_10390	chr1	31539316	31539716	+	1000	106.0	[11.489543]	[122]	[7.4068704, 11.9157095]	[74, 121]	[31539531]	[31539483, 31539530]
878_10391	chr1	33380041	33380441	+	1000	106.0	[11.489543]	[104]	[11.9157095]	[103]	[33380242]	[33380241]
878_10392	chr1	35281558	35281958	+	1000	106.0	[11.489543]	[97]	[12.102169]	[96]	[35281747]	[35281746]
878_10393	chr1	52203949	52204349	+	1000	106.0	[]	[]	[9.633099]	[95]	[]	[52204141]
878_10394	chr1	58883308	58883708	+	1000	106.0	[]	[]	[6.225838]	[145]	[]	[58883545]
878_10396	chr1	99652357	99652757	+	1000	106.0	[6.553837]	[102]	[11.415177]	[101]	[99652557]	[99652556]
878_10400	chr1	153836441	153836841	+	1000	106.0	[9.82345]	[95]	[11.523669]	[94]	[153836635]	[153836634]
878_10403	chr1	225520608	225521008	+	1000	106.0	[]	[]	[8.194376]	[106]	[]	[225520808]
878_10404	chr1	241641129	241641529	+	1000	106.0	[12.102169]	[98]	[11.303083]	[97]	[241641322]	[241641321]
878_10405	chr10	13665034	13665434	+	1000	106.0	[11.2542715]	[94]	[14.415392]	[93]	[13665227]	[13665226]
878_10408	chr10	92680626	92681026	+	1000	106.0	[11.2542715]	[99]	[14.415392]	[98]	[92680818]	[92680817]
878_10409	chr10	104183715	104184115	+	1000	106.0	[8.194376]	[101]	[]	[]	[104183913]	[]
878_1041	chr12	56699018	56699418	+	1000	395.0	[]	[]	[9.762746]	[97]	[]	[56699212]
878_10410	chr11	18649721	18650121	+	1000	106.0	[9.82345]	[77]	[11.523669]	[76]	[18649898]	[18649897]
878_10411	chr11	93973619	93974019	+	1000	106.0	[6.225838]	[77]	[]	[]	[93973789]	[]
878_10412	chr11	106070610	106071010	+	1000	106.0	[6.554649, 12.102169]	[56, 105]	[11.303083]	[104]	[106070761, 106070810]	[106070809]
878_10413	chr11	125074854	125075254	+	1000	106.0	[8.271258]	[87]	[]	[]	[125075037]	[]
878_10414	chr12	46484347	46484747	+	1000	106.0	[8.007916]	[92]	[]	[]	[46484538]	[]
878_10415	chr12	53644144	53644544	+	1000	106.0	[]	[]	[8.194376]	[113]	[]	[53644355]
878_10417	chr12	57816768	57817168	+	1000	106.0	[]	[]	[9.741591]	[116]	[]	[57816973]
878_10419	chr12	106336336	106336736	+	1000	106.0	[14.710344]	[104]	[14.710344]	[103]	[106336540]	[106336539]
878_10420	chr12	122064135	122064535	+	1000	106.0	[]	[]	[9.359631]	[110]	[]	[122064340]
878_10421	chr14	74929268	74929668	+	1000	106.0	[9.245763]	[103]	[6.773559]	[102]	[74929471]	[74929470]
878_10424	chr15	42602469	42602869	+	1000	106.0	[]	[]	[9.025176]	[114]	[]	[42602674]
878_10425	chr15	63504380	63504780	+	1000	106.0	[8.035466]	[122]	[]	[]	[63504600]	[]
878_10429	chr16	80993309	80993709	+	1000	106.0	[9.824262]	[120]	[]	[]	[80993522]	[]
878_1043	chr2	42810339	42810739	+	1000	395.0	[11.523669]	[107]	[9.82345]	[106]	[42810543]	[42810542]
878_10430	chr16	81636347	81636747	+	1000	106.0	[9.82345]	[94]	[11.523669]	[93]	[81636534]	[81636533]
878_10433	chr17	41846291	41846691	+	1000	106.0	[9.82345]	[99]	[11.523669]	[98]	[41846490]	[41846489]
878_10434	chr17	45175083	45175483	+	1000	106.0	[6.553837]	[128]	[9.437598, 11.415177]	[87, 127]	[45175303]	[45175262, 45175302]
878_10435	chr17	55436225	55436625	+	1000	106.0	[8.331161]	[112]	[6.368189]	[111]	[55436436]	[55436435]
878_10437	chr17	62995543	62995943	+	1000	106.0	[8.832556]	[113]	[11.381051]	[112]	[62995746]	[62995745]
878_10438	chr17	79058767	79059167	+	1000	106.0	[9.095225]	[97]	[9.684778]	[96]	[79058963]	[79058962]
878_10439	chr17	82816372	82816772	+	1000	106.0	[8.194376]	[119]	[]	[]	[82816591]	[]
878_1044	chr3	186827644	186828044	+	1000	395.0	[11.523669]	[92]	[10.00991]	[91]	[186827836]	[186827835]
878_10440	chr18	2627780	2628180	+	1000	106.0	[]	[]	[7.053912]	[68]	[]	[2627945]
878_10442	chr18	8696767	8697167	+	1000	106.0	[7.277224]	[127]	[]	[]	[8696987]	[]
878_10444	chr18	51211545	51211945	+	1000	106.0	[]	[]	[9.637802]	[95]	[]	[51211736]
878_10446	chr19	7159055	7159455	+	1000	106.0	[11.489543]	[105]	[11.9157095]	[104]	[7159258]	[7159257]
878_10447	chr19	10498682	10499082	+	1000	106.0	[11.330633]	[96]	[14.523885]	[95]	[10498873]	[10498872]
878_10450	chr19	50748092	50748492	+	1000	106.0	[11.523669]	[144]	[9.82345]	[143]	[50748314]	[50748313]
878_10451	chr19	55633889	55634289	+	1000	106.0	[8.646096]	[102]	[11.1945915]	[101]	[55634082]	[55634081]
878_10452	chr2	15975200	15975600	+	1000	106.0	[14.523885]	[99]	[14.523885]	[98]	[15975396]	[15975395]
878_10453	chr2	43725868	43726268	+	1000	106.0	[9.82345]	[107]	[11.523669]	[106]	[43726073]	[43726072]
878_10454	chr2	60961467	60961867	+	1000	106.0	[12.245977]	[108]	[11.473993]	[107]	[60961667]	[60961666]
878_10456	chr2	143974285	143974685	+	1000	106.0	[8.194376]	[101]	[11.1945915]	[132]	[143974478]	[143974509]
878_10459	chr2	207428010	207428410	+	1000	106.0	[11.9157095]	[103]	[11.489543]	[102]	[207428206]	[207428205]
878_1046	chr4	123479843	123480243	+	1000	395.0	[14.710344]	[99]	[11.330633]	[98]	[123480041]	[123480040]
878_10463	chr20	57534726	57535126	+	1000	106.0	[11.489543]	[101]	[12.102169]	[100]	[57534924]	[57534923]
878_10464	chr21	33492564	33492964	+	1000	106.0	[11.993677, 9.437598]	[76, 118]	[8.219931, 6.471978]	[75, 117]	[33492734, 33492776]	[33492733, 33492775]
878_10465	chr21	33518887	33519287	+	1000	106.0	[14.601852]	[104]	[11.440731]	[103]	[33519086]	[33519085]
878_10468	chr22	41286359	41286759	+	1000	106.0	[]	[]	[6.491527]	[142]	[]	[41286579]
878_10469	chr3	33636426	33636826	+	1000	106.0	[]	[]	[9.245763]	[98]	[]	[33636617]
878_10470	chr3	36912885	36913285	+	1000	106.0	[11.523669]	[131]	[9.82345]	[130]	[36913099]	[36913098]
878_10472	chr3	60333668	60334068	+	1000	106.0	[6.48705, 6.415165]	[87, 124]	[8.9867325]	[123]	[60333850, 60333887]	[60333886]
878_10473	chr3	123188084	123188484	+	1000	106.0	[11.330633]	[103]	[14.710344]	[102]	[123188282]	[123188281]
878_10474	chr3	129112306	129112706	+	1000	106.0	[7.959871]	[79]	[]	[]	[129112482]	[]
878_10476	chr3	143085156	143085556	+	1000	106.0	[]	[]	[9.437598]	[96]	[]	[143085352]
878_10477	chr3	182726543	182726943	+	1000	106.0	[6.601625]	[95]	[]	[]	[182726738]	[]
878_10478	chr3	196620169	196620569	+	1000	106.0	[]	[]	[9.292248]	[97]	[]	[196620355]
878_10479	chr4	1201831	1202231	+	1000	106.0	[11.303083]	[95]	[11.9157095]	[94]	[1202021]	[1202020]
878_10481	chr4	16577187	16577587	+	1000	106.0	[14.710344]	[97]	[14.523885]	[96]	[16577379]	[16577378]
878_10483	chr5	54419430	54419830	+	1000	106.0	[8.722458]	[94]	[11.303083]	[93]	[54419609]	[54419608]
878_10484	chr5	72525781	72526181	+	1000	106.0	[9.555131]	[105]	[]	[]	[72525983]	[]
878_10485	chr5	113507652	113508052	+	1000	106.0	[9.095225]	[104]	[9.871238]	[103]	[113507854]	[113507853]
878_10488	chr5	178355673	178356073	+	1000	106.0	[11.660454]	[95]	[12.432437]	[94]	[178355859]	[178355858]
878_1049	chr10	122933226	122933626	+	1000	394.0	[14.523885]	[98]	[14.710344]	[97]	[122933423]	[122933422]
878_10490	chr6	118723739	118724139	+	1000	106.0	[11.489543]	[97]	[11.9157095]	[96]	[118723935]	[118723934]
878_10491	chr6	135254386	135254786	+	1000	106.0	[8.9867325]	[96]	[6.601625]	[95]	[135254571]	[135254570]
878_10494	chr6	150277660	150278060	+	1000	106.0	[]	[]	[7.4068704]	[100]	[]	[150277858]
878_10497	chr7	55367470	55367870	+	1000	106.0	[10.00991]	[115]	[11.523669]	[114]	[55367678]	[55367677]
878_10498	chr7	76394259	76394659	+	1000	106.0	[11.523669, 9.437598]	[114, 154]	[9.82345]	[113]	[76394468, 76394508]	[76394467]
878_10500	chr7	107059742	107060142	+	1000	106.0	[]	[]	[9.245763]	[97]	[]	[107059934]
878_10502	chr7	121080642	121081042	+	1000	106.0	[9.359631]	[109]	[9.741591]	[108]	[121080851]	[121080850]
878_10503	chr7	129308185	129308585	+	1000	106.0	[12.102169]	[97]	[11.303083]	[96]	[129308378]	[129308377]
878_10504	chr7	139664423	139664823	+	1000	106.0	[11.33721]	[97]	[10.00991]	[96]	[139664618]	[139664617]
878_10506	chr7	158810439	158810839	+	1000	106.0	[6.553837]	[104]	[11.415177]	[103]	[158810635]	[158810634]
878_10507	chr8	26006239	26006639	+	1000	106.0	[11.551961]	[114]	[]	[]	[26006444]	[]
878_10508	chr8	27956047	27956447	+	1000	106.0	[14.601852]	[102]	[11.440731]	[101]	[27956246]	[27956245]
878_10510	chr8	93689709	93690109	+	1000	106.0	[11.9157095]	[134]	[11.303083]	[133]	[93689919]	[93689918]
878_10511	chr8	94862789	94863189	+	1000	106.0	[11.332239]	[103]	[11.332239]	[102]	[94862990]	[94862989]
878_10512	chr9	107707575	107707975	+	1000	106.0	[]	[]	[8.194376]	[98]	[]	[107707773]
878_10513	chr9	127699610	127700010	+	1000	106.0	[8.832556]	[106]	[11.381051]	[105]	[127699809]	[127699808]
878_10514	chr9	129165922	129166322	+	1000	106.0	[11.330633]	[99]	[14.523885]	[98]	[129166112]	[129166111]
878_10515	chr9	134590315	134590715	+	1000	106.0	[7.1624045]	[124]	[11.303083]	[123]	[134590524]	[134590523]
878_10516	chrX	131970410	131970810	+	1000	106.0	[8.007916]	[95]	[]	[]	[131970605]	[]
878_10517	chrX	154497308	154497708	+	1000	106.0	[11.489543, 7.2932425]	[103, 117]	[12.102169]	[102]	[154497507, 154497521]	[154497506]
878_10518	chr1	6727459	6727859	+	1000	105.0	[6.817318]	[124]	[6.8213468]	[123]	[6727679]	[6727678]
878_10519	chr1	25232425	25232825	+	1000	105.0	[7.9890876]	[113]	[8.252521]	[100]	[25232638]	[25232625]
878_1052	chr3	9979873	9980273	+	1000	394.0	[11.523669]	[99]	[10.00991]	[98]	[9980071]	[9980070]
878_10520	chr1	27574224	27574624	+	1000	105.0	[8.03347]	[103]	[11.807217]	[102]	[27574423]	[27574422]
878_10521	chr1	45765964	45766364	+	1000	105.0	[9.196087]	[100]	[9.382546]	[99]	[45766164]	[45766163]
878_10523	chr1	61205780	61206180	+	1000	105.0	[8.194376, 6.368457]	[98, 133]	[]	[]	[61205974, 61206009]	[]
878_10526	chr1	167392308	167392708	+	1000	105.0	[8.061021]	[103]	[14.415392]	[102]	[167392510]	[167392509]
878_10527	chr1	171779453	171779853	+	1000	105.0	[11.523669]	[109]	[9.82345]	[108]	[171779659]	[171779658]
878_10529	chr1	184752688	184753088	+	1000	105.0	[]	[]	[7.5933304]	[102]	[]	[184752885]
878_1053	chr4	39978100	39978500	+	1000	394.0	[11.489543]	[98]	[11.9157095]	[97]	[39978298]	[39978297]
878_10531	chr1	207794892	207795292	+	1000	105.0	[9.245763]	[138]	[6.960019]	[137]	[207795112]	[207795111]
878_10534	chr1	246897299	246897699	+	1000	105.0	[11.489543, 7.053912]	[111, 136]	[11.9157095]	[110]	[246897501, 246897526]	[246897500]
878_10535	chr10	50440458	50440858	+	1000	105.0	[11.523669]	[103]	[9.82345]	[102]	[50440660]	[50440659]
878_10536	chr10	71406842	71407242	+	1000	105.0	[14.601852]	[141]	[11.2542715]	[140]	[71407070]	[71407069]
878_10537	chr10	107280350	107280750	+	1000	105.0	[11.489543]	[106]	[12.102169]	[105]	[107280550]	[107280549]
878_10538	chr11	59539766	59540166	+	1000	105.0	[12.102169]	[91]	[11.489543]	[90]	[59539948]	[59539947]
878_10539	chr11	73629905	73630305	+	1000	105.0	[6.740297]	[99]	[11.415177]	[98]	[73630103]	[73630102]
878_10541	chr11	107824875	107825275	+	1000	105.0	[11.489543]	[98]	[12.102169]	[97]	[107825071]	[107825070]
878_10542	chr11	108845995	108846395	+	1000	105.0	[11.489543]	[113]	[11.9157095]	[112]	[108846198]	[108846197]
878_10544	chr11	112173149	112173549	+	1000	105.0	[]	[]	[8.194376]	[115]	[]	[112173351]
878_10546	chr11	113884311	113884711	+	1000	105.0	[]	[]	[8.194376]	[88]	[]	[113884499]
878_10548	chr12	50039226	50039626	+	1000	105.0	[11.303083]	[93]	[8.722458]	[92]	[50039418]	[50039417]
878_10549	chr12	56459650	56460050	+	1000	105.0	[11.415177]	[97]	[6.553837]	[96]	[56459847]	[56459846]
878_10550	chr12	110562882	110563282	+	1000	105.0	[10.00991]	[96]	[11.523669]	[95]	[110563072]	[110563071]
878_10551	chr13	99577846	99578246	+	1000	105.0	[]	[]	[8.194376]	[108]	[]	[99578043]
878_10553	chr14	101707297	101707697	+	1000	105.0	[7.8805957]	[156]	[]	[]	[101707517]	[]
878_10554	chr15	62069605	62070005	+	1000	105.0	[11.303083]	[97]	[12.102169]	[96]	[62069801]	[62069800]
878_10555	chr15	75626753	75627153	+	1000	105.0	[11.523669]	[159]	[9.82345]	[158]	[75626988]	[75626987]
878_10556	chr16	8109433	8109833	+	1000	105.0	[6.4412866]	[117]	[8.832556]	[116]	[8109639]	[8109638]
878_10557	chr16	22631300	22631700	+	1000	105.0	[14.601852]	[100]	[8.061021]	[99]	[22631493]	[22631492]
878_10558	chr16	25115413	25115813	+	1000	105.0	[9.555131]	[108]	[9.546091]	[107]	[25115618]	[25115617]
878_10559	chr16	50632597	50632997	+	1000	105.0	[9.741591]	[102]	[]	[]	[50632797]	[]
878_1056	chr14	96808611	96809011	+	1000	393.0	[11.2542715]	[98]	[14.601852]	[97]	[96808809]	[96808808]
878_10560	chr16	77180303	77180703	+	1000	105.0	[]	[]	[7.8805957, 8.111438]	[78, 139]	[]	[77180480, 77180541]
878_10562	chr17	7553376	7553776	+	1000	105.0	[11.807217]	[119]	[8.03347]	[118]	[7553594]	[7553593]
878_10563	chr17	9253294	9253694	+	1000	105.0	[14.523885]	[121]	[14.523885]	[120]	[9253503]	[9253502]
878_10564	chr17	16075953	16076353	+	1000	105.0	[14.601852]	[102]	[11.2542715]	[101]	[16076151]	[16076150]
878_10566	chr17	27601589	27601989	+	1000	105.0	[12.102169]	[97]	[8.109833]	[96]	[27601777]	[27601776]
878_1057	chr15	88465842	88466242	+	1000	393.0	[9.095225]	[98]	[9.684778]	[97]	[88466039]	[88466038]
878_10570	chr17	65131860	65132260	+	1000	105.0	[6.960019]	[104]	[9.059302]	[103]	[65132060]	[65132059]
878_10571	chr17	77072396	77072796	+	1000	105.0	[9.546091]	[94]	[9.741591]	[93]	[77072590]	[77072589]
878_10574	chr18	59265186	59265586	+	1000	105.0	[9.82345]	[104]	[11.523669]	[103]	[59265388]	[59265387]
878_10580	chr19	40360963	40361363	+	1000	105.0	[11.523669]	[108]	[10.00991]	[107]	[40361168]	[40361167]
878_10581	chr19	58504761	58505161	+	1000	105.0	[9.82345]	[98]	[11.523669]	[97]	[58504959]	[58504958]
878_10582	chr2	42871368	42871768	+	1000	105.0	[11.660454]	[100]	[12.432437]	[99]	[42871568]	[42871567]
878_10583	chr2	47303804	47304204	+	1000	105.0	[]	[]	[11.381051]	[117]	[]	[47304017]
878_10585	chr2	173298679	173299079	+	1000	105.0	[12.102169]	[86]	[11.489543]	[85]	[173298865]	[173298864]
878_10586	chr2	184206026	184206426	+	1000	105.0	[12.102169]	[100]	[11.489543]	[99]	[184206224]	[184206223]
878_10588	chr2	208295860	208296260	+	1000	105.0	[11.523669]	[107]	[9.82345]	[106]	[208296062]	[208296061]
878_1059	chr17	76268216	76268616	+	1000	393.0	[8.194376]	[107]	[]	[]	[76268418]	[]
878_10590	chr2	235458829	235459229	+	1000	105.0	[9.82345]	[93]	[11.523669]	[92]	[235459011]	[235459010]
878_10592	chr20	47358999	47359399	+	1000	105.0	[]	[]	[11.1945915]	[102]	[]	[47359200]
878_10593	chr21	35337569	35337969	+	1000	105.0	[6.960019]	[118]	[9.059302]	[117]	[35337773]	[35337772]
878_10596	chr22	20619014	20619414	+	1000	105.0	[11.523669]	[125]	[9.82345]	[124]	[20619220]	[20619219]
878_10597	chr22	21668381	21668781	+	1000	105.0	[11.9157095]	[103]	[11.489543]	[102]	[21668582]	[21668581]
878_10599	chr3	33821968	33822368	+	1000	105.0	[14.415392]	[108]	[8.061021]	[107]	[33822171]	[33822170]
878_106	chr1	184806398	184806798	+	1000	646.0	[8.172251, 9.871238]	[85, 111]	[9.162824, 8.908765]	[84, 110]	[184806583, 184806609]	[184806582, 184806608]
878_1060	chr19	47723545	47723945	+	1000	393.0	[11.415177]	[91]	[6.740297]	[90]	[47723735]	[47723734]
878_10601	chr3	47465889	47466289	+	1000	105.0	[6.553837]	[97]	[11.415177]	[96]	[47466086]	[47466085]
878_10603	chr3	57634295	57634695	+	1000	105.0	[11.2542715]	[97]	[14.601852]	[96]	[57634492]	[57634491]
878_10604	chr3	64673325	64673725	+	1000	105.0	[8.061021]	[109]	[14.415392]	[108]	[64673533]	[64673532]
878_10605	chr3	100076299	100076699	+	1000	105.0	[9.0522785]	[97]	[9.211636]	[96]	[100076496]	[100076495]
878_10606	chr3	138902165	138902565	+	1000	105.0	[]	[]	[8.194376]	[97]	[]	[138902360]
878_1061	chr3	142706301	142706701	+	1000	393.0	[11.330633]	[97]	[14.523885, 6.576071]	[96, 112]	[142706498]	[142706497, 142706513]
878_10612	chr5	14272814	14273214	+	1000	105.0	[11.303083]	[124]	[11.9157095]	[123]	[14273026]	[14273025]
878_10614	chr5	76478588	76478988	+	1000	105.0	[14.710344]	[98]	[9.770579]	[97]	[76478785]	[76478784]
878_10615	chr5	96590789	96591189	+	1000	105.0	[7.2681837, 12.102169]	[57, 103]	[11.489543]	[102]	[96590942, 96590988]	[96590987]
878_10618	chr5	131752838	131753238	+	1000	105.0	[6.587911]	[140]	[8.194376]	[95]	[131753069]	[131753024]
878_10619	chr6	15150229	15150629	+	1000	105.0	[11.381051]	[117]	[8.832556]	[116]	[15150444]	[15150443]
878_1062	chr9	97984076	97984476	+	1000	393.0	[11.33721]	[97]	[9.82345]	[96]	[97984266]	[97984265]
878_10620	chr6	21987675	21988075	+	1000	105.0	[11.381051]	[105]	[8.646096]	[104]	[21987876]	[21987875]
878_10622	chr6	37307470	37307870	+	1000	105.0	[11.222141]	[101]	[11.440731]	[100]	[37307669]	[37307668]
878_10623	chr6	49646254	49646654	+	1000	105.0	[]	[]	[6.3618803]	[92]	[]	[49646427]
878_10624	chr6	68039947	68040347	+	1000	105.0	[11.381051]	[100]	[8.646096]	[99]	[68040144]	[68040143]
878_10626	chr6	119061221	119061621	+	1000	105.0	[8.194376]	[95]	[]	[]	[119061413]	[]
878_10629	chr6	147735947	147736347	+	1000	105.0	[11.1945915]	[98]	[8.832556]	[97]	[147736138]	[147736137]
878_1063	chr1	167544571	167544971	+	1000	392.0	[11.330633]	[99]	[14.523885]	[98]	[167544769]	[167544768]
878_10630	chr6	158921076	158921476	+	1000	105.0	[11.9157095]	[98]	[11.489543]	[97]	[158921274]	[158921273]
878_10632	chr7	51430502	51430902	+	1000	105.0	[8.724064]	[118]	[8.111438]	[117]	[51430718]	[51430717]
878_10635	chr7	106167407	106167807	+	1000	105.0	[7.9249783, 9.052726]	[73, 108]	[8.537604, 11.660454]	[72, 107]	[106167580, 106167615]	[106167579, 106167614]
878_10636	chr7	123324253	123324653	+	1000	105.0	[11.303083, 11.303083, 11.303083]	[93, 114, 137]	[11.9157095, 11.9157095, 12.102169]	[92, 113, 136]	[123324437, 123324458, 123324481]	[123324436, 123324457, 123324480]
878_10638	chr7	149088252	149088652	+	1000	105.0	[12.102169]	[111]	[11.489543]	[110]	[149088459]	[149088458]
878_10639	chr7	149093279	149093679	+	1000	105.0	[9.546091]	[103]	[6.3618803]	[102]	[149093471]	[149093470]
878_1064	chr1	213287987	213288387	+	1000	392.0	[14.710344]	[101]	[14.710344]	[100]	[213288188]	[213288187]
878_10640	chr7	157399223	157399623	+	1000	105.0	[8.061021]	[97]	[14.415392]	[96]	[157399419]	[157399418]
878_10646	chr8	130043838	130044238	+	1000	105.0	[12.102169]	[97]	[11.489543]	[96]	[130044033]	[130044032]
878_10647	chr8	131203630	131204030	+	1000	105.0	[8.061021]	[102]	[14.601852]	[101]	[131203832]	[131203831]
878_10648	chr9	92315485	92315885	+	1000	105.0	[12.432437]	[104]	[8.280743]	[103]	[92315683]	[92315682]
878_10650	chr9	127538708	127539108	+	1000	105.0	[10.00991]	[93]	[11.523669]	[92]	[127538898]	[127538897]
878_10651	chr9	133022097	133022497	+	1000	105.0	[8.439652]	[93]	[9.824262]	[92]	[133022274]	[133022273]
878_10652	chrX	282133	282533	+	1000	105.0	[]	[]	[8.194376]	[104]	[]	[282334]
878_10654	chr1	1316780	1317180	+	1000	104.0	[11.523669]	[103]	[9.82345]	[102]	[1316982]	[1316981]
878_10655	chr1	6009741	6010141	+	1000	104.0	[11.523669]	[100]	[9.82345]	[99]	[6009928]	[6009927]
878_10657	chr1	12658109	12658509	+	1000	104.0	[9.196087, 12.102169]	[65, 108]	[11.303083]	[107]	[12658273, 12658316]	[12658315]
878_10658	chr1	15680678	15681078	+	1000	104.0	[11.489543]	[115]	[8.722458]	[114]	[15680883]	[15680882]
878_1066	chr12	94075339	94075739	+	1000	392.0	[11.9157095]	[99]	[11.489543]	[98]	[94075537]	[94075536]
878_10660	chr1	37584540	37584940	+	1000	104.0	[11.9157095]	[103]	[11.489543]	[102]	[37584740]	[37584739]
878_10661	chr1	40250942	40251342	+	1000	104.0	[6.6917005]	[133]	[]	[]	[40251158]	[]
878_10662	chr1	40554896	40555296	+	1000	104.0	[8.194376]	[110]	[9.871238]	[81]	[40555101]	[40555072]
