#PeakID(python identify_motif.py ./ENCODE_processed_files/GATA2_idr.fa GATA2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
946_11178	chr19	58279275	58279675	+	1000	73.0	[]	[]	[7.5779095]	[136]	[]	[58279497]
946_11180	chr2	12451638	12452038	+	1000	73.0	[]	[]	[12.699877]	[98]	[]	[12451817]
946_11181	chr2	12675315	12675715	+	1000	73.0	[12.699877]	[82]	[]	[]	[12675495]	[]
946_11193	chr2	174439914	174440314	+	1000	73.0	[10.555019]	[95]	[]	[]	[174440099]	[]
946_11195	chr2	178498046	178498446	+	1000	73.0	[10.555019]	[144]	[]	[]	[178498287]	[]
946_11196	chr2	201182846	201183246	+	1000	73.0	[9.722767]	[117]	[12.699877]	[153]	[201183045]	[201183081]
946_11199	chr20	20946340	20946740	+	1000	73.0	[]	[]	[12.699877]	[119]	[]	[20946525]
946_11207	chr21	35470397	35470797	+	1000	73.0	[8.567237]	[158]	[10.555019]	[121]	[35470641]	[35470604]
946_11227	chr22	19965937	19966337	+	1000	73.0	[9.387603]	[109]	[]	[]	[19966122]	[]
946_11248	chr22	22551283	22551683	+	1000	73.0	[]	[]	[7.373495]	[123]	[]	[22551502]
946_11256	chr22	30881421	30881821	+	1000	73.0	[10.555019]	[143]	[]	[]	[30881650]	[]
946_11260	chr3	23917058	23917458	+	1000	73.0	[]	[]	[7.6269035]	[107]	[]	[23917263]
946_11263	chr3	38314312	38314712	+	1000	73.0	[9.722767]	[104]	[]	[]	[38314509]	[]
946_11269	chr3	119795080	119795480	+	1000	73.0	[]	[]	[12.699877]	[133]	[]	[119795276]
946_11272	chr3	152586949	152587349	+	1000	73.0	[12.699877]	[70]	[]	[]	[152587116]	[]
946_11273	chr3	170154666	170155066	+	1000	73.0	[]	[]	[10.555019]	[104]	[]	[170154869]
946_1128	chr5	1185727	1186127	+	1000	232.0	[9.722767, 12.699877]	[86, 129]	[]	[]	[1185907, 1185950]	[]
946_11281	chr4	26701788	26702188	+	1000	73.0	[]	[]	[12.699877]	[111]	[]	[26701999]
946_11282	chr4	54473131	54473531	+	1000	73.0	[9.93833]	[99]	[]	[]	[54473323]	[]
946_11286	chr4	145278795	145279195	+	1000	73.0	[]	[]	[9.722767, 7.242745]	[87, 141]	[]	[145278982, 145279036]
946_11287	chr5	32285469	32285869	+	1000	73.0	[9.387603]	[119]	[]	[]	[32285678]	[]
946_11288	chr5	39158180	39158580	+	1000	73.0	[9.722767]	[89]	[]	[]	[39158355]	[]
946_11293	chr5	89069607	89070007	+	1000	73.0	[10.555019, 9.722767]	[83, 133]	[7.000952]	[153]	[89069778, 89069828]	[89069848]
946_11294	chr5	143401956	143402356	+	1000	73.0	[12.699877, 9.93833]	[118, 143]	[]	[]	[143402135, 143402160]	[]
946_11300	chr6	2766244	2766644	+	1000	73.0	[8.567237, 9.722767]	[96, 161]	[]	[]	[2766412, 2766477]	[]
946_11315	chr6	79269777	79270177	+	1000	73.0	[]	[]	[12.699877]	[95]	[]	[79269934]
946_11317	chr6	108575870	108576270	+	1000	73.0	[]	[]	[9.387603]	[108]	[]	[108576066]
946_11318	chr6	109308021	109308421	+	1000	73.0	[]	[]	[12.699877]	[81]	[]	[109308193]
946_11321	chr6	163710575	163710975	+	1000	73.0	[]	[]	[8.065871]	[133]	[]	[163710804]
946_11323	chr7	26689140	26689540	+	1000	73.0	[7.7934723]	[146]	[10.555019]	[98]	[26689375]	[26689327]
946_11330	chr7	106283880	106284280	+	1000	73.0	[]	[]	[12.699877]	[169]	[]	[106284131]
946_11332	chr7	121278475	121278875	+	1000	73.0	[]	[]	[8.065871]	[82]	[]	[121278651]
946_11334	chr7	128044040	128044440	+	1000	73.0	[7.5779095]	[118]	[]	[]	[128044242]	[]
946_11339	chr8	6559651	6560051	+	1000	73.0	[9.93833]	[112]	[]	[]	[6559863]	[]
946_1136	chr16	57084237	57084637	+	1000	231.0	[]	[]	[9.722767]	[118]	[]	[57084453]
946_11367	chr1	21262446	21262846	+	1000	72.0	[]	[]	[12.699877]	[139]	[]	[21262620]
946_11369	chr1	24644016	24644416	+	1000	72.0	[7.7934723]	[154]	[]	[]	[24644221]	[]
946_11374	chr1	35180685	35181085	+	1000	72.0	[9.722767, 9.93833]	[114, 190]	[]	[]	[35180851, 35180927]	[]
946_11375	chr1	39385515	39385915	+	1000	72.0	[10.555019]	[76]	[]	[]	[39385667]	[]
946_11376	chr1	41109636	41110036	+	1000	72.0	[10.555019]	[73]	[]	[]	[41109790]	[]
946_11393	chr1	165769160	165769560	+	1000	72.0	[]	[]	[10.555019]	[129]	[]	[165769356]
946_11399	chr1	206768524	206768924	+	1000	72.0	[]	[]	[12.699877]	[116]	[]	[206768739]
946_114	chr6	161254834	161255234	+	1000	528.0	[8.250492]	[66]	[7.169444]	[94]	[161254995]	[161255023]
946_11400	chr1	213296580	213296980	+	1000	72.0	[10.555019]	[117]	[]	[]	[213296784]	[]
946_11402	chr1	243256184	243256584	+	1000	72.0	[]	[]	[7.083552]	[152]	[]	[243256414]
946_11404	chr10	21044549	21044949	+	1000	72.0	[7.7934723]	[86]	[]	[]	[21044707]	[]
946_11415	chr11	33542990	33543390	+	1000	72.0	[8.065871]	[146]	[]	[]	[33543206]	[]
946_1142	chr6	125789627	125790027	+	1000	231.0	[9.93833]	[101]	[]	[]	[125789825]	[]
946_11420	chr11	61754565	61754965	+	1000	72.0	[]	[]	[12.699877]	[91]	[]	[61754723]
946_1143	chr10	79027383	79027783	+	1000	230.0	[9.93833]	[91]	[9.387603]	[130]	[79027567]	[79027606]
946_11430	chr11	103091922	103092322	+	1000	72.0	[]	[]	[9.722767]	[101]	[]	[103092118]
946_11432	chr11	124643589	124643989	+	1000	72.0	[9.387603]	[89]	[]	[]	[124643778]	[]
946_11437	chr12	51021645	51022045	+	1000	72.0	[]	[]	[7.242745]	[99]	[]	[51021836]
946_11446	chr12	122332806	122333206	+	1000	72.0	[9.722767]	[167]	[]	[]	[122333034]	[]
946_11452	chr14	21044293	21044693	+	1000	72.0	[]	[]	[7.242745]	[144]	[]	[21044508]
946_11459	chr15	92878479	92878879	+	1000	72.0	[]	[]	[12.699877]	[84]	[]	[92878659]
946_1146	chr17	45977140	45977540	+	1000	230.0	[7.6269035]	[85]	[12.699877]	[129]	[45977313]	[45977357]
946_11465	chr16	88464606	88465006	+	1000	72.0	[]	[]	[7.242745]	[125]	[]	[88464827]
946_11467	chr17	45583618	45584018	+	1000	72.0	[]	[]	[7.083552]	[110]	[]	[45583812]
946_11468	chr17	50641014	50641414	+	1000	72.0	[10.555019]	[107]	[]	[]	[50641218]	[]
946_11472	chr17	76266437	76266837	+	1000	72.0	[]	[]	[12.699877]	[147]	[]	[76266588]
946_11484	chr19	51158404	51158804	+	1000	72.0	[8.065871]	[136]	[]	[]	[51158632]	[]
946_11485	chr2	8324468	8324868	+	1000	72.0	[12.699877]	[114]	[7.083552]	[92]	[8324669]	[8324647]
946_11486	chr2	8927415	8927815	+	1000	72.0	[]	[]	[12.699877]	[127]	[]	[8927629]
946_11489	chr2	11940219	11940619	+	1000	72.0	[9.387603]	[93]	[12.699877]	[106]	[11940403]	[11940416]
946_11495	chr2	98472239	98472639	+	1000	72.0	[]	[]	[7.6269035]	[91]	[]	[98472405]
946_11496	chr2	101797236	101797636	+	1000	72.0	[12.699877, 12.699877]	[145, 153]	[]	[]	[101797447, 101797455]	[]
946_1150	chr6	20069101	20069501	+	1000	230.0	[]	[]	[7.6269035]	[115]	[]	[20069308]
946_11501	chr2	176020336	176020736	+	1000	72.0	[9.93833]	[122]	[]	[]	[176020534]	[]
946_11502	chr2	201433474	201433874	+	1000	72.0	[]	[]	[12.699877]	[146]	[]	[201433711]
946_11505	chr2	238421397	238421797	+	1000	72.0	[]	[]	[7.5779095]	[128]	[]	[238421610]
946_11511	chr21	39422495	39422895	+	1000	72.0	[]	[]	[9.93833]	[162]	[]	[39422719]
946_1152	chr9	97938117	97938517	+	1000	230.0	[9.93833, 7.7934723]	[79, 120]	[]	[]	[97938280, 97938321]	[]
946_11549	chr22	21043464	21043864	+	1000	72.0	[]	[]	[7.083552]	[168]	[]	[21043706]
946_1157	chr18	3526586	3526986	+	1000	229.0	[7.169444]	[114]	[9.387603]	[101]	[3526784]	[3526771]
946_11574	chr22	38127237	38127637	+	1000	72.0	[]	[]	[9.93833]	[136]	[]	[38127472]
946_11576	chr3	40313986	40314386	+	1000	72.0	[]	[]	[9.722767]	[136]	[]	[40314209]
946_11582	chr3	160399334	160399734	+	1000	72.0	[]	[]	[7.242745]	[138]	[]	[160399555]
946_11587	chr4	6709206	6709606	+	1000	72.0	[]	[]	[8.567237]	[144]	[]	[6709434]
946_11594	chr4	122922766	122923166	+	1000	72.0	[7.6269035]	[75]	[]	[]	[122922923]	[]
946_11596	chr5	14326509	14326909	+	1000	72.0	[12.699877]	[179]	[9.722767, 9.93833]	[106, 159]	[14326748]	[14326675, 14326728]
946_1160	chr1	16266513	16266913	+	1000	228.0	[]	[]	[7.7934723, 7.7934723]	[77, 126]	[]	[16266685, 16266734]
946_11603	chr5	94617984	94618384	+	1000	72.0	[]	[]	[7.6269035]	[115]	[]	[94618174]
946_11604	chr5	111530369	111530769	+	1000	72.0	[7.7934723]	[110]	[]	[]	[111530567]	[]
946_11619	chr6	35363109	35363509	+	1000	72.0	[8.174054]	[163]	[]	[]	[35363336]	[]
946_11625	chr6	52389319	52389719	+	1000	72.0	[]	[]	[12.699877]	[109]	[]	[52389506]
946_11627	chr6	88891140	88891540	+	1000	72.0	[]	[]	[12.699877]	[113]	[]	[88891347]
946_11628	chr6	90184893	90185293	+	1000	72.0	[]	[]	[10.555019]	[156]	[]	[90185128]
946_11639	chr7	44867258	44867658	+	1000	72.0	[]	[]	[9.93833]	[107]	[]	[44867453]
946_11640	chr7	50359998	50360398	+	1000	72.0	[12.699877]	[123]	[]	[]	[50360203]	[]
946_11641	chr7	67302557	67302957	+	1000	72.0	[10.555019]	[117]	[]	[]	[67302773]	[]
946_11645	chr7	107998213	107998613	+	1000	72.0	[]	[]	[10.555019]	[178]	[]	[107998449]
946_11648	chr7	127588728	127589128	+	1000	72.0	[]	[]	[9.722767]	[126]	[]	[127588948]
946_1165	chr14	68295312	68295712	+	1000	228.0	[]	[]	[7.6269035]	[141]	[]	[68295550]
946_11656	chr7	159005686	159006086	+	1000	72.0	[]	[]	[12.699877]	[148]	[]	[159005919]
946_11657	chr8	8973090	8973490	+	1000	72.0	[]	[]	[7.7934723]	[102]	[]	[8973274]
946_11679	chr9	124512844	124513244	+	1000	72.0	[12.699877]	[109]	[]	[]	[124513017]	[]
946_11687	chrX	153791130	153791530	+	1000	72.0	[]	[]	[12.699877]	[128]	[]	[153791331]
946_1169	chr2	6909741	6910141	+	1000	228.0	[]	[]	[10.555019]	[109]	[]	[6909948]
946_11707	chr1	61132014	61132414	+	1000	71.0	[9.722767]	[86]	[]	[]	[61132199]	[]
946_11708	chr1	65279056	65279456	+	1000	71.0	[]	[]	[9.93833]	[149]	[]	[65279264]
946_11710	chr1	109789203	109789603	+	1000	71.0	[7.6269035]	[89]	[]	[]	[109789378]	[]
946_11711	chr1	112794546	112794946	+	1000	71.0	[]	[]	[10.555019]	[126]	[]	[112794755]
946_11712	chr1	164690009	164690409	+	1000	71.0	[9.387603]	[88]	[]	[]	[164690195]	[]
946_11714	chr1	167601369	167601769	+	1000	71.0	[8.065871]	[104]	[]	[]	[167601547]	[]
946_1172	chr6	47420466	47420866	+	1000	228.0	[9.93833, 9.387603]	[76, 95]	[]	[]	[47420641, 47420660]	[]
946_11721	chr1	201486174	201486574	+	1000	71.0	[]	[]	[12.699877]	[122]	[]	[201486380]
946_11722	chr1	204971923	204972323	+	1000	71.0	[]	[]	[10.555019]	[83]	[]	[204972097]
946_11728	chr1	234603811	234604211	+	1000	71.0	[9.93833]	[185]	[]	[]	[234604053]	[]
946_11729	chr1	234918116	234918516	+	1000	71.0	[]	[]	[7.6269035]	[146]	[]	[234918349]
946_11739	chr11	2739152	2739552	+	1000	71.0	[7.6269035]	[167]	[]	[]	[2739385]	[]
946_11740	chr11	2811120	2811520	+	1000	71.0	[8.250492, 10.555019]	[65, 137]	[]	[]	[2811284, 2811356]	[]
946_11750	chr11	67120474	67120874	+	1000	71.0	[]	[]	[10.555019]	[117]	[]	[67120673]
946_11757	chr12	53987826	53988226	+	1000	71.0	[]	[]	[12.699877]	[102]	[]	[53988025]
946_11758	chr12	54359397	54359797	+	1000	71.0	[]	[]	[9.93833]	[135]	[]	[54359613]
946_11762	chr12	108822801	108823201	+	1000	71.0	[]	[]	[7.7934723]	[92]	[]	[108822991]
946_11763	chr12	109173967	109174367	+	1000	71.0	[]	[]	[12.699877]	[104]	[]	[109174163]
946_11775	chr15	63818173	63818573	+	1000	71.0	[9.93833]	[104]	[7.373495]	[146]	[63818344]	[63818386]
946_11777	chr15	74581127	74581527	+	1000	71.0	[12.699877]	[129]	[]	[]	[74581331]	[]
946_11788	chr17	63446954	63447354	+	1000	71.0	[]	[]	[12.699877]	[111]	[]	[63447130]
946_11792	chr18	8949030	8949430	+	1000	71.0	[]	[]	[9.93833]	[133]	[]	[8949200]
946_118	chr16	88491645	88492045	+	1000	524.0	[9.722767]	[151]	[]	[]	[88491894]	[]
946_11804	chr19	49875759	49876159	+	1000	71.0	[]	[]	[8.065871]	[117]	[]	[49875970]
946_11811	chr2	27255284	27255684	+	1000	71.0	[]	[]	[10.555019, 12.699877]	[94, 143]	[]	[27255472, 27255521]
946_11816	chr2	54330761	54331161	+	1000	71.0	[]	[]	[12.699877]	[140]	[]	[54330990]
946_11820	chr2	85326356	85326756	+	1000	71.0	[]	[]	[8.174054]	[126]	[]	[85326566]
946_11823	chr2	159175188	159175588	+	1000	71.0	[]	[]	[10.555019]	[118]	[]	[159175403]
946_11829	chr20	22411499	22411899	+	1000	71.0	[10.555019]	[159]	[10.555019]	[89]	[22411745]	[22411675]
946_11834	chr20	50194012	50194412	+	1000	71.0	[]	[]	[9.722767]	[91]	[]	[50194188]
946_11841	chr22	19233949	19234349	+	1000	71.0	[]	[]	[9.93833]	[148]	[]	[19234155]
946_11880	chr22	31901712	31902112	+	1000	71.0	[12.699877]	[133]	[]	[]	[31901933]	[]
946_11881	chr22	36423396	36423796	+	1000	71.0	[8.174054]	[96]	[]	[]	[36423586]	[]
946_11889	chr3	108006123	108006523	+	1000	71.0	[7.169444]	[134]	[12.699877]	[172]	[108006328]	[108006366]
946_1189	chr3	42836564	42836964	+	1000	226.0	[]	[]	[12.699877, 9.93833]	[106, 138]	[]	[42836768, 42836800]
946_11893	chr3	152596078	152596478	+	1000	71.0	[10.555019]	[133]	[]	[]	[152596260]	[]
946_11896	chr3	183516227	183516627	+	1000	71.0	[]	[]	[9.387603]	[96]	[]	[183516421]
946_1190	chr6	32167820	32168220	+	1000	226.0	[]	[]	[12.699877]	[123]	[]	[32168040]
946_11911	chr5	39219050	39219450	+	1000	71.0	[9.93833, 10.555019]	[102, 110]	[]	[]	[39219234, 39219242]	[]
946_11913	chr5	80653504	80653904	+	1000	71.0	[12.699877]	[103]	[]	[]	[80653700]	[]
946_11915	chr5	133902543	133902943	+	1000	71.0	[10.555019]	[126]	[]	[]	[133902763]	[]
946_11917	chr5	139689606	139690006	+	1000	71.0	[]	[]	[10.555019]	[129]	[]	[139689811]
946_11922	chr5	175517832	175518232	+	1000	71.0	[12.699877]	[118]	[]	[]	[175518040]	[]
946_11925	chr6	10725069	10725469	+	1000	71.0	[9.93833]	[157]	[7.6269035]	[166]	[10725259]	[10725268]
946_11933	chr6	32153101	32153501	+	1000	71.0	[12.699877]	[83]	[]	[]	[32153262]	[]
946_11934	chr6	33429423	33429823	+	1000	71.0	[]	[]	[8.065871]	[98]	[]	[33429584]
946_11936	chr6	36099223	36099623	+	1000	71.0	[10.555019]	[102]	[]	[]	[36099418]	[]
946_11938	chr6	40165056	40165456	+	944	71.0	[7.242745]	[90]	[]	[]	[40165227]	[]
946_11939	chr6	132513171	132513571	+	1000	71.0	[9.93833]	[77]	[]	[]	[132513339]	[]
946_11948	chr7	29109327	29109727	+	1000	71.0	[9.93833]	[111]	[]	[]	[29109515]	[]
946_11953	chr7	99881324	99881724	+	1000	71.0	[]	[]	[12.699877]	[146]	[]	[99881543]
946_11959	chr7	120996568	120996968	+	1000	71.0	[]	[]	[12.699877]	[58]	[]	[120996720]
946_11961	chr7	137882255	137882655	+	1000	71.0	[]	[]	[9.387603]	[113]	[]	[137882464]
946_11967	chr8	55885500	55885900	+	1000	71.0	[12.699877]	[104]	[]	[]	[55885691]	[]
946_1197	chr8	130343059	130343459	+	1000	225.0	[]	[]	[10.555019]	[132]	[]	[130343285]
946_11972	chr8	125431933	125432333	+	1000	71.0	[]	[]	[7.6269035, 7.083552]	[97, 114]	[]	[125432111, 125432128]
946_11976	chr9	92044938	92045338	+	1000	71.0	[9.93833, 7.7934723]	[102, 130]	[]	[]	[92045140, 92045168]	[]
946_11981	chr9	121350853	121351253	+	1000	71.0	[7.7934723, 9.93833]	[112, 129]	[]	[]	[121351039, 121351056]	[]
946_1199	chr1	211928267	211928667	+	1000	224.0	[9.722767]	[100]	[10.555019]	[134]	[211928463]	[211928497]
946_11995	chrX	118329228	118329628	+	1000	71.0	[7.6269035]	[136]	[]	[]	[118329437]	[]
946_12001	chr1	19113317	19113717	+	1000	70.0	[9.722767]	[82]	[]	[]	[19113484]	[]
946_12002	chr1	19169607	19170007	+	1000	70.0	[8.065871]	[59]	[7.373495]	[88]	[19169766]	[19169795]
946_12014	chr1	40257651	40258051	+	1000	70.0	[]	[]	[8.065871]	[122]	[]	[40257867]
946_12020	chr1	52033288	52033688	+	1000	70.0	[]	[]	[7.083552]	[154]	[]	[52033515]
946_12026	chr1	109547929	109548329	+	1000	70.0	[]	[]	[9.722767]	[166]	[]	[109548163]
946_12028	chr1	113210302	113210702	+	1000	70.0	[12.699877]	[225]	[]	[]	[113210544]	[]
946_1203	chr2	71882966	71883366	+	1000	224.0	[]	[]	[7.6269035]	[73]	[]	[71883131]
946_12031	chr1	116321640	116322040	+	1000	70.0	[]	[]	[9.722767]	[117]	[]	[116321846]
946_12039	chr1	172452623	172453023	+	1000	70.0	[]	[]	[7.7934723]	[171]	[]	[172452862]
946_1204	chr4	153024030	153024430	+	1000	224.0	[9.722767]	[82]	[]	[]	[153024210]	[]
946_12040	chr1	172746244	172746644	+	1000	70.0	[7.000952]	[156]	[]	[]	[172746494]	[]
946_12044	chr1	182087166	182087566	+	1000	70.0	[9.722767]	[102]	[]	[]	[182087364]	[]
946_12047	chr1	204463108	204463508	+	1000	70.0	[12.699877]	[123]	[7.5779095]	[163]	[204463312]	[204463352]
946_12048	chr1	205141740	205142140	+	1000	70.0	[]	[]	[7.5779095]	[118]	[]	[205141898]
946_12049	chr1	205230254	205230654	+	1000	70.0	[9.93833]	[73]	[]	[]	[205230422]	[]
946_1205	chr6	41936219	41936619	+	1000	224.0	[]	[]	[9.93833]	[110]	[]	[41936417]
946_1206	chr6	125192301	125192701	+	1000	224.0	[9.93833]	[133]	[]	[]	[125192526]	[]
946_12062	chr10	43389872	43390272	+	1000	70.0	[12.699877]	[89]	[]	[]	[43390058]	[]
946_12069	chr10	101071877	101072277	+	1000	70.0	[9.93833]	[63]	[]	[]	[101072033]	[]
946_12070	chr10	101749598	101749998	+	1000	70.0	[7.5779095, 12.699877]	[99, 157]	[]	[]	[101749773, 101749831]	[]
946_12072	chr11	3437445	3437845	+	1000	70.0	[9.722767]	[143]	[]	[]	[3437666]	[]
946_12075	chr11	10770627	10771027	+	1000	70.0	[]	[]	[7.083552]	[98]	[]	[10770799]
946_12076	chr11	12824404	12824804	+	1000	70.0	[]	[]	[12.699877]	[103]	[]	[12824584]
946_12081	chr11	65355543	65355943	+	1000	70.0	[8.065871]	[78]	[]	[]	[65355708]	[]
946_12083	chr11	117095258	117095658	+	1000	70.0	[]	[]	[9.93833]	[120]	[]	[117095467]
946_1209	chr8	42571499	42571899	+	1000	224.0	[7.7934723]	[93]	[9.93833]	[56]	[42571692]	[42571655]
946_12091	chr13	28611530	28611930	+	1000	70.0	[10.555019]	[133]	[]	[]	[28611746]	[]
946_12099	chr15	57732821	57733221	+	1000	70.0	[9.93833]	[102]	[]	[]	[57733022]	[]
946_12106	chr16	3264053	3264453	+	1000	70.0	[]	[]	[9.93833]	[136]	[]	[3264243]
946_12112	chr16	57268803	57269203	+	1000	70.0	[]	[]	[12.699877, 12.699877]	[69, 109]	[]	[57268972, 57269012]
946_12119	chr17	21199365	21199765	+	1000	70.0	[]	[]	[9.387603]	[139]	[]	[21199591]
946_1213	chr17	45031579	45031979	+	1000	223.0	[]	[]	[10.555019]	[105]	[]	[45031766]
946_12142	chr2	8681164	8681564	+	1000	70.0	[12.699877]	[127]	[]	[]	[8681368]	[]
946_12143	chr2	12288024	12288424	+	1000	70.0	[12.699877, 8.567237]	[86, 132]	[]	[]	[12288180, 12288226]	[]
946_12148	chr2	26978140	26978540	+	1000	70.0	[12.699877]	[154]	[]	[]	[26978358]	[]
946_1215	chr19	38676178	38676578	+	1000	223.0	[9.387603]	[82]	[8.567237]	[147]	[38676355]	[38676420]
946_12152	chr2	68283374	68283774	+	1000	70.0	[7.373495]	[137]	[]	[]	[68283609]	[]
946_12153	chr2	69818207	69818607	+	1000	70.0	[12.699877]	[111]	[12.699877]	[56]	[69818413]	[69818358]
946_12156	chr2	105262620	105263020	+	1000	70.0	[12.699877]	[140]	[]	[]	[105262843]	[]
946_12157	chr2	105438344	105438744	+	1000	70.0	[]	[]	[7.373495, 12.699877]	[114, 149]	[]	[105438539, 105438574]
946_1216	chr19	40464638	40465038	+	1000	223.0	[8.174054]	[121]	[]	[]	[40464852]	[]
946_12165	chr2	199987581	199987981	+	1000	70.0	[7.7934723, 10.555019]	[69, 115]	[]	[]	[199987735, 199987781]	[]
946_12166	chr2	202221856	202222256	+	1000	70.0	[]	[]	[7.6269035]	[131]	[]	[202222072]
946_1217	chr2	108594935	108595335	+	1000	223.0	[7.7934723]	[100]	[]	[]	[108595128]	[]
946_12171	chr2	222709349	222709749	+	1000	70.0	[7.5779095]	[148]	[]	[]	[222709559]	[]
946_12177	chr20	62485274	62485674	+	1000	70.0	[]	[]	[12.699877]	[131]	[]	[62485505]
946_12178	chr21	28992431	28992831	+	1000	70.0	[]	[]	[9.722767]	[67]	[]	[28992594]
946_1218	chr2	219510080	219510480	+	1000	223.0	[12.699877]	[89]	[]	[]	[219510267]	[]
946_122	chr5	119330494	119330894	+	1000	519.0	[]	[]	[9.722767]	[111]	[]	[119330698]
946_1220	chr5	78483771	78484171	+	1000	223.0	[12.699877]	[104]	[]	[]	[78483964]	[]
946_12211	chr22	20406873	20407273	+	1000	70.0	[10.555019]	[208]	[]	[]	[20407083]	[]
946_12212	chr22	20697464	20697864	+	1000	70.0	[]	[]	[7.083552]	[77]	[]	[20697641]
946_1222	chr7	73822352	73822752	+	1000	223.0	[]	[]	[8.065871]	[135]	[]	[73822574]
946_1224	chr9	107784457	107784857	+	1000	223.0	[10.555019]	[110]	[]	[]	[107784657]	[]
946_1225	chr1	26890029	26890429	+	1000	222.0	[]	[]	[9.722767]	[135]	[]	[26890257]
946_12251	chr3	129440196	129440596	+	1000	70.0	[]	[]	[9.93833]	[152]	[]	[129440354]
946_12252	chr3	149186165	149186565	+	1000	70.0	[7.6269035]	[84]	[7.6269035]	[134]	[149186343]	[149186393]
946_12255	chr3	184308709	184309109	+	1000	70.0	[7.5779095]	[121]	[]	[]	[184308923]	[]
946_12262	chr4	26787771	26788171	+	1000	70.0	[]	[]	[7.083552, 8.065871]	[172, 196]	[]	[26787970, 26787994]
946_12263	chr4	56513459	56513859	+	1000	70.0	[9.722767]	[132]	[12.699877]	[109]	[56513687]	[56513664]
946_12275	chr5	76542847	76543247	+	1000	70.0	[]	[]	[7.242745, 9.387603]	[111, 144]	[]	[76543049, 76543082]
946_1228	chr1	182338072	182338472	+	1000	222.0	[7.6269035]	[88]	[]	[]	[182338248]	[]
946_12281	chr5	135226112	135226512	+	1000	70.0	[9.387603]	[77]	[]	[]	[135226287]	[]
946_12285	chr6	3160251	3160651	+	1000	70.0	[]	[]	[9.387603]	[178]	[]	[3160497]
946_12286	chr6	20204198	20204598	+	1000	70.0	[8.065871]	[84]	[9.722767]	[74]	[20204369]	[20204359]
946_1229	chr10	61588739	61589139	+	1000	222.0	[8.065871]	[101]	[]	[]	[61588937]	[]
946_123	chr1	181152948	181153348	+	1000	518.0	[12.699877]	[84]	[7.242745]	[107]	[181153130]	[181153153]
946_12302	chr6	37535844	37536244	+	1000	70.0	[]	[]	[9.722767]	[113]	[]	[37536035]
946_12309	chr6	108565060	108565460	+	1000	70.0	[]	[]	[7.7934723]	[127]	[]	[108565212]
946_12311	chr6	129667558	129667958	+	1000	70.0	[]	[]	[7.242745]	[113]	[]	[129667771]
946_12314	chr6	137978181	137978581	+	1000	70.0	[12.699877]	[56]	[12.699877]	[128]	[137978336]	[137978408]
946_12316	chr6	160973402	160973802	+	1000	70.0	[12.699877]	[92]	[]	[]	[160973571]	[]
946_1232	chr15	94845169	94845569	+	1000	222.0	[12.699877]	[91]	[]	[]	[94845360]	[]
946_12320	chr7	50792369	50792769	+	1000	70.0	[10.555019]	[111]	[]	[]	[50792555]	[]
946_12324	chr7	100132728	100133128	+	1000	70.0	[7.6269035]	[150]	[]	[]	[100132916]	[]
946_12328	chr7	105742733	105743133	+	1000	70.0	[12.699877]	[185]	[]	[]	[105742968]	[]
946_12329	chr7	106243895	106244295	+	1000	70.0	[]	[]	[9.93833]	[112]	[]	[106244105]
946_1233	chr15	95710072	95710472	+	1000	222.0	[7.5779095]	[118]	[9.93833]	[69]	[95710280]	[95710231]
946_12337	chr7	140175333	140175733	+	1000	70.0	[]	[]	[7.373495]	[164]	[]	[140175546]
946_12340	chr7	153385490	153385890	+	1000	70.0	[9.387603]	[86]	[]	[]	[153385667]	[]
946_12345	chr8	85961089	85961489	+	1000	70.0	[7.7934723]	[112]	[12.699877]	[138]	[85961297]	[85961323]
946_12361	chrX	21993312	21993712	+	1000	70.0	[12.699877]	[52]	[]	[]	[21993464]	[]
946_1237	chr2	72543587	72543987	+	1000	222.0	[7.6269035]	[104]	[]	[]	[72543790]	[]
946_12379	chr1	43763466	43763866	+	1000	69.0	[]	[]	[8.065871]	[119]	[]	[43763656]
946_12382	chr1	46617298	46617698	+	1000	69.0	[12.699877, 8.567237]	[123, 137]	[]	[]	[46617451, 46617465]	[]
946_12388	chr1	61053712	61054112	+	1000	69.0	[]	[]	[12.699877]	[164]	[]	[61053948]
946_12393	chr1	111172459	111172859	+	1000	69.0	[7.7934723]	[61]	[8.065871]	[156]	[111172610]	[111172705]
946_12394	chr1	111743665	111744065	+	1000	69.0	[]	[]	[9.93833]	[165]	[]	[111743913]
946_12395	chr1	112878304	112878704	+	1000	69.0	[12.699877]	[136]	[]	[]	[112878497]	[]
946_12399	chr1	154955041	154955441	+	1000	69.0	[7.5779095]	[119]	[]	[]	[154955240]	[]
946_12403	chr1	161622121	161622521	+	1000	69.0	[7.6269035]	[119]	[]	[]	[161622314]	[]
946_1241	chr8	85959109	85959509	+	1000	222.0	[7.083552]	[90]	[9.722767]	[154]	[85959273]	[85959337]
946_12414	chr10	18735756	18736156	+	1000	69.0	[10.555019]	[117]	[9.387603]	[87]	[18735968]	[18735938]
946_12416	chr10	30070060	30070460	+	1000	69.0	[12.699877]	[119]	[]	[]	[30070236]	[]
