#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_10628	chr1	67399956	67400356	+	615	30.0	[8.865413]	[192]	[8.446137]	[192]	[67400178]	[67400178]
771_10631	chr1	86780999	86781399	+	600	30.0	[11.066511]	[127]	[8.646172]	[127]	[86781165]	[86781165]
771_10632	chr1	89953060	89953460	+	859	30.0	[6.504784]	[143]	[7.3442326]	[89]	[89953272]	[89953218]
771_10633	chr1	90974353	90974753	+	600	30.0	[6.650433, 13.506975]	[77, 111]	[15.927315]	[111]	[90974518, 90974552]	[90974552]
771_10638	chr1	110421210	110421610	+	869	30.0	[15.927315, 13.061545]	[85, 92]	[13.506975, 10.770802]	[85, 92]	[110421390, 110421397]	[110421390, 110421397]
771_1064	chr7	134174684	134175084	+	1000	81.0	[9.667006, 13.712336]	[91, 171]	[7.2471085, 10.861151]	[91, 171]	[134174841, 134174921]	[134174841, 134174921]
771_10641	chr1	113042635	113043035	+	788	30.0	[7.483108]	[145]	[]	[]	[113042821]	[]
771_1065	chr8	23074641	23075041	+	1000	81.0	[15.927315]	[106]	[13.506975]	[106]	[23074843]	[23074843]
771_10652	chr1	161200596	161200996	+	655	30.0	[7.232081]	[127]	[]	[]	[161200816]	[]
771_10659	chr1	167561689	167562089	+	937	30.0	[15.927315]	[142]	[13.506975]	[142]	[167561916]	[167561916]
771_1066	chr8	42209759	42210159	+	1000	81.0	[13.506975]	[133]	[15.927315]	[133]	[42209986]	[42209986]
771_10662	chr1	172530065	172530465	+	835	30.0	[]	[]	[6.3543315]	[107]	[]	[172530245]
771_10668	chr1	182314656	182315056	+	936	30.0	[7.1737247]	[139]	[]	[]	[182314833]	[]
771_1067	chr8	73356300	73356700	+	1000	81.0	[11.066511]	[125]	[8.646172]	[125]	[73356515]	[73356515]
771_10678	chr1	206925384	206925784	+	905	30.0	[]	[]	[7.8418097]	[107]	[]	[206925546]
771_1068	chr8	123149035	123149435	+	1000	81.0	[10.210002, 9.462089, 6.8162637, 15.927315]	[81, 115, 129, 147]	[7.6191545, 12.31283, 10.097851, 13.506975]	[81, 115, 129, 147]	[123149213, 123149247, 123149261, 123149279]	[123149213, 123149247, 123149261, 123149279]
771_10683	chr1	221716912	221717312	+	915	30.0	[7.91695]	[157]	[10.391972]	[157]	[221717071]	[221717071]
771_10684	chr1	222455129	222455529	+	875	30.0	[7.5262027]	[75]	[]	[]	[222455295]	[]
771_10685	chr1	225767015	225767415	+	770	30.0	[10.641206]	[107]	[13.191141]	[107]	[225767206]	[225767206]
771_10689	chr1	230167287	230167687	+	941	30.0	[10.325372]	[141]	[7.9050317]	[141]	[230167458]	[230167458]
771_10691	chr1	230327849	230328249	+	792	30.0	[10.770802, 11.291996]	[135, 155]	[13.061545, 13.28149]	[135, 155]	[230328065, 230328085]	[230328065, 230328085]
771_10693	chr1	233962869	233963269	+	721	30.0	[13.712336]	[132]	[10.861151]	[132]	[233963076]	[233963076]
771_10695	chr1	244326039	244326439	+	957	30.0	[8.646172]	[143]	[11.066511]	[143]	[244326265]	[244326265]
771_1070	chr1	10510903	10511303	+	1000	80.0	[9.440167, 13.28149]	[146, 169]	[7.027282, 11.291996]	[146, 169]	[10511119, 10511142]	[10511119, 10511142]
771_10701	chr1	247367822	247368222	+	932	30.0	[]	[]	[7.232081, 7.6011157]	[84, 96]	[]	[247368001, 247368013]
771_10703	chr10	3668172	3668572	+	830	30.0	[9.447061]	[116]	[6.725914]	[116]	[3668387]	[3668387]
771_10707	chr10	16483280	16483680	+	903	30.0	[8.426227, 8.40005]	[99, 143]	[10.545317]	[99]	[16483450, 16483494]	[16483450]
771_10708	chr10	17203410	17203810	+	749	30.0	[7.47152]	[120]	[7.452026]	[73]	[17203614]	[17203567]
771_10709	chr10	24952785	24953185	+	884	30.0	[6.4833126]	[202]	[]	[]	[24953031]	[]
771_1071	chr1	24765394	24765794	+	1000	80.0	[13.061545]	[168]	[10.770802]	[168]	[24765636]	[24765636]
771_10716	chr10	61786689	61787089	+	979	30.0	[13.506975]	[86]	[15.927315]	[86]	[61786842]	[61786842]
771_10721	chr10	69861447	69861847	+	751	30.0	[12.31283]	[129]	[9.462089]	[129]	[69861674]	[69861674]
771_10723	chr10	70334967	70335367	+	756	30.0	[]	[]	[7.8418097]	[153]	[]	[70335207]
771_10727	chr10	70879945	70880345	+	911	30.0	[7.52174]	[165]	[]	[]	[70880157]	[]
771_10729	chr10	71357969	71358369	+	822	30.0	[8.646172]	[80]	[11.066511]	[80]	[71358131]	[71358131]
771_1073	chr10	25062444	25062844	+	931	80.0	[11.066511]	[179]	[8.646172]	[179]	[25062677]	[25062677]
771_10734	chr10	78925860	78926260	+	937	30.0	[8.85852]	[121]	[8.747505]	[121]	[78926057]	[78926057]
771_1074	chr10	78973504	78973904	+	1000	80.0	[15.927315]	[112]	[13.506975]	[112]	[78973709]	[78973709]
771_10740	chr11	220563	220963	+	843	30.0	[8.490399]	[153]	[]	[]	[220811]	[]
771_10746	chr11	5249926	5250326	+	922	30.0	[]	[]	[6.475763]	[110]	[]	[5250111]
771_1075	chr11	33912729	33913129	+	1000	80.0	[13.506975]	[154]	[15.927315]	[154]	[33912954]	[33912954]
771_10759	chr11	59756843	59757243	+	654	30.0	[6.725914]	[139]	[9.447061]	[139]	[59757067]	[59757067]
771_1076	chr11	46250427	46250827	+	1000	80.0	[15.927315]	[95]	[13.506975]	[95]	[46250618]	[46250618]
771_10767	chr11	65915658	65916058	+	647	30.0	[13.061545]	[100]	[10.770802]	[100]	[65915830]	[65915830]
771_1077	chr11	107840670	107841070	+	1000	80.0	[10.097851]	[155]	[6.8162637]	[155]	[107840881]	[107840881]
771_10773	chr11	75248656	75249056	+	930	30.0	[7.607272]	[112]	[10.427367]	[112]	[75248855]	[75248855]
771_10777	chr11	108340967	108341367	+	603	30.0	[13.506975]	[89]	[15.927315]	[89]	[108341147]	[108341147]
771_10778	chr11	111926491	111926891	+	768	30.0	[7.9050317]	[171]	[10.325372]	[171]	[111926688]	[111926688]
771_1078	chr11	129966280	129966680	+	1000	80.0	[13.506975]	[102]	[15.927315]	[102]	[129966477]	[129966477]
771_10780	chr11	114384379	114384779	+	800	30.0	[13.28149]	[142]	[11.291996]	[142]	[114384610]	[114384610]
771_10783	chr11	124643712	124644112	+	929	30.0	[9.236603]	[179]	[7.677511]	[179]	[124643933]	[124643933]
771_10784	chr11	126284836	126285236	+	617	30.0	[12.31283]	[151]	[9.462089]	[151]	[126285083]	[126285083]
771_10789	chr12	48779950	48780350	+	755	30.0	[8.646172]	[98]	[11.066511]	[98]	[48780138]	[48780138]
771_1079	chr12	6345366	6345766	+	1000	80.0	[11.291996]	[150]	[8.921245, 13.28149]	[130, 150]	[6345552]	[6345532, 6345552]
771_10792	chr12	50234360	50234760	+	909	30.0	[10.770802]	[95]	[13.061545]	[95]	[50234543]	[50234543]
771_10799	chr12	69689077	69689477	+	730	30.0	[7.9050317, 8.426227]	[100, 142]	[10.325372, 10.545317]	[100, 142]	[69689259, 69689301]	[69689259, 69689301]
771_108	chr7	20219740	20220140	+	1000	229.0	[13.28149]	[85]	[11.291996]	[85]	[20219918]	[20219918]
771_1080	chr17	45977107	45977507	+	1000	80.0	[13.191141]	[173]	[10.641206]	[173]	[45977336]	[45977336]
771_10802	chr12	93302518	93302918	+	731	30.0	[7.452026]	[155]	[]	[]	[93302743]	[]
771_10803	chr12	96141479	96141879	+	921	30.0	[10.641206]	[139]	[13.191141]	[139]	[96141686]	[96141686]
771_10805	chr12	107759453	107759853	+	896	30.0	[8.646172]	[78]	[11.066511]	[78]	[107759616]	[107759616]
771_10806	chr12	108631889	108632289	+	934	30.0	[6.782992]	[92]	[6.671851]	[92]	[108632073]	[108632073]
771_10808	chr12	113590036	113590436	+	970	30.0	[15.927315]	[152]	[13.506975]	[152]	[113590250]	[113590250]
771_10817	chr12	123570331	123570731	+	782	30.0	[10.861151]	[102]	[13.712336]	[102]	[123570524]	[123570524]
771_10818	chr12	127083377	127083777	+	966	30.0	[10.641206]	[69]	[13.191141]	[69]	[127083544]	[127083544]
771_10819	chr12	131000002	131000402	+	936	30.0	[13.061545]	[212]	[10.770802]	[212]	[131000236]	[131000236]
771_1082	chr18	31738874	31739274	+	1000	80.0	[8.124977, 13.191141, 8.124977]	[81, 110, 120]	[10.846566, 10.641206, 10.846566]	[81, 110, 120]	[31739047, 31739076, 31739086]	[31739047, 31739076, 31739086]
771_10820	chr13	51590902	51591302	+	703	30.0	[10.210002]	[174]	[7.6191545]	[174]	[51591130]	[51591130]
771_10823	chr13	99434291	99434691	+	925	30.0	[]	[]	[7.3442326]	[185]	[]	[99434518]
771_10826	chr13	107937812	107938212	+	950	30.0	[7.995023, 10.861151]	[96, 147]	[13.712336]	[147]	[107937998, 107938049]	[107938049]
771_10830	chr13	114128923	114129323	+	819	30.0	[13.191141]	[157]	[10.641206]	[157]	[114129142]	[114129142]
771_10835	chr14	71143567	71143967	+	866	30.0	[13.506975]	[108]	[15.927315]	[108]	[71143757]	[71143757]
771_10836	chr14	100649139	100649539	+	745	30.0	[12.4798975]	[90]	[12.491025]	[90]	[100649304]	[100649304]
771_10838	chr15	41233544	41233944	+	814	30.0	[]	[]	[8.490399]	[142]	[]	[41233711]
771_1084	chr2	55050366	55050766	+	1000	80.0	[11.066511]	[111]	[8.646172]	[111]	[55050566]	[55050566]
771_1085	chr20	41696442	41696842	+	1000	80.0	[13.712336]	[119]	[10.861151]	[119]	[41696650]	[41696650]
771_10854	chr15	91471423	91471823	+	731	30.0	[7.9050317]	[86]	[10.325372]	[86]	[91471582]	[91471582]
771_1086	chr21	46143889	46144289	+	1000	80.0	[11.066511, 6.671851]	[157, 174]	[8.646172, 6.782992]	[157, 174]	[46144112, 46144129]	[46144112, 46144129]
771_10860	chr16	4433970	4434370	+	851	30.0	[7.4102755]	[206]	[7.0978985]	[206]	[4434177]	[4434177]
771_10866	chr16	23823442	23823842	+	930	30.0	[13.712336]	[118]	[10.861151]	[118]	[23823652]	[23823652]
771_10871	chr16	30956887	30957287	+	735	30.0	[8.124977]	[145]	[10.846566]	[145]	[30957123]	[30957123]
771_10877	chr16	58661121	58661521	+	863	30.0	[10.846566]	[114]	[8.124977]	[114]	[58661330]	[58661330]
771_10878	chr16	66522161	66522561	+	736	30.0	[8.426227]	[116]	[10.545317]	[116]	[66522371]	[66522371]
771_10887	chr16	85046320	85046720	+	921	30.0	[6.7552223]	[155]	[7.6888065]	[155]	[85046510]	[85046510]
771_10888	chr16	85322853	85323253	+	919	30.0	[7.027282]	[104]	[9.440167]	[104]	[85323008]	[85323008]
771_10889	chr16	85330749	85331149	+	658	30.0	[7.4109645]	[108]	[]	[]	[85330942]	[]
771_1089	chr3	4898602	4899002	+	1000	80.0	[10.861151]	[131]	[13.712336]	[131]	[4898816]	[4898816]
771_10893	chr17	13477093	13477493	+	596	30.0	[6.7718644, 8.267943, 13.061545]	[62, 69, 140]	[6.682978, 10.770802]	[62, 140]	[13477244, 13477251, 13477322]	[13477244, 13477322]
771_1090	chr3	39150889	39151289	+	1000	80.0	[7.6888065, 8.426227]	[67, 104]	[6.7552223, 10.545317]	[67, 104]	[39151043, 39151080]	[39151043, 39151080]
771_1091	chr3	149180017	149180417	+	1000	80.0	[10.861151]	[94]	[13.712336]	[94]	[149180204]	[149180204]
771_10913	chr17	48295368	48295768	+	740	30.0	[8.646172]	[140]	[11.066511]	[140]	[48295606]	[48295606]
771_10916	chr17	55743013	55743413	+	717	30.0	[6.9445543, 11.066511]	[133, 177]	[6.9009995, 8.646172]	[133, 177]	[55743211, 55743255]	[55743211, 55743255]
771_10917	chr17	56937537	56937937	+	602	30.0	[13.712336]	[139]	[10.861151]	[139]	[56937775]	[56937775]
771_10933	chr18	965984	966384	+	936	30.0	[9.885598]	[82]	[12.183796]	[82]	[966162]	[966162]
771_10937	chr18	9705246	9705646	+	709	30.0	[13.061545, 8.921245]	[87, 134]	[10.770802]	[87]	[9705417, 9705464]	[9705417]
771_10938	chr18	9758197	9758597	+	923	30.0	[10.545317]	[110]	[8.426227]	[110]	[9758397]	[9758397]
771_1094	chr5	172802603	172803003	+	1000	80.0	[13.506975]	[88]	[15.927315]	[88]	[172802790]	[172802790]
771_10942	chr18	58223979	58224379	+	908	30.0	[11.882428, 6.7108865]	[92, 150]	[9.89249]	[92]	[58224168, 58224226]	[58224168]
771_10943	chr19	1415412	1415812	+	634	30.0	[10.325372]	[104]	[7.9050317]	[104]	[1415571]	[1415571]
771_10944	chr19	1604032	1604432	+	790	30.0	[8.646172]	[104]	[11.066511]	[104]	[1604225]	[1604225]
771_10959	chr19	17775226	17775626	+	921	30.0	[10.545317]	[155]	[8.426227]	[155]	[17775425]	[17775425]
771_1096	chr6	34609603	34610003	+	1000	80.0	[13.28149]	[149]	[11.291996]	[149]	[34609822]	[34609822]
771_10962	chr19	21602864	21603264	+	822	30.0	[6.4479933]	[185]	[]	[]	[21603113]	[]
771_10963	chr19	34359314	34359714	+	841	30.0	[]	[]	[6.435412]	[192]	[]	[34359535]
771_1097	chr6	157317118	157317518	+	1000	80.0	[10.264917]	[120]	[9.8452]	[120]	[157317314]	[157317314]
771_10974	chr19	47226703	47227103	+	915	30.0	[7.5484767]	[73]	[9.660112]	[73]	[47226876]	[47226876]
771_10978	chr19	49145726	49146126	+	890	30.0	[8.490399]	[141]	[]	[]	[49145961]	[]
771_10989	chr2	20052849	20053249	+	934	30.0	[6.9445543]	[131]	[6.9009995]	[131]	[20053040]	[20053040]
771_10991	chr2	38462365	38462765	+	953	30.0	[11.291996]	[101]	[13.28149]	[101]	[38462547]	[38462547]
771_10995	chr2	47355537	47355937	+	910	30.0	[13.506975]	[105]	[15.927315]	[105]	[47355736]	[47355736]
771_10996	chr2	61167592	61167992	+	770	30.0	[11.066511]	[158]	[8.646172]	[158]	[61167823]	[61167823]
771_10997	chr2	62996780	62997180	+	903	30.0	[7.812632]	[161]	[]	[]	[62997027]	[]
771_10999	chr2	68908357	68908757	+	876	30.0	[8.124977]	[111]	[10.846566]	[111]	[68908534]	[68908534]
771_1100	chr7	50534840	50535240	+	1000	80.0	[12.491025, 9.743723, 10.770802]	[149, 161, 172]	[12.4798975, 9.625255, 13.061545]	[149, 161, 172]	[50535046, 50535058, 50535069]	[50535046, 50535058, 50535069]
771_11000	chr2	70868921	70869321	+	703	30.0	[9.885598, 13.061545]	[63, 151]	[12.183796, 10.770802]	[63, 151]	[70869082, 70869170]	[70869082, 70869170]
771_11001	chr2	73063824	73064224	+	549	30.0	[10.641206, 8.426227]	[75, 119]	[13.191141, 10.545317]	[75, 119]	[73063988, 73064032]	[73063988, 73064032]
771_11004	chr2	105510940	105511340	+	947	30.0	[10.641206]	[107]	[13.191141]	[107]	[105511139]	[105511139]
771_11007	chr2	136327498	136327898	+	648	30.0	[10.846566]	[132]	[8.124977]	[132]	[136327694]	[136327694]
771_1101	chr8	101098462	101098862	+	1000	80.0	[15.927315, 7.091337, 13.506975]	[142, 151, 158]	[13.506975, 15.927315]	[142, 158]	[101098685, 101098694, 101098701]	[101098685, 101098701]
771_11019	chr2	219217755	219218155	+	887	30.0	[10.846566, 6.91942]	[113, 160]	[8.124977]	[113]	[219217948, 219217995]	[219217948]
771_1102	chr8	123167124	123167524	+	1000	80.0	[7.1393647, 10.545317]	[70, 103]	[8.426227]	[103]	[123167287, 123167320]	[123167320]
771_11020	chr2	234368711	234369111	+	881	30.0	[8.124977]	[139]	[10.846566]	[139]	[234368920]	[234368920]
771_11022	chr20	31502994	31503394	+	691	30.0	[]	[]	[7.3206153]	[194]	[]	[31503203]
771_11026	chr20	39047987	39048387	+	880	30.0	[]	[]	[6.91942]	[106]	[]	[39048165]
771_11029	chr20	50321287	50321687	+	682	30.0	[10.545317]	[148]	[8.426227]	[148]	[50321509]	[50321509]
771_1103	chr8	123922127	123922527	+	1000	80.0	[8.124977]	[151]	[10.846566]	[151]	[123922350]	[123922350]
771_11031	chr20	53162386	53162786	+	866	30.0	[]	[]	[8.12231]	[97]	[]	[53162564]
771_11039	chr21	34967497	34967897	+	660	30.0	[13.712336]	[115]	[10.861151]	[115]	[34967683]	[34967683]
771_1104	chr8	125271372	125271772	+	1000	80.0	[10.770802, 6.889081, 10.104691]	[99, 114, 131]	[13.061545, 6.8779535, 7.36485]	[99, 114, 131]	[125271546, 125271561, 125271578]	[125271546, 125271561, 125271578]
771_11040	chr21	35011727	35012127	+	924	30.0	[13.506975]	[119]	[15.927315]	[119]	[35011934]	[35011934]
771_11041	chr21	35342978	35343378	+	936	30.0	[10.846566]	[109]	[8.124977]	[109]	[35343176]	[35343176]
771_1105	chr9	38170860	38171260	+	1000	80.0	[10.641206, 10.846566, 10.641206]	[88, 142, 152]	[13.191141, 8.124977, 13.191141]	[88, 142, 152]	[38171027, 38171081, 38171091]	[38171027, 38171081, 38171091]
771_11054	chr22	19955482	19955882	+	922	30.0	[]	[]	[7.812632]	[169]	[]	[19955711]
771_11055	chr22	20102181	20102581	+	887	30.0	[8.212388]	[141]	[]	[]	[20102363]	[]
771_1106	chr1	1064200	1064600	+	1000	79.0	[13.28149]	[111]	[11.291996]	[111]	[1064387]	[1064387]
771_11066	chr22	20900056	20900456	+	971	30.0	[7.4109645]	[88]	[]	[]	[20900242]	[]
771_11071	chr22	21448750	21449150	+	876	30.0	[7.392705]	[82]	[]	[]	[21448914]	[]
771_11074	chr22	21590821	21591221	+	939	30.0	[7.789663]	[238]	[10.0394945]	[238]	[21591067]	[21591067]
771_11086	chr22	22091097	22091497	+	959	30.0	[7.5734572]	[184]	[]	[]	[22091343]	[]
771_11095	chr22	22678871	22679271	+	847	30.0	[10.325372]	[226]	[7.9050317]	[226]	[22679117]	[22679117]
771_111	chr18	3595278	3595678	+	1000	225.0	[7.6989293]	[73]	[10.219282]	[73]	[3595446]	[3595446]
771_1111	chr11	72321631	72322031	+	1000	79.0	[10.325372, 13.712336]	[118, 130]	[7.9050317, 10.861151]	[118, 130]	[72321849, 72321861]	[72321849, 72321861]
771_1112	chr11	96212538	96212938	+	1000	79.0	[10.33729, 13.506975]	[89, 100]	[7.9716325, 15.927315]	[89, 100]	[96212724, 96212735]	[96212724, 96212735]
771_11120	chr22	35561796	35562196	+	727	30.0	[10.861151]	[150]	[13.712336]	[150]	[35562011]	[35562011]
771_11122	chr22	47328853	47329253	+	979	30.0	[10.846566]	[109]	[8.124977]	[109]	[47329050]	[47329050]
771_1113	chr12	123967058	123967458	+	1000	79.0	[13.061545]	[133]	[10.770802]	[133]	[123967278]	[123967278]
771_11130	chr3	17151731	17152131	+	884	30.0	[8.646172]	[108]	[11.066511]	[108]	[17151896]	[17151896]
771_11135	chr3	36992204	36992604	+	810	30.0	[10.641206]	[153]	[13.191141]	[153]	[36992430]	[36992430]
771_1114	chr14	71751156	71751556	+	1000	79.0	[11.291996]	[135]	[13.28149]	[135]	[71751384]	[71751384]
771_11140	chr3	47522065	47522465	+	901	30.0	[6.725914]	[168]	[9.447061]	[168]	[47522303]	[47522303]
771_11145	chr3	133159511	133159911	+	803	30.0	[8.124977, 10.391972]	[112, 132]	[10.846566, 7.91695]	[112, 132]	[133159694, 133159714]	[133159694, 133159714]
771_11146	chr3	141192186	141192586	+	839	30.0	[7.771173]	[111]	[11.136225]	[111]	[141192393]	[141192393]
771_11147	chr3	150371817	150372217	+	690	30.0	[6.6484528]	[101]	[]	[]	[150372014]	[]
771_11148	chr3	152268818	152269218	+	838	30.0	[7.4588656]	[111]	[]	[]	[152269026]	[]
771_11149	chr3	155252478	155252878	+	543	30.0	[15.927315]	[136]	[13.506975]	[136]	[155252688]	[155252688]
771_11151	chr3	171813946	171814346	+	730	30.0	[11.066511]	[115]	[8.646172]	[115]	[171814099]	[171814099]
771_11154	chr3	173037883	173038283	+	598	30.0	[11.291996]	[122]	[13.28149]	[122]	[173038072]	[173038072]
771_11156	chr3	183370826	183371226	+	786	30.0	[10.641206, 7.2397733]	[128, 163]	[13.191141, 9.968816]	[128, 163]	[183371012, 183371047]	[183371012, 183371047]
771_11169	chr4	38620985	38621385	+	938	30.0	[8.26105]	[167]	[]	[]	[38621228]	[]
771_1117	chr16	10738796	10739196	+	1000	79.0	[13.506975]	[135]	[15.927315]	[135]	[10739006]	[10739006]
771_11172	chr4	56958133	56958533	+	806	30.0	[]	[]	[6.9308314]	[188]	[]	[56958365]
771_11176	chr4	77146565	77146965	+	911	30.0	[]	[]	[6.466483]	[170]	[]	[77146744]
771_11178	chr4	99561076	99561476	+	846	30.0	[7.619093]	[123]	[7.6302204]	[123]	[99561245]	[99561245]
771_1118	chr19	32373740	32374140	+	1000	79.0	[6.991077]	[141]	[7.232081, 6.580194]	[127, 141]	[32373980]	[32373966, 32373980]
771_11184	chr4	128608021	128608421	+	907	30.0	[10.325372]	[142]	[7.9050317]	[142]	[128608240]	[128608240]
771_11185	chr4	128809449	128809849	+	825	30.0	[]	[]	[6.5213985]	[138]	[]	[128809681]
771_11186	chr4	151012831	151013231	+	823	30.0	[8.646172]	[124]	[11.066511]	[124]	[151013045]	[151013045]
771_1119	chr2	26355500	26355900	+	1000	79.0	[13.506975]	[96]	[15.927315]	[96]	[26355693]	[26355693]
771_11191	chr5	43120560	43120960	+	894	30.0	[]	[]	[7.8418097]	[118]	[]	[43120716]
771_11192	chr5	56763924	56764324	+	914	30.0	[7.5641775]	[203]	[]	[]	[56764171]	[]
771_1120	chr2	178273746	178274146	+	1000	79.0	[6.413127, 10.770802]	[81, 132]	[13.061545]	[132]	[178273909, 178273960]	[178273960]
771_11200	chr5	122121978	122122378	+	756	30.0	[]	[]	[7.232081]	[167]	[]	[122122206]
771_11201	chr5	124583763	124584163	+	913	30.0	[8.736378, 15.927315]	[76, 92]	[8.869647, 13.506975]	[76, 92]	[124583928, 124583944]	[124583928, 124583944]
771_11202	chr5	131629001	131629401	+	676	30.0	[12.491025, 11.066511]	[74, 123]	[12.4798975, 8.646172]	[74, 123]	[131629160, 131629209]	[131629160, 131629209]
771_11209	chr5	134503262	134503662	+	932	30.0	[8.85852]	[179]	[8.747505]	[179]	[134503494]	[134503494]
771_1121	chr3	139339360	139339760	+	1000	79.0	[13.191141]	[81]	[10.641206]	[81]	[139339536]	[139339536]
771_11210	chr5	135139871	135140271	+	875	30.0	[15.927315]	[110]	[13.506975]	[110]	[135140060]	[135140060]
771_11216	chr5	141683007	141683407	+	901	30.0	[8.426227]	[135]	[10.545317]	[135]	[141683225]	[141683225]
771_11217	chr5	146201743	146202143	+	751	30.0	[10.861151]	[127]	[13.712336]	[127]	[146201944]	[146201944]
771_11222	chr5	181222839	181223239	+	934	30.0	[6.961202]	[76]	[6.7121496, 7.4553385]	[76, 130]	[181223014]	[181223014, 181223068]
771_11224	chr6	2857507	2857907	+	846	30.0	[10.770802]	[113]	[13.061545]	[113]	[2857659]	[2857659]
771_11227	chr6	4320811	4321211	+	840	30.0	[12.4798975]	[227]	[12.491025]	[227]	[4321045]	[4321045]
771_11228	chr6	4459097	4459497	+	952	30.0	[8.426227]	[106]	[10.545317]	[106]	[4459282]	[4459282]
771_11229	chr6	5287674	5288074	+	932	30.0	[15.927315]	[93]	[13.506975]	[93]	[5287845]	[5287845]
771_1123	chr5	95710854	95711254	+	1000	79.0	[13.712336]	[117]	[10.861151]	[117]	[95711058]	[95711058]
771_11235	chr6	14474854	14475254	+	937	30.0	[]	[]	[7.473444]	[89]	[]	[14475020]
771_11236	chr6	14709241	14709641	+	967	30.0	[]	[]	[7.9445877]	[141]	[]	[14709477]
771_11239	chr6	26052692	26053092	+	646	30.0	[10.325372]	[110]	[7.9050317]	[110]	[26052902]	[26052902]
771_1124	chr6	3160195	3160595	+	1000	79.0	[13.712336]	[103]	[10.861151]	[103]	[3160384]	[3160384]
771_1125	chr6	13992580	13992980	+	1000	79.0	[13.712336]	[152]	[10.861151]	[152]	[13992801]	[13992801]
771_1126	chr6	16277306	16277706	+	1000	79.0	[13.712336]	[144]	[10.861151]	[144]	[16277540]	[16277540]
771_11261	chr6	35497793	35498193	+	741	30.0	[6.490206]	[118]	[]	[]	[35498009]	[]
771_11267	chr6	42404382	42404782	+	573	30.0	[7.6302204]	[128]	[7.619093]	[128]	[42404599]	[42404599]
771_11268	chr6	42520656	42521056	+	639	30.0	[13.28149]	[150]	[11.291996]	[150]	[42520869]	[42520869]
771_11270	chr6	43115245	43115645	+	951	30.0	[7.677511]	[169]	[9.236603]	[169]	[43115487]	[43115487]
771_11274	chr6	43668576	43668976	+	783	30.0	[]	[]	[7.2914376]	[138]	[]	[43668791]
771_11278	chr6	52317791	52318191	+	545	30.0	[13.506975]	[105]	[15.927315]	[105]	[52317973]	[52317973]
771_11279	chr6	70398949	70399349	+	745	30.0	[8.426227]	[150]	[10.545317]	[150]	[70399183]	[70399183]
771_1128	chr6	90479212	90479612	+	1000	79.0	[11.066511]	[118]	[8.646172]	[118]	[90479418]	[90479418]
771_11288	chr6	135262207	135262607	+	673	30.0	[9.576656]	[113]	[6.5963187]	[113]	[135262395]	[135262395]
771_11289	chr6	137223584	137223984	+	906	30.0	[]	[]	[7.381787]	[179]	[]	[137223771]
771_1129	chr6	158869798	158870198	+	1000	79.0	[8.646172, 10.33729]	[88, 124]	[11.066511, 7.381787, 7.9716325]	[88, 117, 124]	[158869978, 158870014]	[158869978, 158870007, 158870014]
771_11290	chr6	139531085	139531485	+	750	30.0	[13.28149]	[162]	[11.291996]	[162]	[139531300]	[139531300]
