#PeakID(python identify_motif.py ./ENCODE_processed_files/CTCF_idr.fa CTCF --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
322_10507	chr13	51070026	51070426	+	1000	230.0	[]	[]	[16.005304]	[100]	[]	[51070226]
322_10509	chr14	50342722	50343122	+	1000	230.0	[6.5969725]	[101]	[]	[]	[50342916]	[]
322_10510	chr15	33700688	33701088	+	1000	230.0	[]	[]	[14.205741]	[100]	[]	[33700880]
322_10511	chr15	64686108	64686508	+	1000	230.0	[16.303791]	[104]	[]	[]	[64686309]	[]
322_10512	chr15	67833807	67834207	+	1000	230.0	[]	[]	[12.704085]	[98]	[]	[67833995]
322_10516	chr16	3457876	3458276	+	1000	230.0	[10.79712]	[146]	[12.470865]	[84]	[3458122]	[3458060]
322_10517	chr16	19389152	19389552	+	1000	230.0	[17.886906]	[113]	[]	[]	[19389354]	[]
322_10520	chr16	69709487	69709887	+	1000	230.0	[15.577031]	[94]	[]	[]	[69709680]	[]
322_10522	chr16	81214770	81215170	+	1000	230.0	[]	[]	[20.793541, 4.7225366, 5.3047333]	[103, 148, 151]	[]	[81214964, 81215009, 81215012]
322_10523	chr17	28416801	28417201	+	1000	230.0	[]	[]	[14.216148]	[96]	[]	[28416997]
322_1053	chr8	101137189	101137589	+	1000	416.0	[14.27365]	[71]	[17.628193]	[102]	[101137358]	[101137389]
322_10535	chr2	96022689	96023089	+	1000	230.0	[17.594498, 5.113965]	[109, 145]	[]	[]	[96022884, 96022920]	[]
322_10539	chr2	200963064	200963464	+	1000	230.0	[7.5432816, 12.98033]	[107, 154]	[7.471627]	[96]	[200963258, 200963305]	[200963247]
322_10541	chr21	44012558	44012958	+	1000	230.0	[13.359741, 5.2459116]	[105, 129]	[10.829942]	[104]	[44012762, 44012786]	[44012761]
322_10544	chr22	46006319	46006719	+	1000	230.0	[10.9301815, 20.924915, 8.511239, 6.6642866]	[71, 90, 100, 151]	[4.6874447, 6.5840826]	[71, 90]	[46006488, 46006507, 46006517, 46006568]	[46006488, 46006507]
322_10547	chr3	126752211	126752611	+	1000	230.0	[16.608158, 5.56816]	[93, 114]	[7.4368687]	[114]	[126752397, 126752418]	[126752418]
322_10549	chr3	150221233	150221633	+	1000	230.0	[]	[]	[14.7878475]	[106]	[]	[150221433]
322_1055	chr1	26677425	26677825	+	1000	415.0	[]	[]	[13.1751375]	[80]	[]	[26677597]
322_10554	chr4	17549057	17549457	+	1000	230.0	[18.599184]	[103]	[]	[]	[17549256]	[]
322_10559	chr5	133423785	133424185	+	1000	230.0	[18.293053]	[103]	[4.6600924]	[103]	[133423983]	[133423983]
322_1056	chr1	109532269	109532669	+	1000	415.0	[]	[]	[18.336954]	[99]	[]	[109532464]
322_10560	chr5	134145826	134146226	+	1000	230.0	[6.0808077]	[86]	[16.649887]	[86]	[134146010]	[134146010]
322_10563	chr6	217032	217432	+	1000	230.0	[16.84161]	[111]	[5.630242]	[111]	[217240]	[217240]
322_10564	chr6	6315645	6316045	+	1000	230.0	[10.267506, 5.779515]	[104, 129]	[8.684224]	[103]	[6315845, 6315870]	[6315844]
322_10565	chr6	7722986	7723386	+	1000	230.0	[8.019256, 16.237265]	[71, 104]	[]	[]	[7723153, 7723186]	[]
322_10567	chr6	33082698	33083098	+	1000	230.0	[]	[]	[14.618326]	[93]	[]	[33082890]
322_1057	chr1	160376497	160376897	+	1000	415.0	[]	[]	[17.329704]	[102]	[]	[160376697]
322_10571	chr6	68761298	68761698	+	1000	230.0	[]	[]	[12.020683]	[105]	[]	[68761499]
322_10573	chr6	149043462	149043862	+	1000	230.0	[14.442848, 8.568842, 9.795008]	[77, 80, 154]	[7.79345, 5.554025]	[62, 77]	[149043631, 149043634, 149043708]	[149043616, 149043631]
322_10574	chr7	5677998	5678398	+	1000	230.0	[]	[]	[13.157279]	[99]	[]	[5678191]
322_10575	chr7	28922608	28923008	+	1000	230.0	[13.062178]	[105]	[]	[]	[28922805]	[]
322_10576	chr7	45078382	45078782	+	1000	230.0	[8.320858, 6.4347725, 12.641692, 15.98674, 14.629508]	[74, 77, 92, 131, 152]	[]	[]	[45078549, 45078552, 45078567, 45078606, 45078627]	[]
322_10577	chr7	127629250	127629650	+	1000	230.0	[]	[]	[11.619888]	[92]	[]	[127629434]
322_10578	chr7	133434254	133434654	+	1000	230.0	[]	[]	[10.834388]	[97]	[]	[133434451]
322_10579	chr7	149460467	149460867	+	1000	230.0	[4.3833475]	[142]	[9.0768, 5.807175]	[104, 142]	[149460708]	[149460670, 149460708]
322_1058	chr10	13371870	13372270	+	1000	415.0	[15.407566]	[92]	[]	[]	[13372059]	[]
322_10580	chr7	152859693	152860093	+	1000	230.0	[16.325634]	[116]	[7.630113, 6.3314033]	[116, 155]	[152859901]	[152859901, 152859940]
322_10582	chr8	23084130	23084530	+	1000	230.0	[16.20938]	[94]	[]	[]	[23084320]	[]
322_10584	chr8	100847054	100847454	+	1000	230.0	[13.489577]	[92]	[]	[]	[100847243]	[]
322_10586	chrX	153708338	153708738	+	1000	230.0	[5.6630006]	[78]	[8.233778, 14.992619]	[78, 110]	[153708516]	[153708516, 153708548]
322_10588	chr1	20361782	20362182	+	1000	229.0	[16.023388]	[96]	[]	[]	[20361975]	[]
322_1059	chr11	107999754	108000154	+	1000	415.0	[8.031925]	[75]	[]	[]	[107999929]	[]
322_10590	chr1	58769235	58769635	+	1000	229.0	[]	[]	[10.595158, 14.634322]	[95, 105]	[]	[58769426, 58769436]
322_10591	chr1	62175552	62175952	+	1000	229.0	[18.763105]	[105]	[]	[]	[62175754]	[]
322_10592	chr1	64686721	64687121	+	1000	229.0	[13.93484]	[108]	[]	[]	[64686919]	[]
322_10594	chr1	85581205	85581605	+	1000	229.0	[9.052693]	[95]	[16.003141]	[95]	[85581394]	[85581394]
322_10595	chr1	181153012	181153412	+	1000	229.0	[]	[]	[10.315922]	[104]	[]	[181153215]
322_10599	chr10	30671022	30671422	+	1000	229.0	[12.775444, 4.44644]	[88, 98]	[]	[]	[30671207, 30671217]	[]
322_10602	chr10	73232863	73233263	+	1000	229.0	[13.328034]	[91]	[]	[]	[73233052]	[]
322_10603	chr10	102596426	102596826	+	1000	229.0	[]	[]	[5.043299]	[110]	[]	[102596630]
322_10605	chr11	35392200	35392600	+	1000	229.0	[6.5269575, 9.541188]	[135, 138]	[13.352293]	[109]	[35392429, 35392432]	[35392403]
322_10606	chr11	57349814	57350214	+	1000	229.0	[4.61495, 4.743342, 10.661635]	[68, 78, 91]	[19.923183]	[91]	[57349981, 57349991, 57350004]	[57350004]
322_1061	chr16	23182340	23182740	+	1000	415.0	[7.335908, 4.665744, 9.938834]	[65, 116, 144]	[]	[]	[23182501, 23182552, 23182580]	[]
322_10614	chr12	62192660	62193060	+	1000	229.0	[4.8450694]	[99]	[7.988039]	[98]	[62192855]	[62192854]
322_10618	chr13	98445310	98445710	+	1000	229.0	[16.436474]	[106]	[]	[]	[98445506]	[]
322_10619	chr13	99269611	99270011	+	1000	229.0	[10.954114]	[112]	[]	[]	[99269814]	[]
322_1062	chr17	42517460	42517860	+	1000	415.0	[7.9907546]	[134]	[19.195488]	[73]	[42517692]	[42517631]
322_10620	chr14	22983269	22983669	+	1000	229.0	[]	[]	[10.812914]	[100]	[]	[22983466]
322_10621	chr14	23559462	23559862	+	1000	229.0	[4.521005, 5.6187034]	[91, 105]	[20.296099, 8.069129]	[91, 135]	[23559652, 23559666]	[23559652, 23559696]
322_10622	chr14	67584035	67584435	+	1000	229.0	[17.502485]	[92]	[]	[]	[67584222]	[]
322_10626	chr15	31215388	31215788	+	1000	229.0	[4.6580224, 17.444798, 7.8134727]	[62, 100, 136]	[7.1604686]	[100]	[31215547, 31215585, 31215621]	[31215585]
322_10627	chr15	55897693	55898093	+	1000	229.0	[]	[]	[21.673029]	[100]	[]	[55897886]
322_10628	chr15	62060385	62060785	+	1000	229.0	[6.4486327]	[101]	[12.218575]	[100]	[62060584]	[62060583]
322_10630	chr15	91268578	91268978	+	1000	229.0	[]	[]	[4.3257136]	[89]	[]	[91268765]
322_10631	chr15	100917948	100918348	+	1000	229.0	[7.3410077, 11.055191]	[74, 84]	[9.436626, 6.259801, 8.773422]	[71, 84, 105]	[100918121, 100918131]	[100918118, 100918131, 100918152]
322_10632	chr16	9258437	9258837	+	1000	229.0	[17.476187]	[98]	[7.073444]	[98]	[9258634]	[9258634]
322_10633	chr16	12260563	12260963	+	1000	229.0	[]	[]	[9.437523, 14.062156]	[83, 129]	[]	[12260742, 12260788]
322_10635	chr16	84982510	84982910	+	1000	229.0	[11.998889]	[84]	[]	[]	[84982692]	[]
322_10636	chr16	85659722	85660122	+	1000	229.0	[15.576187]	[105]	[]	[]	[85659925]	[]
322_10637	chr16	89910278	89910678	+	1000	229.0	[]	[]	[17.026363]	[90]	[]	[89910466]
322_10639	chr17	46822304	46822704	+	1000	229.0	[]	[]	[18.80813]	[103]	[]	[46822501]
322_1064	chr19	17996820	17997220	+	1000	415.0	[7.8213096]	[99]	[22.91496]	[99]	[17997015]	[17997015]
322_10640	chr17	60601128	60601528	+	1000	229.0	[]	[]	[10.855384]	[107]	[]	[60601320]
322_10641	chr17	75006692	75007092	+	1000	229.0	[]	[]	[4.5205684, 10.059192, 5.5266333]	[56, 100, 103]	[]	[75006848, 75006892, 75006895]
322_10642	chr17	75848422	75848822	+	1000	229.0	[5.8588142]	[140]	[6.4406605, 12.188892]	[57, 92]	[75848659]	[75848576, 75848611]
322_10645	chr18	55234618	55235018	+	1000	229.0	[13.334132]	[86]	[]	[]	[55234800]	[]
322_10647	chr2	16773064	16773464	+	1000	229.0	[14.040071]	[88]	[]	[]	[16773251]	[]
322_10650	chr2	136423418	136423818	+	1000	229.0	[5.631756, 18.67193]	[57, 106]	[8.37276]	[95]	[136423572, 136423621]	[136423610]
322_10651	chr2	173884395	173884795	+	1000	229.0	[20.350471]	[103]	[]	[]	[173884597]	[]
322_10653	chr20	58179515	58179915	+	1000	229.0	[]	[]	[22.621729]	[109]	[]	[58179721]
322_10654	chr21	31198471	31198871	+	1000	229.0	[15.938881]	[106]	[10.35558]	[106]	[31198670]	[31198670]
322_10655	chr21	41069025	41069425	+	1000	229.0	[]	[]	[19.114576]	[99]	[]	[41069223]
322_10658	chr22	31970630	31971030	+	1000	229.0	[15.582819]	[88]	[4.9644303]	[85]	[31970816]	[31970813]
322_10660	chr3	25856925	25857325	+	1000	229.0	[5.2722435]	[105]	[13.783499]	[94]	[25857123]	[25857112]
322_10661	chr3	123286274	123286674	+	1000	229.0	[14.816033]	[86]	[]	[]	[123286453]	[]
322_10662	chr3	124564920	124565320	+	1000	229.0	[17.344637]	[100]	[7.74739]	[63]	[124565119]	[124565082]
322_10664	chr3	158659673	158660073	+	1000	229.0	[16.171894, 8.302506]	[97, 141]	[]	[]	[158659866, 158659910]	[]
322_10667	chr4	54322822	54323222	+	1000	229.0	[18.188065]	[92]	[]	[]	[54323007]	[]
322_10670	chr4	118981773	118982173	+	1000	229.0	[14.179957]	[89]	[]	[]	[118981958]	[]
322_10672	chr5	73902531	73902931	+	1000	229.0	[18.582031]	[111]	[4.5327263]	[88]	[73902735]	[73902712]
322_10673	chr5	88680409	88680809	+	1000	229.0	[4.5350504]	[72]	[18.3652]	[89]	[88680577]	[88680594]
322_10674	chr5	108521824	108522224	+	1000	229.0	[14.562532]	[108]	[]	[]	[108522025]	[]
322_10675	chr5	134411778	134412178	+	1000	229.0	[]	[]	[5.1971965]	[103]	[]	[134411973]
322_10676	chr6	11585427	11585827	+	1000	229.0	[12.64616]	[86]	[]	[]	[11585613]	[]
322_10678	chr6	83511797	83512197	+	1000	229.0	[5.324007]	[75]	[16.528093]	[99]	[83511967]	[83511991]
322_10679	chr6	107459309	107459709	+	1000	229.0	[9.409176]	[99]	[]	[]	[107459504]	[]
322_1068	chr1	36420782	36421182	+	1000	414.0	[6.0572305]	[107]	[14.977884]	[107]	[36420989]	[36420989]
322_10684	chr7	123701516	123701916	+	1000	229.0	[6.6792912]	[86]	[19.11346, 7.3500533]	[86, 148]	[123701696]	[123701696, 123701758]
322_10685	chr7	126803055	126803455	+	1000	229.0	[17.42832]	[111]	[7.3280897]	[111]	[126803251]	[126803251]
322_10686	chr8	41957793	41958193	+	1000	229.0	[5.7516994, 8.527838]	[75, 112]	[8.918811]	[64]	[41957968, 41958005]	[41957957]
322_10688	chr9	36995817	36996217	+	1000	229.0	[12.745305]	[91]	[10.767306]	[91]	[36996004]	[36996004]
322_10691	chrX	118807391	118807791	+	1000	229.0	[7.486418]	[92]	[14.534263]	[92]	[118807583]	[118807583]
322_10694	chr1	18100462	18100862	+	1000	228.0	[]	[]	[15.156754]	[106]	[]	[18100663]
322_10696	chr1	89483254	89483654	+	1000	228.0	[18.795324]	[81]	[]	[]	[89483432]	[]
322_10698	chr1	111197533	111197933	+	1000	228.0	[11.884994, 9.675664]	[86, 128]	[]	[]	[111197713, 111197755]	[]
322_10699	chr1	147242919	147243319	+	1000	228.0	[6.2173142]	[70]	[17.510624]	[101]	[147243084]	[147243115]
322_10701	chr1	206808617	206809017	+	1000	228.0	[]	[]	[6.1511183]	[107]	[]	[206808818]
322_10702	chr1	215526533	215526933	+	1000	228.0	[]	[]	[17.748625]	[106]	[]	[215526739]
322_10703	chr1	218299376	218299776	+	1000	228.0	[9.987676]	[101]	[]	[]	[218299577]	[]
322_10704	chr1	226637628	226638028	+	1000	228.0	[7.1186595]	[96]	[14.109827, 9.06153]	[95, 141]	[226637818]	[226637817, 226637863]
322_10705	chr10	6050808	6051208	+	1000	228.0	[]	[]	[10.958544]	[90]	[]	[6050991]
322_10708	chr10	32367791	32368191	+	1000	228.0	[]	[]	[18.54896]	[108]	[]	[32367998]
322_10709	chr10	60647207	60647607	+	1000	228.0	[]	[]	[19.210497]	[96]	[]	[60647403]
322_10715	chr11	57644776	57645176	+	1000	228.0	[]	[]	[18.369919]	[101]	[]	[57644975]
322_10721	chr12	113439504	113439904	+	1000	228.0	[12.791178]	[108]	[]	[]	[113439704]	[]
322_10722	chr12	117236457	117236857	+	1000	228.0	[5.490488, 20.79795]	[60, 100]	[]	[]	[117236615, 117236655]	[]
322_10725	chr14	105086734	105087134	+	1000	228.0	[8.328863]	[100]	[16.321917]	[100]	[105086928]	[105086928]
322_10731	chr15	92082248	92082648	+	1000	228.0	[]	[]	[14.777844]	[104]	[]	[92082447]
322_10734	chr17	17890989	17891389	+	1000	228.0	[16.96474]	[102]	[]	[]	[17891191]	[]
322_10736	chr17	36706132	36706532	+	1000	228.0	[14.421377]	[105]	[15.078999, 6.46468]	[94, 104]	[36706326]	[36706315, 36706325]
322_1074	chr22	21593823	21594223	+	1000	414.0	[9.664912]	[99]	[5.586689]	[109]	[21594019]	[21594029]
322_10749	chr2	38315716	38316116	+	1000	228.0	[13.996886]	[97]	[]	[]	[38315912]	[]
322_1075	chr3	13648238	13648638	+	1000	414.0	[]	[]	[18.60803]	[98]	[]	[13648431]
322_10754	chr2	112645424	112645824	+	1000	228.0	[10.254083]	[107]	[]	[]	[112645620]	[]
322_10755	chr2	121596174	121596574	+	1000	228.0	[9.150097, 6.073039]	[90, 118]	[11.560232]	[90]	[121596357, 121596385]	[121596357]
322_10760	chr20	56343837	56344237	+	1000	228.0	[]	[]	[16.779833]	[112]	[]	[56344046]
322_10761	chr20	62410144	62410544	+	1000	228.0	[12.275818]	[106]	[]	[]	[62410345]	[]
322_10762	chr21	44845940	44846340	+	1000	228.0	[]	[]	[6.989163]	[110]	[]	[44846149]
322_10763	chr3	115784468	115784868	+	1000	228.0	[]	[]	[4.437201, 18.1276]	[91, 101]	[]	[115784654, 115784664]
322_1077	chr6	32853927	32854327	+	1000	414.0	[7.485809, 7.04028]	[96, 109]	[13.61915]	[96]	[32854120, 32854133]	[32854120]
322_10770	chr4	139530824	139531224	+	1000	228.0	[]	[]	[10.137132, 10.200034]	[96, 149]	[]	[139531019, 139531072]
322_10771	chr4	174632149	174632549	+	1000	228.0	[]	[]	[12.713184]	[108]	[]	[174632353]
322_10772	chr5	9544458	9544858	+	1000	228.0	[]	[]	[15.824193]	[97]	[]	[9544644]
322_10773	chr5	54905938	54906338	+	1000	228.0	[10.844905]	[101]	[]	[]	[54906134]	[]
322_10775	chr5	135944949	135945349	+	1000	228.0	[12.750993]	[100]	[]	[]	[135945148]	[]
322_1078	chr6	32984770	32985170	+	1000	414.0	[]	[]	[16.281313]	[115]	[]	[32984981]
322_10781	chr6	117605195	117605595	+	1000	228.0	[]	[]	[12.34526]	[107]	[]	[117605401]
322_10782	chr7	5529550	5529950	+	1000	228.0	[18.274794]	[99]	[]	[]	[5529737]	[]
322_10783	chr7	41943021	41943421	+	1000	228.0	[9.333076]	[98]	[7.2845297]	[98]	[41943214]	[41943214]
322_10785	chr7	118153548	118153948	+	1000	228.0	[]	[]	[19.857038]	[100]	[]	[118153742]
322_10787	chr8	56447880	56448280	+	1000	228.0	[12.898752]	[109]	[]	[]	[56448087]	[]
322_10788	chr8	106591768	106592168	+	1000	228.0	[]	[]	[15.530545]	[93]	[]	[106591961]
322_10789	chr8	142782460	142782860	+	1000	228.0	[23.15451]	[103]	[8.1752]	[92]	[142782662]	[142782651]
322_1079	chr6	43951231	43951631	+	1000	414.0	[4.9195833]	[54]	[7.7150054]	[111]	[43951384]	[43951441]
322_10792	chr9	97900992	97901392	+	1000	228.0	[]	[]	[13.65511]	[89]	[]	[97901181]
322_10796	chr1	50368439	50368839	+	1000	227.0	[11.431198, 10.637649]	[87, 97]	[]	[]	[50368623, 50368633]	[]
322_10799	chr1	203084482	203084882	+	1000	227.0	[13.6875725]	[110]	[5.67153]	[99]	[203084687]	[203084676]
322_1080	chr7	22110246	22110646	+	1000	414.0	[14.229787]	[113]	[]	[]	[22110456]	[]
322_10800	chr1	203609413	203609813	+	1000	227.0	[7.0754485]	[82]	[]	[]	[203609594]	[]
322_10801	chr1	210400589	210400989	+	1000	227.0	[]	[]	[13.905815, 9.476307]	[89, 122]	[]	[210400776, 210400809]
322_10804	chr1	244970649	244971049	+	1000	227.0	[12.71045]	[90]	[]	[]	[244970835]	[]
322_10805	chr10	52215734	52216134	+	1000	227.0	[]	[]	[17.92182, 5.6091013]	[105, 116]	[]	[52215934, 52215945]
322_10808	chr10	99845785	99846185	+	1000	227.0	[21.211859]	[104]	[]	[]	[99845988]	[]
322_10809	chr11	1202960	1203360	+	1000	227.0	[17.576145]	[96]	[5.6105385, 8.896265]	[83, 96]	[1203155]	[1203142, 1203155]
322_10811	chr11	62593523	62593923	+	1000	227.0	[15.29138]	[97]	[]	[]	[62593716]	[]
322_10812	chr11	74388644	74389044	+	1000	227.0	[9.580582]	[103]	[]	[]	[74388843]	[]
322_10814	chr11	109939180	109939580	+	1000	227.0	[]	[]	[11.99073]	[106]	[]	[109939379]
322_10815	chr11	121591403	121591803	+	1000	227.0	[]	[]	[19.857038]	[103]	[]	[121591592]
322_10816	chr11	121655951	121656351	+	1000	227.0	[9.045923]	[107]	[11.421017, 5.0667233]	[104, 136]	[121656155]	[121656152, 121656184]
322_10819	chr12	53287700	53288100	+	1000	227.0	[5.326438, 4.4996552]	[100, 110]	[12.089065]	[100]	[53287899, 53287909]	[53287899]
322_10821	chr12	109880340	109880740	+	1000	227.0	[]	[]	[10.281122]	[108]	[]	[109880543]
322_10824	chr14	24108803	24109203	+	1000	227.0	[]	[]	[18.53744]	[96]	[]	[24108988]
322_10826	chr14	59507331	59507731	+	1000	227.0	[15.915994, 5.523396]	[92, 102]	[]	[]	[59507522, 59507532]	[]
322_10827	chr15	80776426	80776826	+	1000	227.0	[]	[]	[5.9870663, 14.404444]	[77, 105]	[]	[80776596, 80776624]
322_1083	chr1	31815926	31816326	+	1000	413.0	[12.267738, 7.655725]	[94, 128]	[4.844375]	[107]	[31816117, 31816151]	[31816130]
322_10830	chr15	99792144	99792544	+	1000	227.0	[8.124993]	[73]	[4.846154]	[126]	[99792313]	[99792366]
322_10833	chr17	55770237	55770637	+	1000	227.0	[]	[]	[16.95103]	[119]	[]	[55770452]
322_10835	chr18	35026409	35026809	+	1000	227.0	[10.21379]	[90]	[]	[]	[35026598]	[]
322_10836	chr18	46173306	46173706	+	1000	227.0	[4.843042, 19.31279]	[89, 92]	[5.895871, 6.776513]	[89, 92]	[46173490, 46173493]	[46173490, 46173493]
322_10837	chr19	34359027	34359427	+	1000	227.0	[14.955495]	[97]	[6.3622932]	[96]	[34359221]	[34359220]
322_1084	chr10	79374562	79374962	+	1000	413.0	[21.440083]	[91]	[10.444404]	[61]	[79374745]	[79374715]
322_10840	chr2	28958597	28958997	+	1000	227.0	[12.768714]	[100]	[]	[]	[28958794]	[]
322_10841	chr2	58571223	58571623	+	1000	227.0	[11.25611]	[108]	[]	[]	[58571424]	[]
322_10845	chr2	181742821	181743221	+	1000	227.0	[10.009405]	[94]	[]	[]	[181743012]	[]
322_10846	chr2	215931256	215931656	+	1000	227.0	[]	[]	[12.382462]	[88]	[]	[215931444]
322_10847	chr2	233857450	233857850	+	1000	227.0	[]	[]	[21.020752]	[104]	[]	[233857640]
322_10848	chr20	39268929	39269329	+	1000	227.0	[20.516514, 6.711108]	[102, 122]	[]	[]	[39269122, 39269142]	[]
322_10851	chr22	18024414	18024814	+	1000	227.0	[6.6941066]	[105]	[15.363897]	[105]	[18024610]	[18024610]
322_10852	chr3	42539876	42540276	+	1000	227.0	[]	[]	[17.889143]	[94]	[]	[42540069]
322_10855	chr4	89111106	89111506	+	1000	227.0	[]	[]	[5.611079, 16.562819]	[122, 125]	[]	[89111320, 89111323]
322_10856	chr4	107913304	107913704	+	1000	227.0	[]	[]	[20.428186]	[83]	[]	[107913484]
322_10857	chr4	122003369	122003769	+	1000	227.0	[]	[]	[15.894203]	[89]	[]	[122003558]
322_10858	chr5	36875814	36876214	+	1000	227.0	[4.4505143]	[62]	[9.460654]	[95]	[36875975]	[36876008]
322_10859	chr5	75236700	75237100	+	1000	227.0	[8.841731, 7.0334783]	[114, 135]	[]	[]	[75236908, 75236929]	[]
322_1086	chr19	7903493	7903893	+	1000	413.0	[10.571756]	[141]	[]	[]	[7903732]	[]
322_10861	chr5	94850248	94850648	+	1000	227.0	[4.8114862]	[149]	[9.8417225]	[106]	[94850493]	[94850450]
322_10866	chr6	50791893	50792293	+	1000	227.0	[]	[]	[18.005648]	[104]	[]	[50792090]
322_10870	chr7	8418628	8419028	+	1000	227.0	[4.7093964, 16.743752]	[101, 115]	[]	[]	[8418825, 8418839]	[]
322_10874	chr7	135169067	135169467	+	1000	227.0	[]	[]	[17.749546]	[89]	[]	[135169251]
322_10878	chr9	33466613	33467013	+	1000	227.0	[]	[]	[16.340187]	[94]	[]	[33466802]
322_10880	chrX	101390712	101391112	+	1000	227.0	[12.48533]	[89]	[]	[]	[101390899]	[]
322_10884	chr1	3727276	3727676	+	1000	226.0	[7.134391]	[99]	[9.18632, 5.8538103]	[98, 134]	[3727470]	[3727469, 3727505]
322_1089	chr7	5486865	5487265	+	1000	413.0	[]	[]	[17.26775]	[99]	[]	[5487060]
322_10891	chr1	206933326	206933726	+	1000	226.0	[4.694208]	[91]	[17.50979]	[91]	[206933514]	[206933514]
322_10892	chr1	233304487	233304887	+	1000	226.0	[13.530896]	[94]	[]	[]	[233304680]	[]
322_10894	chr10	9331529	9331929	+	1000	226.0	[18.711784]	[98]	[]	[]	[9331720]	[]
322_10895	chr10	45308749	45309149	+	1000	226.0	[6.749458, 8.010165]	[88, 98]	[]	[]	[45308935, 45308945]	[]
322_10897	chr11	65588676	65589076	+	1000	226.0	[16.403912]	[114]	[15.238582]	[103]	[65588885]	[65588874]
322_109	chr17	34361479	34361879	+	1000	663.0	[]	[]	[12.631716]	[124]	[]	[34361703]
322_10900	chr11	87421337	87421737	+	1000	226.0	[]	[]	[16.45814]	[96]	[]	[87421533]
322_10902	chr12	39990491	39990891	+	1000	226.0	[5.663462, 5.078749]	[77, 115]	[18.876997]	[115]	[39990660, 39990698]	[39990698]
322_10903	chr12	70589961	70590361	+	1000	226.0	[17.69144]	[93]	[]	[]	[70590149]	[]
322_10908	chr14	20691011	20691411	+	1000	226.0	[]	[]	[5.8983297]	[100]	[]	[20691207]
322_10909	chr14	91173129	91173529	+	1000	226.0	[4.501623]	[97]	[7.0320477, 5.8619695, 21.422344]	[76, 86, 96]	[91173325]	[91173304, 91173314, 91173324]
322_10910	chr14	92681048	92681448	+	1000	226.0	[6.0556583]	[98]	[19.411554]	[98]	[92681241]	[92681241]
322_10911	chr15	51776992	51777392	+	1000	226.0	[]	[]	[14.428012]	[95]	[]	[51777181]
322_10914	chr15	89177719	89178119	+	1000	226.0	[]	[]	[16.570513]	[104]	[]	[89177920]
322_10915	chr15	89647083	89647483	+	1000	226.0	[21.056114]	[100]	[]	[]	[89647279]	[]
322_10918	chr16	56332650	56333050	+	1000	226.0	[6.8768773, 12.066499]	[86, 96]	[]	[]	[56332833, 56332843]	[]
322_10920	chr17	13024448	13024848	+	1000	226.0	[18.581417]	[89]	[]	[]	[13024635]	[]
322_10921	chr17	48307793	48308193	+	1000	226.0	[15.212878]	[110]	[]	[]	[48307995]	[]
322_10923	chr18	79528751	79529151	+	1000	226.0	[7.4828424]	[127]	[8.138529]	[99]	[79528975]	[79528947]
322_10925	chr19	8585910	8586310	+	1000	226.0	[7.1129074, 7.035471]	[54, 93]	[15.91701, 5.422656, 5.5300164]	[93, 108, 143]	[8586062, 8586101]	[8586101, 8586116, 8586151]
322_10928	chr2	1545988	1546388	+	1000	226.0	[]	[]	[11.469212]	[99]	[]	[1546182]
322_10929	chr2	42513234	42513634	+	1000	226.0	[14.068353]	[86]	[]	[]	[42513419]	[]
322_1093	chr8	46956966	46957366	+	1000	413.0	[]	[]	[20.175545]	[70]	[]	[46957126]
322_10930	chr2	190996323	190996723	+	1000	226.0	[6.406131, 16.072214]	[66, 117]	[]	[]	[190996483, 190996534]	[]
322_10932	chr20	63496081	63496481	+	1000	226.0	[7.2526007, 19.948404, 6.142757]	[92, 95, 143]	[4.791256, 4.9584723]	[92, 95]	[63496269, 63496272, 63496320]	[63496269, 63496272]
322_10934	chr4	6681152	6681552	+	1000	226.0	[]	[]	[15.292545, 11.652175]	[100, 132]	[]	[6681340, 6681372]
322_10935	chr4	40317101	40317501	+	1000	226.0	[]	[]	[12.973079]	[100]	[]	[40317291]
322_10936	chr4	159487192	159487592	+	1000	226.0	[18.869852]	[96]	[]	[]	[159487382]	[]
322_10939	chr5	128905513	128905913	+	1000	226.0	[15.373271]	[93]	[]	[]	[128905701]	[]
322_10940	chr5	148482830	148483230	+	1000	226.0	[]	[]	[17.633953]	[101]	[]	[148483030]
322_10941	chr5	148957598	148957998	+	1000	226.0	[]	[]	[20.032246]	[99]	[]	[148957793]
322_10943	chr6	15390313	15390713	+	1000	226.0	[6.549721]	[97]	[12.433578]	[97]	[15390499]	[15390499]
