#PeakID(python identify_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_11330	chr2	63841419	63841819	+	1000	40.0	[7.3005238]	[97]	[]	[]	[63841610]	[]
503_1134	chr19	12933540	12933940	+	1000	117.0	[8.503526, 8.503526]	[143, 149]	[]	[]	[12933754, 12933760]	[]
503_11340	chr2	178413595	178413995	+	1000	40.0	[]	[]	[7.0065327]	[99]	[]	[178413763]
503_11348	chr20	23350641	23351041	+	1000	40.0	[8.681774]	[103]	[]	[]	[23350840]	[]
503_1135	chr19	47484075	47484475	+	1000	117.0	[6.461904]	[109]	[]	[]	[47484276]	[]
503_11354	chr20	45857154	45857554	+	1000	40.0	[]	[]	[8.819032]	[136]	[]	[45857384]
503_11360	chr20	62623802	62624202	+	1000	40.0	[6.615002, 7.915865, 8.423885]	[79, 110, 130]	[]	[]	[62623959, 62623990, 62624010]	[]
503_11367	chr22	19727848	19728248	+	1000	40.0	[]	[]	[7.0677395]	[165]	[]	[19728060]
503_1137	chr2	168890234	168890634	+	1000	117.0	[]	[]	[6.7055626]	[163]	[]	[168890442]
503_11382	chr22	22207757	22208157	+	1000	40.0	[7.475481]	[79]	[]	[]	[22207924]	[]
503_114	chr11	2400486	2400886	+	1000	255.0	[6.924771]	[110]	[]	[]	[2400686]	[]
503_1140	chr6	34757295	34757695	+	1000	117.0	[]	[]	[10.897548]	[121]	[]	[34757497]
503_11401	chr22	50251030	50251430	+	1000	40.0	[]	[]	[11.455031]	[181]	[]	[50251267]
503_11410	chr3	122793562	122793962	+	1000	40.0	[7.750857, 8.631947]	[142, 157]	[]	[]	[122793761, 122793776]	[]
503_11415	chr4	15001899	15002299	+	1000	40.0	[8.631947]	[68]	[]	[]	[15002052]	[]
503_11417	chr4	26857359	26857759	+	1000	40.0	[11.455031]	[185]	[]	[]	[26857591]	[]
503_1142	chr6	136289608	136290008	+	1000	117.0	[]	[]	[9.208607]	[140]	[]	[136289836]
503_11424	chr4	183659101	183659501	+	1000	40.0	[]	[]	[10.897183]	[159]	[]	[183659272]
503_11435	chr5	132295153	132295553	+	1000	40.0	[]	[]	[6.615002]	[102]	[]	[132295351]
503_1144	chr7	150994540	150994940	+	1000	117.0	[7.259386]	[105]	[]	[]	[150994741]	[]
503_1145	chr8	56074386	56074786	+	1000	117.0	[11.819135]	[93]	[8.445345]	[68]	[56074571]	[56074546]
503_11462	chr6	135498280	135498680	+	1000	40.0	[]	[]	[11.819135]	[135]	[]	[135498492]
503_11463	chr6	143942110	143942510	+	1000	40.0	[]	[]	[9.366932, 7.7103596]	[91, 126]	[]	[143942273, 143942308]
503_11464	chr6	157763277	157763677	+	1000	40.0	[9.975595]	[135]	[]	[]	[157763508]	[]
503_1149	chr12	108838340	108838740	+	1000	116.0	[8.77996]	[118]	[9.366932]	[133]	[108838554]	[108838569]
503_11491	chr7	140517946	140518346	+	1000	40.0	[]	[]	[7.6661034]	[190]	[]	[140518138]
503_11492	chr7	149787425	149787825	+	1000	40.0	[6.615002]	[117]	[]	[]	[149787584]	[]
503_11503	chr8	105319423	105319823	+	1000	40.0	[]	[]	[7.1638846]	[134]	[]	[105319627]
503_11506	chr8	139705751	139706151	+	1000	40.0	[10.150553]	[88]	[]	[]	[139705932]	[]
503_11511	chr9	83979371	83979771	+	1000	40.0	[11.819135]	[153]	[]	[]	[83979620]	[]
503_11513	chr9	98368329	98368729	+	1000	40.0	[7.259386]	[70]	[]	[]	[98368487]	[]
503_11538	chr9	131233789	131234189	+	1000	40.0	[7.8463583]	[224]	[]	[]	[131234022]	[]
503_11541	chrX	46545230	46545630	+	1000	40.0	[]	[]	[11.343102]	[156]	[]	[46545453]
503_11542	chrX	48958059	48958459	+	1000	40.0	[7.753163]	[123]	[]	[]	[48958281]	[]
503_11543	chrX	54530248	54530648	+	1000	40.0	[10.835977]	[111]	[]	[]	[54530453]	[]
503_11544	chrX	70434291	70434691	+	1000	40.0	[]	[]	[14.393928]	[143]	[]	[70434530]
503_11545	chrX	79367401	79367801	+	1000	40.0	[8.631947]	[125]	[]	[]	[79367600]	[]
503_11548	chrX	120629761	120630161	+	1000	40.0	[8.123926]	[119]	[7.3383374]	[143]	[120629939]	[120629963]
503_11549	chrX	123732798	123733198	+	1000	40.0	[9.875317]	[198]	[]	[]	[123733046]	[]
503_1155	chr19	36573086	36573486	+	1000	116.0	[10.327956, 7.208534]	[112, 118]	[]	[]	[36573296, 36573302]	[]
503_11551	chrX	136497076	136497476	+	1000	40.0	[]	[]	[8.497711]	[187]	[]	[136497298]
503_11552	chrX	136909435	136909835	+	1000	40.0	[]	[]	[6.4167504]	[115]	[]	[136909604]
503_11559	chr1	12167471	12167871	+	1000	39.0	[]	[]	[8.638506]	[146]	[]	[12167625]
503_11567	chr1	33127134	33127534	+	1000	39.0	[]	[]	[10.835977, 7.891876]	[84, 104]	[]	[33127294, 33127314]
503_11573	chr1	145979296	145979696	+	1000	39.0	[12.327155]	[116]	[]	[]	[145979509]	[]
503_11576	chr1	165842657	165843057	+	1000	39.0	[]	[]	[10.897183, 8.423885]	[122, 178]	[]	[165842844, 165842900]
503_1158	chr19	49677355	49677755	+	1000	116.0	[]	[]	[9.92478, 11.455031]	[77, 134]	[]	[49677507, 49677564]
503_11584	chr1	221708019	221708419	+	1000	39.0	[12.327155]	[155]	[]	[]	[221708253]	[]
503_11591	chr10	24724370	24724770	+	1000	39.0	[6.882673]	[97]	[]	[]	[24724549]	[]
503_11596	chr10	50660029	50660429	+	1000	39.0	[]	[]	[12.885004, 10.897548]	[180, 201]	[]	[50660254, 50660275]
503_116	chr19	7535470	7535870	+	1000	254.0	[]	[]	[6.406941]	[65]	[]	[7535635]
503_11603	chr10	86078953	86079353	+	1000	39.0	[7.4008026]	[186]	[]	[]	[86079166]	[]
503_1161	chr21	44854737	44855137	+	1000	116.0	[10.897183]	[73]	[6.406941]	[108]	[44854898]	[44854933]
503_11618	chr11	61129745	61130145	+	1000	39.0	[]	[]	[9.366932]	[139]	[]	[61129967]
503_11624	chr11	67804913	67805313	+	1000	39.0	[6.7845144]	[77]	[]	[]	[67805071]	[]
503_11625	chr11	68839286	68839686	+	1000	39.0	[]	[]	[7.885317]	[111]	[]	[68839485]
503_11631	chr11	117327798	117328198	+	1000	39.0	[]	[]	[7.7103596]	[131]	[]	[117327972]
503_11638	chr12	6613020	6613420	+	1000	39.0	[8.76831]	[161]	[]	[]	[6613233]	[]
503_1164	chr3	44648529	44648929	+	1000	116.0	[11.455031]	[113]	[12.327155]	[134]	[44648706]	[44648727]
503_11649	chr12	124567039	124567439	+	1000	39.0	[9.975595]	[138]	[]	[]	[124567248]	[]
503_1165	chr5	271454	271854	+	1000	116.0	[11.405568, 8.404206]	[78, 118]	[]	[]	[271609, 271649]	[]
503_11651	chr12	130870767	130871167	+	1000	39.0	[8.830775]	[170]	[]	[]	[130870973]	[]
503_11655	chr13	41960977	41961377	+	1000	39.0	[10.947011]	[83]	[]	[]	[41961131]	[]
503_11656	chr13	52617250	52617650	+	1000	39.0	[10.698719, 6.4858923, 7.1473274]	[124, 155, 161]	[]	[]	[52617441, 52617472, 52617478]	[]
503_11661	chr14	76151737	76152137	+	1000	39.0	[14.393928]	[89]	[]	[]	[76151907]	[]
503_1167	chr6	16270286	16270686	+	1000	116.0	[]	[]	[7.4008026]	[135]	[]	[16270499]
503_11677	chr15	90869613	90870013	+	1000	39.0	[6.993913]	[126]	[]	[]	[90869773]	[]
503_11679	chr16	528686	529086	+	1000	39.0	[6.591707]	[105]	[]	[]	[528879]	[]
503_1169	chr6	41787472	41787872	+	1000	116.0	[9.437122]	[56]	[]	[]	[41787627]	[]
503_11693	chr16	77190954	77191354	+	1000	39.0	[14.901949, 11.405568, 11.405568]	[118, 147, 176]	[]	[]	[77191127, 77191156, 77191185]	[]
503_11702	chr17	15490682	15491082	+	1000	39.0	[8.497711]	[125]	[]	[]	[15490893]	[]
503_11709	chr17	41793131	41793531	+	1000	39.0	[]	[]	[8.880239]	[131]	[]	[41793327]
503_11716	chr17	82205843	82206243	+	1000	39.0	[]	[]	[9.975595]	[142]	[]	[82206076]
503_1172	chr7	140062747	140063147	+	1000	116.0	[6.993913]	[142]	[]	[]	[140062955]	[]
503_11721	chr18	41955052	41955452	+	1000	39.0	[]	[]	[7.753163]	[129]	[]	[41955241]
503_1173	chr8	90646254	90646654	+	1000	116.0	[]	[]	[6.591707]	[155]	[]	[90646483]
503_11733	chr19	2944545	2944945	+	1000	39.0	[8.404206]	[171]	[]	[]	[2944771]	[]
503_11737	chr19	11091688	11092088	+	1000	39.0	[6.993913]	[157]	[8.130486]	[123]	[11091890]	[11091856]
503_11753	chr19	41871743	41872143	+	1000	39.0	[6.4858923]	[98]	[]	[]	[41871939]	[]
503_1176	chr1	10398661	10399061	+	1000	115.0	[7.6478944]	[60]	[]	[]	[10398817]	[]
503_11765	chr19	50368647	50369047	+	1000	39.0	[]	[]	[8.404206]	[146]	[]	[50368847]
503_11766	chr19	50601715	50602115	+	1000	39.0	[8.77996]	[92]	[]	[]	[50601901]	[]
503_11767	chr19	51394391	51394791	+	1000	39.0	[]	[]	[8.503526, 8.445345]	[176, 186]	[]	[51394599, 51394609]
503_11772	chr2	8685697	8686097	+	1000	39.0	[]	[]	[6.7055626]	[131]	[]	[8685877]
503_11785	chr2	229921194	229921594	+	1000	39.0	[]	[]	[10.897548, 10.897548, 10.897548]	[118, 159, 179]	[]	[229921355, 229921396, 229921416]
503_1179	chr1	149886819	149887219	+	1000	115.0	[]	[]	[6.4858923]	[160]	[]	[149887049]
503_11799	chr22	17158611	17159011	+	1000	39.0	[6.4167504]	[196]	[]	[]	[17158841]	[]
503_118	chr1	28581673	28582073	+	1000	253.0	[7.915865]	[131]	[]	[]	[28581849]	[]
503_1180	chr11	69449695	69450095	+	1000	115.0	[]	[]	[8.372218]	[125]	[]	[69449917]
503_11806	chr22	20807191	20807591	+	1000	39.0	[6.6215615]	[203]	[]	[]	[20807423]	[]
503_11823	chr22	22073633	22074033	+	1000	39.0	[6.406941]	[133]	[8.631947]	[73]	[22073845]	[22073785]
503_11846	chr3	48635164	48635564	+	1000	39.0	[7.915865]	[180]	[6.8739552]	[210]	[48635347]	[48635377]
503_11847	chr3	49412168	49412568	+	1000	39.0	[7.3395963]	[185]	[]	[]	[49412358]	[]
503_11852	chr3	161221293	161221693	+	1000	39.0	[6.6256638]	[66]	[]	[]	[161221459]	[]
503_11863	chr4	44726388	44726788	+	1000	39.0	[8.445345, 6.615002]	[98, 117]	[]	[]	[44726576, 44726595]	[]
503_11865	chr4	77818643	77819043	+	1000	39.0	[]	[]	[8.880239]	[108]	[]	[77818836]
503_11869	chr4	159102690	159103090	+	1000	39.0	[]	[]	[6.406941]	[113]	[]	[159102857]
503_11870	chr5	42991943	42992343	+	1000	39.0	[]	[]	[6.9994493]	[188]	[]	[42992188]
503_11871	chr5	43040736	43041136	+	1000	39.0	[8.214487]	[115]	[]	[]	[43040899]	[]
503_11874	chr5	68434177	68434577	+	1000	39.0	[6.892782, 8.631947]	[85, 151]	[]	[]	[68434349, 68434415]	[]
503_11877	chr5	98954602	98955002	+	1000	39.0	[]	[]	[10.796905]	[108]	[]	[98954807]
503_1188	chr17	60139779	60140179	+	1000	115.0	[13.471976]	[137]	[7.099728]	[67]	[60140004]	[60139934]
503_11883	chr5	142024901	142025301	+	1000	39.0	[]	[]	[11.405568]	[107]	[]	[142025083]
503_11893	chr6	604493	604893	+	1000	39.0	[]	[]	[7.4008026]	[99]	[]	[604670]
503_11896	chr6	15509428	15509828	+	1000	39.0	[7.5145535]	[129]	[11.819135]	[149]	[15509652]	[15509672]
503_1190	chr18	3247605	3248005	+	1000	115.0	[11.455031]	[116]	[9.1897955]	[94]	[3247809]	[3247787]
503_11901	chr6	28709898	28710298	+	1000	39.0	[]	[]	[6.461904]	[101]	[]	[28710098]
503_11903	chr6	31559841	31560241	+	1000	39.0	[7.8463583]	[156]	[]	[]	[31560059]	[]
503_11904	chr6	31727452	31727852	+	1000	39.0	[9.276331]	[167]	[]	[]	[31727702]	[]
503_11906	chr6	32129209	32129609	+	1000	39.0	[6.7005134]	[89]	[]	[]	[32129383]	[]
503_11920	chr7	39733401	39733801	+	1000	39.0	[9.467575, 13.471976]	[59, 66]	[]	[]	[39733555, 39733562]	[]
503_11936	chr8	8346183	8346583	+	1000	39.0	[]	[]	[8.638506]	[94]	[]	[8346373]
503_11939	chr8	22918266	22918666	+	1000	39.0	[7.475481]	[111]	[]	[]	[22918429]	[]
503_11947	chr8	143205832	143206232	+	1000	39.0	[12.327155, 7.099728, 12.327155]	[86, 113, 143]	[]	[]	[143206010, 143206037, 143206067]	[]
503_11956	chr9	129726581	129726981	+	1000	39.0	[]	[]	[7.4201775]	[112]	[]	[129726747]
503_11960	chr9	131082685	131083085	+	1000	39.0	[6.406941, 7.3395963]	[141, 199]	[]	[]	[131082836, 131082894]	[]
503_11972	chr9	136342711	136343111	+	1000	39.0	[7.259386]	[88]	[]	[]	[136342863]	[]
503_11978	chrX	30215301	30215701	+	1000	39.0	[11.354753, 10.320872]	[103, 149]	[8.797588, 11.851124]	[59, 123]	[30215497, 30215543]	[30215453, 30215517]
503_1198	chr6	149648470	149648870	+	1000	115.0	[]	[]	[14.901949]	[143]	[]	[149648682]
503_11984	chr1	1305260	1305660	+	1000	38.0	[9.92478]	[131]	[]	[]	[1305452]	[]
503_1200	chr7	36367130	36367530	+	1000	115.0	[]	[]	[6.406941]	[123]	[]	[36367347]
503_12009	chr1	33181856	33182256	+	1000	38.0	[]	[]	[6.993913]	[121]	[]	[33182062]
503_12022	chr1	116373870	116374270	+	1000	38.0	[]	[]	[6.486581]	[153]	[]	[116374056]
503_12026	chr1	159922129	159922529	+	1000	38.0	[]	[]	[12.376983]	[130]	[]	[159922292]
503_12027	chr1	160031744	160032144	+	1000	38.0	[]	[]	[10.421151]	[226]	[]	[160031985]
503_12039	chr10	6151102	6151502	+	1000	38.0	[7.885317]	[161]	[8.5297]	[131]	[6151334]	[6151304]
503_12048	chr10	122954045	122954445	+	1000	38.0	[]	[]	[9.326159, 12.885004]	[104, 143]	[]	[122954234, 122954273]
503_12064	chr11	68271064	68271464	+	1000	38.0	[]	[]	[7.915865]	[98]	[]	[68271220]
503_12069	chr11	76445470	76445870	+	1000	38.0	[9.642532]	[125]	[7.2706137]	[144]	[76445647]	[76445666]
503_12077	chr12	27244116	27244516	+	1000	38.0	[8.00715, 6.824492]	[118, 136]	[]	[]	[27244322, 27244340]	[]
503_12079	chr12	45991694	45992094	+	1000	38.0	[]	[]	[7.753163]	[156]	[]	[45991921]
503_12089	chr12	117155204	117155604	+	1000	38.0	[]	[]	[6.9121566, 9.305725]	[89, 155]	[]	[117155383, 117155449]
503_12096	chr13	46052575	46052975	+	1000	38.0	[12.885004]	[60]	[11.455031]	[104]	[46052729]	[46052773]
503_12098	chr13	98975953	98976353	+	1000	38.0	[]	[]	[8.423885]	[97]	[]	[98976124]
503_12099	chr13	102800167	102800567	+	1000	38.0	[]	[]	[8.819032]	[117]	[]	[102800347]
503_121	chr9	128322299	128322699	+	1000	252.0	[8.819032, 6.8936343]	[112, 149]	[]	[]	[128322505, 128322542]	[]
503_1210	chr10	27241923	27242323	+	1000	114.0	[]	[]	[10.150553]	[147]	[]	[27242159]
503_12107	chr14	49862851	49863251	+	1000	38.0	[9.975595]	[126]	[]	[]	[49863025]	[]
503_12119	chr15	40941639	40942039	+	1000	38.0	[]	[]	[12.327155]	[158]	[]	[40941835]
503_12121	chr15	98647389	98647789	+	1000	38.0	[]	[]	[6.751365]	[191]	[]	[98647611]
503_12124	chr16	76178	76578	+	1000	38.0	[8.830775]	[95]	[]	[]	[76364]	[]
503_12144	chr17	3963486	3963886	+	1000	38.0	[]	[]	[7.750857]	[66]	[]	[3963638]
503_12148	chr17	28643975	28644375	+	1000	38.0	[]	[]	[10.421151, 7.081232]	[79, 132]	[]	[28644144, 28644197]
503_1215	chr2	71068429	71068829	+	1000	114.0	[8.722507]	[60]	[]	[]	[71068588]	[]
503_12160	chr17	48999097	48999497	+	1000	38.0	[10.050274]	[116]	[]	[]	[48999292]	[]
503_12166	chr17	68437983	68438383	+	1000	38.0	[7.259386]	[124]	[]	[]	[68438201]	[]
503_12169	chr17	80689209	80689609	+	1000	38.0	[]	[]	[7.6661034]	[86]	[]	[80689389]
503_1217	chr5	55712159	55712559	+	1000	114.0	[10.897183]	[64]	[]	[]	[55712316]	[]
503_12180	chr19	3983999	3984399	+	1000	38.0	[]	[]	[7.7103596]	[72]	[]	[3984170]
503_12182	chr19	6393688	6394088	+	1000	38.0	[]	[]	[7.4008026]	[129]	[]	[6393880]
503_12183	chr19	6737086	6737486	+	1000	38.0	[9.467575]	[216]	[]	[]	[6737322]	[]
503_12194	chr19	17680106	17680506	+	1000	38.0	[8.404206]	[134]	[7.750857]	[161]	[17680323]	[17680350]
503_12196	chr19	21141809	21142209	+	1000	38.0	[]	[]	[9.975595]	[161]	[]	[21142015]
503_12197	chr19	21505443	21505843	+	1000	38.0	[]	[]	[9.642532]	[76]	[]	[21505605]
503_12199	chr19	33797397	33797797	+	1000	38.0	[]	[]	[8.403247]	[144]	[]	[33797591]
503_12201	chr19	35909344	35909744	+	1000	38.0	[8.880239]	[99]	[]	[]	[35909496]	[]
503_12213	chr19	52923165	52923565	+	1000	38.0	[]	[]	[8.423885, 7.4008026]	[136, 156]	[]	[52923381, 52923401]
503_12215	chr2	6865676	6866076	+	1000	38.0	[]	[]	[9.1897955]	[147]	[]	[6865876]
503_12218	chr2	11129870	11130270	+	1000	38.0	[12.327155]	[102]	[]	[]	[11130023]	[]
503_12221	chr2	48315318	48315718	+	1000	38.0	[]	[]	[12.327155]	[138]	[]	[48315507]
503_12224	chr2	64144315	64144715	+	1000	38.0	[8.155915]	[80]	[]	[]	[64144494]	[]
503_12227	chr2	86440652	86441052	+	1000	38.0	[]	[]	[8.123926]	[158]	[]	[86440888]
503_12238	chr2	241610122	241610522	+	1000	38.0	[9.975595]	[66]	[]	[]	[241610281]	[]
503_1225	chr9	132669802	132670202	+	1000	114.0	[]	[]	[7.7103596]	[148]	[]	[132670034]
503_12255	chr21	44949686	44950086	+	1000	38.0	[]	[]	[7.4008026]	[127]	[]	[44949899]
503_12258	chr22	18968128	18968528	+	1000	38.0	[10.389162]	[190]	[6.993913]	[141]	[18968370]	[18968321]
503_12261	chr22	19988837	19989237	+	1000	38.0	[]	[]	[9.933497]	[167]	[]	[19989031]
503_1227	chr1	16236917	16237317	+	1000	113.0	[]	[]	[9.834179]	[138]	[]	[16237140]
503_12297	chr22	42269585	42269985	+	1000	38.0	[]	[]	[6.993913]	[133]	[]	[42269787]
503_12300	chr3	13235069	13235469	+	1000	38.0	[]	[]	[8.77996]	[119]	[]	[13235272]
503_12301	chr3	14921124	14921524	+	1000	38.0	[]	[]	[7.2023387]	[59]	[]	[14921283]
503_12303	chr3	15051562	15051962	+	1000	38.0	[]	[]	[6.751365]	[78]	[]	[15051733]
503_12310	chr3	52245663	52246063	+	1000	38.0	[]	[]	[6.486581, 8.880239]	[146, 158]	[]	[52245838, 52245850]
503_1232	chr11	47578792	47579192	+	1000	113.0	[7.3395963]	[107]	[11.455031, 11.2133, 12.963955]	[88, 129, 135]	[47578990]	[47578971, 47579012, 47579018]
503_12332	chr4	184844028	184844428	+	1000	38.0	[10.705278]	[92]	[]	[]	[184844207]	[]
503_12335	chr5	28809148	28809548	+	1000	38.0	[8.445345]	[85]	[7.367616]	[156]	[28809322]	[28809393]
503_12336	chr5	75669093	75669493	+	1000	38.0	[11.819135]	[75]	[]	[]	[75669248]	[]
503_12337	chr5	80407576	80407976	+	1000	38.0	[8.638506]	[130]	[]	[]	[80407758]	[]
503_1234	chr15	75368424	75368824	+	1000	113.0	[7.885317, 8.372218]	[100, 136]	[7.377296, 6.486581]	[97, 149]	[75368605, 75368641]	[75368602, 75368654]
503_12340	chr5	111530189	111530589	+	1000	38.0	[]	[]	[6.615002, 9.276331]	[62, 139]	[]	[111530341, 111530418]
503_12352	chr6	28480172	28480572	+	1000	38.0	[]	[]	[11.455031]	[107]	[]	[28480360]
503_12357	chr6	30730789	30731189	+	1000	38.0	[]	[]	[10.421151, 7.099728]	[94, 104]	[]	[30730958, 30730968]
503_12359	chr6	32190170	32190570	+	1000	38.0	[]	[]	[8.354743]	[199]	[]	[32190414]
503_12372	chr6	112043584	112043984	+	1000	38.0	[7.8463583]	[138]	[]	[]	[112043776]	[]
503_12377	chr6	157184198	157184598	+	1000	38.0	[12.885004]	[77]	[]	[]	[157184374]	[]
503_12388	chr7	75014654	75015054	+	1000	38.0	[]	[]	[10.421151]	[236]	[]	[75014903]
503_12400	chr7	137882263	137882663	+	1000	38.0	[]	[]	[11.354753]	[206]	[]	[137882487]
503_12405	chr8	10054612	10055012	+	1000	38.0	[6.406941]	[148]	[]	[]	[10054806]	[]
503_12409	chr8	79765228	79765628	+	1000	38.0	[10.050274]	[155]	[]	[]	[79765429]	[]
503_1241	chr2	68467150	68467550	+	1000	113.0	[8.638506]	[148]	[]	[]	[68467389]	[]
503_12413	chr8	115648123	115648523	+	1000	38.0	[]	[]	[7.099728]	[235]	[]	[115648370]
503_12414	chr8	117520696	117521096	+	1000	38.0	[]	[]	[9.1897955]	[93]	[]	[117520849]
503_12415	chr8	124450684	124451084	+	1000	38.0	[7.915865]	[110]	[]	[]	[124450869]	[]
503_12419	chr8	141401473	141401873	+	1000	38.0	[10.310211, 11.206739]	[122, 132]	[]	[]	[141401651, 141401661]	[]
503_12421	chr8	143598573	143598973	+	1000	38.0	[6.993913]	[123]	[]	[]	[143598753]	[]
503_12427	chr9	88781806	88782206	+	1000	38.0	[7.896186]	[164]	[]	[]	[88782031]	[]
503_1243	chr3	143119041	143119441	+	1000	113.0	[]	[]	[6.6215615]	[108]	[]	[143119232]
503_12434	chr9	113012002	113012402	+	1000	38.0	[8.830775]	[97]	[]	[]	[113012199]	[]
503_12444	chr9	130896770	130897170	+	1000	38.0	[11.941725]	[225]	[]	[]	[130896997]	[]
503_12450	chr9	131067979	131068379	+	1000	38.0	[7.4201775]	[168]	[]	[]	[131068225]	[]
503_12461	chrX	7927127	7927527	+	1000	38.0	[]	[]	[7.716919]	[145]	[]	[7927303]
503_12467	chrX	77910348	77910748	+	1000	38.0	[]	[]	[11.455031]	[175]	[]	[77910591]
503_12468	chrX	100820163	100820563	+	1000	38.0	[6.461904, 7.891876, 13.471976]	[79, 114, 135]	[9.1897955]	[60]	[100820337, 100820372, 100820393]	[100820318]
503_12469	chrX	119791478	119791878	+	1000	38.0	[]	[]	[7.7786345]	[126]	[]	[119791660]
503_1248	chr7	141014790	141015190	+	1000	113.0	[7.7103596, 9.783327]	[69, 136]	[]	[]	[141014945, 141015012]	[]
503_1249	chr8	53843102	53843502	+	1000	113.0	[8.404206]	[124]	[]	[]	[53843318]	[]
503_12492	chr1	110619382	110619782	+	1000	37.0	[8.423885]	[167]	[]	[]	[110619618]	[]
503_12497	chr1	151346784	151347184	+	1000	37.0	[6.882673]	[176]	[]	[]	[151347005]	[]
503_12500	chr1	172442307	172442707	+	1000	37.0	[]	[]	[7.0065327]	[109]	[]	[172442505]
503_12516	chr10	29131940	29132340	+	1000	37.0	[]	[]	[7.8463583]	[150]	[]	[29132183]
503_12518	chr10	50622666	50623066	+	1000	37.0	[]	[]	[7.151523]	[120]	[]	[50622827]
503_1253	chr1	9717601	9718001	+	1000	112.0	[12.327155]	[89]	[]	[]	[9717784]	[]
503_12535	chr11	642630	643030	+	1000	37.0	[8.631947, 8.631947]	[98, 126]	[]	[]	[642800, 642828]	[]
503_12536	chr11	695719	696119	+	1000	37.0	[]	[]	[9.913131, 6.993913]	[118, 124]	[]	[695919, 695925]
503_12543	chr11	46380974	46381374	+	1000	37.0	[6.4167504]	[142]	[]	[]	[46381167]	[]
503_12546	chr11	57514634	57515034	+	1000	37.0	[10.310211]	[139]	[]	[]	[57514862]	[]
503_12548	chr11	59144754	59145154	+	1000	37.0	[7.57576]	[150]	[]	[]	[59144997]	[]
503_1255	chr1	31944378	31944778	+	1000	112.0	[8.880239]	[100]	[]	[]	[31944571]	[]
503_12559	chr11	106076780	106077180	+	1000	37.0	[]	[]	[6.4858923]	[155]	[]	[106077026]
503_12580	chr14	24114034	24114434	+	1000	37.0	[8.797705]	[233]	[]	[]	[24114269]	[]
503_12583	chr14	54566532	54566932	+	1000	37.0	[7.349987]	[126]	[]	[]	[54566729]	[]
503_12590	chr15	66505088	66505488	+	1000	37.0	[]	[]	[8.503526]	[149]	[]	[66505308]
503_12591	chr15	72232149	72232549	+	1000	37.0	[]	[]	[10.897183]	[106]	[]	[72232348]
503_1260	chr16	30355121	30355521	+	1000	112.0	[7.3395963, 11.405568, 9.834179]	[74, 107, 152]	[]	[]	[30355293, 30355326, 30355371]	[]
503_12622	chr17	8376574	8376974	+	1000	37.0	[11.455031, 11.455031]	[68, 89]	[]	[]	[8376726, 8376747]	[]
503_12625	chr17	15699444	15699844	+	1000	37.0	[]	[]	[6.4371176]	[160]	[]	[15699669]
503_12626	chr17	17352295	17352695	+	872	37.0	[]	[]	[6.406941]	[169]	[]	[17352486]
503_12647	chr17	49832783	49833183	+	1000	37.0	[]	[]	[8.372218, 8.261184]	[100, 132]	[]	[49832958, 49832990]
503_12650	chr17	58335863	58336263	+	1000	37.0	[12.327155]	[125]	[]	[]	[58336069]	[]
503_12651	chr17	63826309	63826709	+	1000	37.0	[6.993913]	[116]	[]	[]	[63826497]	[]
503_12652	chr17	69414439	69414839	+	1000	37.0	[6.615002]	[130]	[]	[]	[69414666]	[]
503_12662	chr18	22559455	22559855	+	1000	37.0	[]	[]	[7.7460794]	[167]	[]	[22559643]
503_12668	chr19	1513834	1514234	+	1000	37.0	[]	[]	[6.4858923]	[86]	[]	[1513999]
503_12693	chr19	29213056	29213456	+	1000	37.0	[8.681774, 8.130486]	[89, 94]	[]	[]	[29213216, 29213221]	[]
503_12698	chr19	41327367	41327767	+	1000	37.0	[10.897183, 6.486581]	[144, 163]	[8.880239]	[121]	[41327566, 41327585]	[41327543]
503_12703	chr19	45442821	45443221	+	1000	37.0	[9.276331]	[173]	[]	[]	[45443033]	[]
503_12707	chr19	50050867	50051267	+	1000	37.0	[]	[]	[11.819135]	[100]	[]	[50051036]
503_12709	chr19	55116229	55116629	+	1000	37.0	[7.377296]	[87]	[]	[]	[55116387]	[]
503_12712	chr19	57727325	57727725	+	1000	37.0	[]	[]	[9.196355]	[101]	[]	[57727477]
503_12720	chr2	69178233	69178633	+	1000	37.0	[]	[]	[11.819135]	[131]	[]	[69178444]
503_12721	chr2	69946581	69946981	+	1000	37.0	[10.310211]	[66]	[]	[]	[69946739]	[]
503_12722	chr2	73291081	73291481	+	1000	37.0	[6.993913]	[152]	[]	[]	[73291328]	[]
503_12728	chr2	230416003	230416403	+	1000	37.0	[]	[]	[10.310211]	[94]	[]	[230416194]
503_12730	chr2	231961459	231961859	+	1000	37.0	[7.3395963]	[150]	[]	[]	[231961702]	[]
503_12732	chr2	239267381	239267781	+	1000	37.0	[12.963955]	[125]	[]	[]	[239267574]	[]
503_12734	chr20	20946343	20946743	+	1000	37.0	[]	[]	[7.915865]	[120]	[]	[20946558]
503_12743	chr20	57523687	57524087	+	1000	37.0	[]	[]	[8.271939]	[209]	[]	[57523916]
503_12750	chr22	19644853	19645253	+	1000	37.0	[]	[]	[6.862329]	[178]	[]	[19645045]
