#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2C2_idr.fa NR2C2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
151_1054	chr3	49411498	49411898	+	1000	498.0	[9.443364, 9.164563]	[85, 92]	[]	[]	[49411674, 49411681]	[]
151_10541	chr10	100370991	100371391	+	1000	102.0	[]	[]	[9.443364]	[162]	[]	[100371220]
151_10544	chr11	62713364	62713764	+	1000	102.0	[9.164563]	[117]	[]	[]	[62713565]	[]
151_10546	chr11	86956056	86956456	+	1000	102.0	[]	[]	[9.443364]	[167]	[]	[86956295]
151_10547	chr11	93741197	93741597	+	1000	102.0	[]	[]	[7.9852743]	[177]	[]	[93741434]
151_10548	chr11	116772784	116773184	+	1000	102.0	[7.7064734]	[126]	[]	[]	[116772988]	[]
151_10550	chr12	47356172	47356572	+	1000	102.0	[9.443364]	[119]	[]	[]	[47356391]	[]
151_10552	chr13	79451433	79451833	+	1000	102.0	[9.443364]	[79]	[9.443364]	[68]	[79451602]	[79451591]
151_10553	chr14	102524527	102524927	+	1000	102.0	[]	[]	[7.7064734]	[184]	[]	[102524750]
151_10555	chr15	35706153	35706553	+	1000	102.0	[]	[]	[9.443364]	[193]	[]	[35706399]
151_10559	chr15	75036304	75036704	+	1000	102.0	[9.164563]	[82]	[9.164563]	[153]	[75036466]	[75036537]
151_1056	chr7	67302465	67302865	+	1000	497.0	[9.164563]	[108]	[]	[]	[67302654]	[]
151_10563	chr17	7445198	7445598	+	1000	102.0	[9.164563, 9.443364]	[72, 134]	[]	[]	[7445369, 7445431]	[]
151_10564	chr17	29572756	29573156	+	1000	102.0	[]	[]	[7.9852743]	[143]	[]	[29572978]
151_10565	chr17	31936607	31937007	+	1000	102.0	[]	[]	[7.7064734]	[165]	[]	[31936807]
151_10568	chr17	50151382	50151782	+	1000	102.0	[]	[]	[9.443364]	[172]	[]	[50151631]
151_10574	chr19	1512934	1513334	+	1000	102.0	[9.164563]	[105]	[]	[]	[1513107]	[]
151_10575	chr19	19866588	19866988	+	1000	102.0	[]	[]	[9.443364]	[144]	[]	[19866827]
151_10578	chr19	48753791	48754191	+	1000	102.0	[9.443364]	[101]	[]	[]	[48753968]	[]
151_10579	chr19	49590322	49590722	+	1000	102.0	[9.164563]	[120]	[]	[]	[49590508]	[]
151_10580	chr2	10448726	10449126	+	1000	102.0	[7.7064734]	[157]	[]	[]	[10448952]	[]
151_10583	chr2	61066316	61066716	+	1000	102.0	[]	[]	[9.443364]	[67]	[]	[61066472]
151_10586	chr2	96608403	96608803	+	1000	102.0	[9.443364]	[127]	[]	[]	[96608601]	[]
151_10587	chr2	131492562	131492962	+	1000	102.0	[7.7064734]	[159]	[]	[]	[131492770]	[]
151_10591	chr20	17910810	17911210	+	1000	102.0	[]	[]	[9.164563]	[146]	[]	[17911031]
151_10598	chr22	22041977	22042377	+	1000	102.0	[]	[]	[9.443364]	[82]	[]	[22042154]
151_10603	chr22	42519801	42520201	+	1000	102.0	[]	[]	[9.164563]	[105]	[]	[42519970]
151_10607	chr3	39317582	39317982	+	1000	102.0	[]	[]	[9.443364]	[132]	[]	[39317804]
151_10609	chr3	120095053	120095453	+	1000	102.0	[7.7064734]	[131]	[7.7064734]	[144]	[120095254]	[120095267]
151_10612	chr3	150376311	150376711	+	1000	102.0	[]	[]	[9.443364]	[87]	[]	[150376488]
151_10615	chr4	76090180	76090580	+	1000	102.0	[]	[]	[9.443364]	[145]	[]	[76090424]
151_10618	chr5	75669089	75669489	+	1000	102.0	[]	[]	[9.164563]	[145]	[]	[75669325]
151_1062	chr11	32473294	32473694	+	1000	495.0	[]	[]	[9.443364]	[80]	[]	[32473472]
151_10621	chr5	149445785	149446185	+	1000	102.0	[9.443364]	[130]	[]	[]	[149446007]	[]
151_10624	chr6	5541962	5542362	+	1000	102.0	[]	[]	[9.443364, 9.443364]	[98, 127]	[]	[5542136, 5542165]
151_10625	chr6	12594264	12594664	+	1000	102.0	[9.443364]	[100]	[]	[]	[12594453]	[]
151_10629	chr6	30842032	30842432	+	949	102.0	[9.443364]	[131]	[]	[]	[30842224]	[]
151_1063	chr17	41688626	41689026	+	1000	495.0	[9.164563]	[88]	[]	[]	[41688812]	[]
151_10631	chr6	44223656	44224056	+	1000	102.0	[]	[]	[9.443364]	[181]	[]	[44223907]
151_10636	chr6	157813725	157814125	+	1000	102.0	[9.443364]	[95]	[]	[]	[157813916]	[]
151_10637	chr7	100605520	100605920	+	1000	102.0	[9.443364]	[62]	[9.443364, 9.443364]	[74, 90]	[100605674]	[100605686, 100605702]
151_10638	chr7	131325413	131325813	+	1000	102.0	[9.443364]	[132]	[]	[]	[131325625]	[]
151_10640	chr8	9551021	9551421	+	1000	102.0	[]	[]	[7.7064734]	[177]	[]	[9551263]
151_10641	chr8	70669149	70669549	+	1000	102.0	[9.443364]	[95]	[]	[]	[70669341]	[]
151_10643	chr9	38229564	38229964	+	1000	102.0	[9.443364, 9.443364]	[133, 176]	[]	[]	[38229757, 38229800]	[]
151_10646	chr9	94867217	94867617	+	1000	102.0	[9.443364]	[116]	[]	[]	[94867414]	[]
151_10648	chr9	129258183	129258583	+	1000	102.0	[7.7064734]	[168]	[]	[]	[129258431]	[]
151_1065	chr1	66930158	66930558	+	1000	494.0	[]	[]	[9.164563, 9.164563]	[97, 125]	[]	[66930343, 66930371]
151_10650	chr9	134459235	134459635	+	1000	102.0	[9.443364, 9.164563]	[112, 146]	[]	[]	[134459429, 134459463]	[]
151_10653	chr1	6235430	6235830	+	1000	101.0	[]	[]	[7.9852743]	[141]	[]	[6235584]
151_10655	chr1	27488663	27489063	+	1000	101.0	[]	[]	[7.9852743]	[112]	[]	[27488862]
151_10657	chr1	32612072	32612472	+	1000	101.0	[]	[]	[9.443364]	[132]	[]	[32612266]
151_10658	chr1	38265510	38265910	+	1000	101.0	[]	[]	[9.164563]	[132]	[]	[38265670]
151_1066	chr11	45847188	45847588	+	1000	494.0	[9.443364]	[139]	[]	[]	[45847411]	[]
151_10660	chr1	75707285	75707685	+	1000	101.0	[]	[]	[9.443364]	[124]	[]	[75707494]
151_10661	chr1	95203925	95204325	+	1000	101.0	[]	[]	[9.164563]	[59]	[]	[95204077]
151_10662	chr1	100130568	100130968	+	1000	101.0	[9.443364]	[81]	[]	[]	[100130745]	[]
151_10663	chr1	110060051	110060451	+	1000	101.0	[]	[]	[9.443364]	[92]	[]	[110060215]
151_10665	chr1	161115072	161115472	+	1000	101.0	[]	[]	[9.443364]	[199]	[]	[161115291]
151_10669	chr1	207826778	207827178	+	1000	101.0	[]	[]	[9.164563]	[86]	[]	[207826941]
151_10670	chr1	235068330	235068730	+	1000	101.0	[9.164563]	[148]	[9.443364]	[140]	[235068548]	[235068540]
151_10671	chr10	72626106	72626506	+	1000	101.0	[9.164563]	[181]	[]	[]	[72626346]	[]
151_10675	chr11	1309394	1309794	+	1000	101.0	[]	[]	[7.9852743]	[63]	[]	[1309549]
151_10676	chr11	5277895	5278295	+	1000	101.0	[9.164563]	[70]	[]	[]	[5278051]	[]
151_10677	chr11	10735636	10736036	+	1000	101.0	[9.443364]	[135]	[]	[]	[10735870]	[]
151_10679	chr11	35036598	35036998	+	1000	101.0	[]	[]	[9.443364]	[116]	[]	[35036814]
151_10680	chr11	35343051	35343451	+	1000	101.0	[]	[]	[9.443364]	[170]	[]	[35343283]
151_10681	chr11	36420877	36421277	+	1000	101.0	[9.443364]	[96]	[]	[]	[36421053]	[]
151_10682	chr11	62462093	62462493	+	1000	101.0	[]	[]	[9.443364]	[62]	[]	[62462246]
151_10683	chr11	65427216	65427616	+	1000	101.0	[]	[]	[9.443364]	[124]	[]	[65427416]
151_10684	chr11	66568480	66568880	+	1000	101.0	[]	[]	[9.443364]	[136]	[]	[66568714]
151_10686	chr12	38316478	38316878	+	1000	101.0	[]	[]	[7.7064734]	[170]	[]	[38316720]
151_10692	chr12	104494140	104494540	+	1000	101.0	[]	[]	[9.164563]	[92]	[]	[104494301]
151_10696	chr14	23567692	23568092	+	1000	101.0	[]	[]	[9.443364]	[102]	[]	[23567892]
151_10697	chr14	74945245	74945645	+	1000	101.0	[9.164563, 9.164563]	[116, 128]	[]	[]	[74945457, 74945469]	[]
151_1070	chr11	65134400	65134800	+	1000	493.0	[9.164563, 7.7064734]	[54, 94]	[]	[]	[65134551, 65134591]	[]
151_10700	chr15	34515012	34515412	+	1000	101.0	[]	[]	[9.164563, 7.7064734]	[111, 131]	[]	[34515199, 34515219]
151_10701	chr15	56464958	56465358	+	1000	101.0	[]	[]	[9.164563]	[115]	[]	[56465137]
151_10711	chr16	51048449	51048849	+	1000	101.0	[9.443364]	[156]	[]	[]	[51048689]	[]
151_10714	chr17	1617795	1618195	+	1000	101.0	[9.443364]	[162]	[]	[]	[1617992]	[]
151_10720	chr17	75771292	75771692	+	1000	101.0	[]	[]	[9.443364, 9.164563]	[121, 128]	[]	[75771505, 75771512]
151_10721	chr17	75970138	75970538	+	1000	101.0	[]	[]	[7.9852743]	[132]	[]	[75970315]
151_10723	chr17	78645726	78646126	+	1000	101.0	[9.443364]	[154]	[]	[]	[78645971]	[]
151_10727	chr19	4870171	4870571	+	1000	101.0	[9.443364]	[128]	[]	[]	[4870353]	[]
151_1073	chr2	71388144	71388544	+	1000	493.0	[]	[]	[7.9852743, 7.9852743, 7.9852743, 9.443364, 9.443364, 7.9852743, 9.443364]	[58, 73, 88, 103, 118, 133, 148]	[]	[71388299, 71388314, 71388329, 71388344, 71388359, 71388374, 71388389]
151_10731	chr19	13151500	13151900	+	1000	101.0	[7.7064734]	[206]	[]	[]	[13151749]	[]
151_10732	chr19	16895786	16896186	+	1000	101.0	[]	[]	[9.164563]	[189]	[]	[16896031]
151_10735	chr19	21134996	21135396	+	588	101.0	[9.443364]	[130]	[]	[]	[21135210]	[]
151_10736	chr19	21602882	21603282	+	1000	101.0	[9.443364]	[99]	[]	[]	[21603044]	[]
151_10737	chr19	39409446	39409846	+	1000	101.0	[]	[]	[9.164563]	[118]	[]	[39409652]
151_1074	chr5	68423201	68423601	+	1000	493.0	[9.443364]	[100]	[9.443364]	[150]	[68423393]	[68423443]
151_10740	chr19	48398530	48398930	+	1000	101.0	[]	[]	[7.9852743]	[91]	[]	[48398704]
151_10743	chr2	47175861	47176261	+	1000	101.0	[]	[]	[9.443364]	[184]	[]	[47176065]
151_10744	chr2	66465213	66465613	+	1000	101.0	[]	[]	[9.443364]	[94]	[]	[66465391]
151_10747	chr2	109267077	109267477	+	941	101.0	[9.443364]	[117]	[]	[]	[109267288]	[]
151_10753	chr20	50470456	50470856	+	1000	101.0	[9.443364]	[132]	[]	[]	[50470683]	[]
151_10754	chr20	57560549	57560949	+	1000	101.0	[]	[]	[9.164563]	[154]	[]	[57560788]
151_10755	chr21	44880892	44881292	+	1000	101.0	[]	[]	[9.164563]	[173]	[]	[44881095]
151_10756	chr22	20319437	20319837	+	1000	101.0	[]	[]	[7.7064734]	[153]	[]	[20319596]
151_10757	chr22	49808001	49808401	+	1000	101.0	[]	[]	[9.443364]	[82]	[]	[49808159]
151_10761	chr3	156674033	156674433	+	1000	101.0	[7.7064734]	[129]	[9.164563]	[183]	[156674213]	[156674267]
151_10763	chr4	8594360	8594760	+	1000	101.0	[]	[]	[9.443364, 9.164563]	[83, 106]	[]	[8594514, 8594537]
151_10764	chr4	121823738	121824138	+	1000	101.0	[7.7064734]	[164]	[]	[]	[121823977]	[]
151_10766	chr5	40841401	40841801	+	1000	101.0	[]	[]	[7.9852743]	[133]	[]	[40841591]
151_1077	chr11	64285304	64285704	+	1000	491.0	[]	[]	[7.7064734]	[153]	[]	[64285551]
151_10770	chr5	173324215	173324615	+	1000	101.0	[9.443364]	[75]	[]	[]	[173324377]	[]
151_10771	chr6	13668573	13668973	+	1000	101.0	[]	[]	[9.443364]	[176]	[]	[13668806]
151_10772	chr6	26206302	26206702	+	1000	101.0	[7.7064734, 9.443364]	[150, 164]	[]	[]	[26206524, 26206538]	[]
151_10776	chr6	69813524	69813924	+	1000	101.0	[9.443364]	[125]	[]	[]	[69813744]	[]
151_10779	chr6	123529849	123530249	+	1000	101.0	[9.443364]	[159]	[9.443364]	[145]	[123530082]	[123530068]
151_1078	chr3	6490533	6490933	+	1000	491.0	[]	[]	[9.164563]	[83]	[]	[6490716]
151_10784	chr7	73664998	73665398	+	1000	101.0	[]	[]	[9.443364]	[115]	[]	[73665204]
151_10787	chr7	101126619	101127019	+	1000	101.0	[9.164563, 9.443364]	[74, 146]	[]	[]	[101126771, 101126843]	[]
151_10788	chr7	106283931	106284331	+	1000	101.0	[]	[]	[9.164563]	[105]	[]	[106284119]
151_10789	chr7	123557528	123557928	+	1000	101.0	[9.164563]	[80]	[9.443364]	[146]	[123557690]	[123557756]
151_1079	chr3	14990288	14990688	+	1000	491.0	[9.164563]	[110]	[9.443364]	[93]	[14990497]	[14990480]
151_10790	chr7	128532165	128532565	+	1000	101.0	[]	[]	[7.9852743, 7.9852743, 7.9852743]	[166, 172, 178]	[]	[128532393, 128532399, 128532405]
151_10791	chr7	131238304	131238704	+	913	101.0	[9.443364]	[80]	[]	[]	[131238477]	[]
151_10794	chr8	27322686	27323086	+	748	101.0	[]	[]	[9.443364]	[178]	[]	[27322928]
151_10795	chr8	58856010	58856410	+	1000	101.0	[9.443364]	[125]	[]	[]	[58856196]	[]
151_10798	chr8	99637374	99637774	+	1000	101.0	[]	[]	[9.443364]	[89]	[]	[99637550]
151_108	chr6	159726913	159727313	+	1000	1187.0	[]	[]	[9.443364, 7.9852743]	[75, 82]	[]	[159727080, 159727087]
151_10801	chr9	69035730	69036130	+	1000	101.0	[]	[]	[7.9852743]	[116]	[]	[69035925]
151_10802	chr9	77820115	77820515	+	1000	101.0	[]	[]	[9.443364]	[183]	[]	[77820358]
151_10803	chr9	129587839	129588239	+	1000	101.0	[]	[]	[9.164563]	[97]	[]	[129588025]
151_10804	chrX	71182414	71182814	+	1000	101.0	[9.443364]	[194]	[]	[]	[71182629]	[]
151_10806	chrX	149848715	149849115	+	1000	101.0	[9.164563]	[143]	[]	[]	[149848924]	[]
151_10807	chr1	8439307	8439707	+	1000	100.0	[9.443364]	[149]	[]	[]	[8439523]	[]
151_10809	chr1	19504820	19505220	+	1000	100.0	[]	[]	[9.164563]	[123]	[]	[19505030]
151_1081	chr6	33204620	33205020	+	1000	491.0	[]	[]	[9.443364, 9.443364]	[95, 135]	[]	[33204800, 33204840]
151_10810	chr1	28247332	28247732	+	1000	100.0	[9.164563]	[89]	[]	[]	[28247517]	[]
151_10811	chr1	51517906	51518306	+	1000	100.0	[9.164563]	[138]	[]	[]	[51518136]	[]
151_10813	chr1	58546492	58546892	+	1000	100.0	[]	[]	[7.9852743]	[148]	[]	[58546737]
151_10815	chr1	95122259	95122659	+	1000	100.0	[]	[]	[7.9852743, 9.443364, 9.164563]	[110, 132, 137]	[]	[95122453, 95122475, 95122480]
151_10818	chr1	111025104	111025504	+	1000	100.0	[9.443364]	[89]	[]	[]	[111025291]	[]
151_10819	chr1	112674492	112674892	+	1000	100.0	[9.164563]	[82]	[]	[]	[112674654]	[]
151_10820	chr1	145465488	145465888	+	1000	100.0	[9.164563]	[149]	[]	[]	[145465693]	[]
151_10821	chr1	155241103	155241503	+	1000	100.0	[9.164563]	[78]	[]	[]	[155241267]	[]
151_10822	chr1	156282060	156282460	+	1000	100.0	[]	[]	[9.164563]	[139]	[]	[156282281]
151_10824	chr1	172441761	172442161	+	1000	100.0	[]	[]	[9.164563]	[100]	[]	[172441929]
151_10826	chr1	202808303	202808703	+	1000	100.0	[]	[]	[7.7064734]	[144]	[]	[202808537]
151_10828	chr1	212793617	212794017	+	1000	100.0	[9.443364]	[144]	[]	[]	[212793845]	[]
151_1083	chr1	84506505	84506905	+	1000	490.0	[7.9852743]	[150]	[9.164563, 9.164563]	[68, 124]	[84506751]	[84506669, 84506725]
151_10830	chr10	49539224	49539624	+	1000	100.0	[]	[]	[9.443364]	[138]	[]	[49539450]
151_10831	chr10	69088781	69089181	+	1000	100.0	[9.443364]	[163]	[]	[]	[69089018]	[]
151_10832	chr11	46597625	46598025	+	1000	100.0	[]	[]	[9.164563]	[104]	[]	[46597816]
151_10837	chr11	75342900	75343300	+	1000	100.0	[]	[]	[9.443364]	[147]	[]	[75343142]
151_1084	chr1	109392821	109393221	+	1000	490.0	[]	[]	[9.443364]	[104]	[]	[109393023]
151_10844	chr12	50924465	50924865	+	1000	100.0	[9.443364]	[139]	[]	[]	[50924667]	[]
151_10847	chr12	104598785	104599185	+	1000	100.0	[]	[]	[9.443364]	[109]	[]	[104598970]
151_10850	chr14	32201142	32201542	+	1000	100.0	[]	[]	[7.7064734]	[197]	[]	[32201364]
151_10852	chr14	34043730	34044130	+	1000	100.0	[9.443364]	[78]	[]	[]	[34043882]	[]
151_10855	chr14	73825475	73825875	+	1000	100.0	[9.443364]	[146]	[]	[]	[73825709]	[]
151_10857	chr14	103314426	103314826	+	1000	100.0	[9.164563]	[141]	[]	[]	[103314632]	[]
151_10858	chr15	40092531	40092931	+	1000	100.0	[9.164563]	[98]	[]	[]	[40092718]	[]
151_10859	chr15	40941592	40941992	+	1000	100.0	[9.164563]	[98]	[]	[]	[40941756]	[]
151_1086	chr1	186375326	186375726	+	1000	489.0	[]	[]	[9.443364]	[156]	[]	[186375550]
151_10861	chr15	63392301	63392701	+	1000	100.0	[9.443364]	[128]	[]	[]	[63392513]	[]
151_10863	chr16	180261	180661	+	1000	100.0	[7.7064734]	[120]	[]	[]	[180454]	[]
151_10865	chr16	11255794	11256194	+	1000	100.0	[9.164563]	[110]	[7.7064734]	[131]	[11255960]	[11255981]
151_10867	chr16	29265346	29265746	+	1000	100.0	[]	[]	[9.443364]	[197]	[]	[29265535]
151_10871	chr17	28860311	28860711	+	1000	100.0	[]	[]	[9.443364]	[80]	[]	[28860490]
151_10872	chr17	42519136	42519536	+	1000	100.0	[9.164563, 9.164563]	[107, 140]	[]	[]	[42519334, 42519367]	[]
151_10873	chr17	43309736	43310136	+	1000	100.0	[9.443364]	[89]	[]	[]	[43309902]	[]
151_10875	chr17	48488553	48488953	+	1000	100.0	[]	[]	[9.164563]	[125]	[]	[48488734]
151_10876	chr17	48548333	48548733	+	1000	100.0	[9.443364]	[172]	[]	[]	[48548553]	[]
151_10877	chr17	50427400	50427800	+	1000	100.0	[]	[]	[9.164563]	[75]	[]	[50427556]
151_1088	chr7	107318444	107318844	+	1000	489.0	[]	[]	[9.443364]	[127]	[]	[107318670]
151_10880	chr19	3670261	3670661	+	1000	100.0	[7.9852743]	[155]	[]	[]	[3670495]	[]
151_10881	chr19	6424137	6424537	+	1000	100.0	[]	[]	[9.164563, 7.7064734, 9.164563]	[97, 127, 151]	[]	[6424331, 6424361, 6424385]
151_10883	chr19	13013274	13013674	+	1000	100.0	[]	[]	[9.164563, 9.164563]	[139, 157]	[]	[13013500, 13013518]
151_10884	chr19	18589329	18589729	+	1000	100.0	[]	[]	[9.164563]	[173]	[]	[18589550]
151_10886	chr19	49442665	49443065	+	1000	100.0	[]	[]	[9.164563, 7.9852743]	[110, 136]	[]	[49442865, 49442891]
151_10887	chr19	50369243	50369643	+	1000	100.0	[]	[]	[7.7064734]	[77]	[]	[50369400]
151_10888	chr19	50741172	50741572	+	1000	100.0	[9.443364]	[100]	[]	[]	[50741353]	[]
151_1089	chr10	78256193	78256593	+	1000	488.0	[9.443364]	[101]	[9.164563]	[85]	[78256386]	[78256370]
151_10892	chr2	10034270	10034670	+	1000	100.0	[]	[]	[9.443364]	[99]	[]	[10034455]
151_1090	chr19	14518559	14518959	+	1000	488.0	[9.164563, 7.9852743]	[77, 85]	[]	[]	[14518729, 14518737]	[]
151_10910	chr22	36481773	36482173	+	1000	100.0	[]	[]	[9.443364]	[96]	[]	[36481927]
151_10911	chr22	40042215	40042615	+	1000	100.0	[9.443364]	[118]	[]	[]	[40042401]	[]
151_10915	chr3	32056617	32057017	+	1000	100.0	[9.443364]	[168]	[]	[]	[32056860]	[]
151_10920	chr4	38082594	38082994	+	1000	100.0	[]	[]	[9.443364]	[155]	[]	[38082831]
151_10922	chr5	10485080	10485480	+	1000	100.0	[]	[]	[9.443364]	[138]	[]	[10485250]
151_10924	chr5	53118945	53119345	+	728	100.0	[9.443364]	[119]	[]	[]	[53119129]	[]
151_10925	chr5	72597503	72597903	+	1000	100.0	[]	[]	[9.443364]	[83]	[]	[72597666]
151_10927	chr5	111298940	111299340	+	1000	100.0	[]	[]	[7.9852743]	[138]	[]	[111299169]
151_10928	chr5	122113091	122113491	+	1000	100.0	[9.443364]	[107]	[]	[]	[122113257]	[]
151_10933	chr5	141618121	141618521	+	1000	100.0	[]	[]	[9.443364]	[174]	[]	[141618364]
151_10934	chr5	149320828	149321228	+	1000	100.0	[9.164563]	[129]	[]	[]	[149321056]	[]
151_1094	chr10	79084313	79084713	+	1000	487.0	[9.164563]	[69]	[]	[]	[79084467]	[]
151_10940	chr6	34196269	34196669	+	1000	100.0	[9.164563]	[109]	[]	[]	[34196447]	[]
151_10949	chr7	75798701	75799101	+	1000	100.0	[]	[]	[9.443364]	[188]	[]	[75798949]
151_1095	chr19	45717386	45717786	+	1000	487.0	[9.443364]	[123]	[]	[]	[45717603]	[]
151_10953	chr7	106870468	106870868	+	1000	100.0	[]	[]	[9.443364]	[111]	[]	[106870655]
151_10957	chr8	22756112	22756512	+	1000	100.0	[]	[]	[9.164563]	[113]	[]	[22756311]
151_10959	chr8	54106254	54106654	+	1000	100.0	[7.9852743]	[58]	[]	[]	[54106405]	[]
151_1096	chr22	22520583	22520983	+	1000	487.0	[9.164563]	[122]	[]	[]	[22520797]	[]
151_10960	chr8	94896521	94896921	+	1000	100.0	[]	[]	[7.7064734]	[118]	[]	[94896720]
151_10962	chr8	98944522	98944922	+	1000	100.0	[]	[]	[9.443364]	[142]	[]	[98944747]
151_10964	chr8	101205048	101205448	+	1000	100.0	[]	[]	[7.7064734]	[173]	[]	[101205235]
151_10966	chr9	35026174	35026574	+	1000	100.0	[9.443364]	[68]	[]	[]	[35026341]	[]
151_10968	chr9	91500590	91500990	+	1000	100.0	[]	[]	[9.443364]	[126]	[]	[91500783]
151_10969	chr9	107569116	107569516	+	1000	100.0	[]	[]	[9.443364]	[132]	[]	[107569330]
151_1097	chr6	28399575	28399975	+	1000	487.0	[]	[]	[9.164563]	[92]	[]	[28399747]
151_10972	chr9	132878182	132878582	+	1000	100.0	[7.7064734]	[146]	[7.9852743]	[161]	[132878389]	[132878404]
151_10973	chr9	135441449	135441849	+	1000	100.0	[9.164563]	[81]	[]	[]	[135441629]	[]
151_10978	chr1	39575733	39576133	+	1000	99.0	[7.9852743]	[160]	[]	[]	[39575899]	[]
151_1098	chr16	30187089	30187489	+	1000	486.0	[]	[]	[9.443364, 9.164563]	[59, 66]	[]	[30187242, 30187249]
151_10980	chr1	46481069	46481469	+	1000	99.0	[9.164563]	[148]	[]	[]	[46481308]	[]
151_10981	chr1	101257936	101258336	+	1000	99.0	[]	[]	[9.443364, 9.443364]	[73, 127]	[]	[101258107, 101258161]
151_10983	chr1	113948899	113949299	+	1000	99.0	[]	[]	[9.443364]	[74]	[]	[113949065]
151_10985	chr1	172826458	172826858	+	1000	99.0	[9.443364]	[123]	[]	[]	[172826665]	[]
151_10987	chr1	205288133	205288533	+	1000	99.0	[]	[]	[9.443364]	[138]	[]	[205288345]
151_1099	chr2	27211925	27212325	+	1000	486.0	[7.7064734]	[175]	[]	[]	[27212168]	[]
151_10990	chr1	228275595	228275995	+	1000	99.0	[]	[]	[7.7064734, 9.164563]	[63, 132]	[]	[228275751, 228275820]
151_10997	chr11	777393	777793	+	1000	99.0	[7.7064734, 7.9852743]	[181, 225]	[]	[]	[777593, 777637]	[]
151_110	chr17	44503452	44503852	+	1000	1186.0	[9.443364]	[108]	[]	[]	[44503657]	[]
151_11004	chr12	27006834	27007234	+	1000	99.0	[]	[]	[9.443364, 9.443364]	[106, 113]	[]	[27007011, 27007018]
151_11005	chr12	42325885	42326285	+	1000	99.0	[9.164563]	[89]	[]	[]	[42326040]	[]
151_11006	chr12	51849072	51849472	+	1000	99.0	[7.7064734]	[115]	[]	[]	[51849272]	[]
151_11007	chr12	53174940	53175340	+	1000	99.0	[9.443364]	[151]	[]	[]	[53175168]	[]
151_11009	chr12	72031067	72031467	+	1000	99.0	[]	[]	[9.164563]	[152]	[]	[72031293]
151_11010	chr12	110074089	110074489	+	1000	99.0	[]	[]	[9.443364]	[91]	[]	[110074273]
151_11011	chr12	111766459	111766859	+	1000	99.0	[9.443364, 7.7064734, 9.164563]	[103, 109, 140]	[]	[]	[111766624, 111766630, 111766661]	[]
151_11013	chr12	131529669	131530069	+	1000	99.0	[]	[]	[9.164563]	[208]	[]	[131529918]
151_11020	chr14	75301773	75302173	+	1000	99.0	[]	[]	[9.443364]	[98]	[]	[75301952]
151_1103	chr7	103149332	103149732	+	1000	485.0	[9.164563]	[113]	[9.443364]	[130]	[103149502]	[103149519]
151_11032	chr16	66862103	66862503	+	1000	99.0	[9.443364, 9.443364, 9.443364]	[118, 125, 132]	[]	[]	[66862318, 66862325, 66862332]	[]
151_11033	chr16	69725481	69725881	+	1000	99.0	[9.443364]	[146]	[]	[]	[69725660]	[]
151_11034	chr16	78796220	78796620	+	1000	99.0	[9.443364, 9.443364]	[110, 131]	[]	[]	[78796387, 78796408]	[]
151_11036	chr17	4721603	4722003	+	1000	99.0	[]	[]	[9.443364]	[168]	[]	[4721844]
151_11038	chr17	35119606	35120006	+	1000	99.0	[9.164563, 7.7064734]	[99, 155]	[]	[]	[35119781, 35119837]	[]
151_1104	chr1	109822403	109822803	+	1000	484.0	[9.443364]	[123]	[9.164563]	[95]	[109822605]	[109822577]
151_11043	chr18	8142161	8142561	+	1000	99.0	[9.164563]	[87]	[9.443364]	[67]	[8142347]	[8142327]
151_11045	chr18	49531717	49532117	+	1000	99.0	[9.443364, 7.7064734]	[149, 156]	[]	[]	[49531948, 49531955]	[]
151_11049	chr19	12938166	12938566	+	1000	99.0	[]	[]	[9.443364]	[70]	[]	[12938328]
151_11050	chr19	13847365	13847765	+	1000	99.0	[]	[]	[7.7064734]	[175]	[]	[13847601]
151_11051	chr19	17555476	17555876	+	1000	99.0	[]	[]	[9.164563]	[73]	[]	[17555648]
151_11053	chr19	33521487	33521887	+	1000	99.0	[]	[]	[7.7064734]	[144]	[]	[33521650]
151_11059	chr2	64599356	64599756	+	1000	99.0	[9.443364]	[105]	[]	[]	[64599559]	[]
151_1106	chr17	17840219	17840619	+	1000	484.0	[9.443364]	[152]	[]	[]	[17840464]	[]
151_11065	chr21	15155447	15155847	+	1000	99.0	[9.443364]	[141]	[]	[]	[15155659]	[]
151_11067	chr21	33588651	33589051	+	1000	99.0	[]	[]	[9.164563]	[136]	[]	[33588857]
151_11068	chr21	35232531	35232931	+	1000	99.0	[]	[]	[9.164563, 9.164563]	[156, 162]	[]	[35232759, 35232765]
151_1107	chr17	75289466	75289866	+	1000	484.0	[7.7064734]	[130]	[7.9852743]	[121]	[75289694]	[75289685]
151_11070	chr22	19631207	19631607	+	1000	99.0	[]	[]	[9.443364]	[184]	[]	[19631421]
151_11071	chr22	19679504	19679904	+	1000	99.0	[9.164563]	[137]	[]	[]	[19679718]	[]
151_11073	chr22	36451628	36452028	+	1000	99.0	[9.164563]	[117]	[]	[]	[36451807]	[]
151_11074	chr3	4474762	4475162	+	1000	99.0	[]	[]	[9.164563]	[90]	[]	[4474943]
151_11076	chr3	44400810	44401210	+	1000	99.0	[9.443364, 9.443364, 7.9852743]	[108, 138, 158]	[]	[]	[44400967, 44400997, 44401017]	[]
