#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2C1_idr.fa NR2C1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
768_1072	chr16	29815883	29816283	+	1000	292.5	[]	[]	[10.338945]	[149]	[]	[29816116]
768_10721	chr6	42977324	42977724	+	560	50.0	[10.371254]	[290]	[]	[]	[42977564]	[]
768_10723	chr6	49949927	49950327	+	863	50.0	[10.371254]	[148]	[]	[]	[49950136]	[]
768_10724	chr6	90358101	90358501	+	803	50.0	[10.371254]	[147]	[]	[]	[90358294]	[]
768_10727	chr6	157755011	157755411	+	723	50.0	[]	[]	[10.371254, 10.371254]	[70, 87]	[]	[157755165, 157755182]
768_1073	chr22	21564495	21564895	+	1000	291.0	[10.338945]	[109]	[]	[]	[21564695]	[]
768_1074	chr1	42963019	42963419	+	1000	290.5	[]	[]	[7.9191227]	[107]	[]	[42963221]
768_10741	chr7	155296709	155297109	+	893	50.0	[]	[]	[10.371254]	[172]	[]	[155296947]
768_10744	chr8	138857808	138858208	+	768	50.0	[10.371254]	[160]	[10.338945]	[153]	[138858036]	[138858029]
768_10745	chr8	141222972	141223372	+	828	50.0	[]	[]	[10.371254]	[162]	[]	[141223199]
768_10750	chr9	130877825	130878225	+	882	50.0	[]	[]	[10.371254]	[168]	[]	[130878042]
768_10751	chr9	131051617	131052017	+	937	50.0	[10.338945]	[150]	[]	[]	[131051865]	[]
768_10754	chrX	111681019	111681419	+	908	50.0	[]	[]	[7.9514318]	[143]	[]	[111681260]
768_10755	chr1	6439236	6439636	+	640	49.5	[10.371254, 10.371254]	[116, 150]	[]	[]	[6439439, 6439473]	[]
768_10760	chr1	24587302	24587702	+	760	49.5	[10.371254]	[195]	[]	[]	[24587495]	[]
768_10761	chr1	25810720	25811120	+	846	49.5	[]	[]	[10.338945]	[159]	[]	[25810940]
768_10762	chr1	28582628	28583028	+	928	49.5	[10.371254]	[151]	[]	[]	[28582853]	[]
768_10769	chr1	111635630	111636030	+	541	49.5	[]	[]	[10.371254, 10.371254]	[104, 111]	[]	[111635793, 111635800]
768_10770	chr1	145465492	145465892	+	845	49.5	[10.338945]	[136]	[]	[]	[145465693]	[]
768_1078	chr19	55544884	55545284	+	1000	289.5	[10.338945]	[112]	[]	[]	[55545058]	[]
768_10781	chr10	80505517	80505917	+	924	49.5	[]	[]	[10.338945]	[108]	[]	[80505708]
768_10787	chr11	46379125	46379525	+	721	49.5	[10.371254]	[99]	[]	[]	[46379309]	[]
768_10791	chr11	65588447	65588847	+	849	49.5	[10.371254]	[171]	[10.338945, 10.338945]	[159, 179]	[65588630]	[65588618, 65588638]
768_10800	chr12	121963656	121964056	+	700	49.5	[]	[]	[10.338945, 10.338945]	[77, 89]	[]	[121963813, 121963825]
768_10803	chr14	73704937	73705337	+	572	49.5	[]	[]	[10.371254]	[111]	[]	[73705147]
768_10805	chr15	27235087	27235487	+	904	49.5	[10.371254, 10.371254]	[138, 145]	[]	[]	[27235306, 27235313]	[]
768_10810	chr15	89002322	89002722	+	922	49.5	[]	[]	[10.371254]	[197]	[]	[89002545]
768_10812	chr16	14420722	14421122	+	927	49.5	[]	[]	[10.371254]	[122]	[]	[14420922]
768_10813	chr16	21525337	21525737	+	934	49.5	[]	[]	[10.338945]	[120]	[]	[21525522]
768_10814	chr16	53130150	53130550	+	857	49.5	[]	[]	[10.371254]	[177]	[]	[53130401]
768_1082	chr7	6058979	6059379	+	1000	288.0	[]	[]	[7.9191227]	[102]	[]	[6059164]
768_10821	chr16	88686545	88686945	+	865	49.5	[]	[]	[7.9191227]	[100]	[]	[88686703]
768_10826	chr17	40556953	40557353	+	904	49.5	[7.9191227]	[181]	[]	[]	[40557184]	[]
768_10833	chr19	2269807	2270207	+	614	49.5	[7.9191227, 7.9514318]	[133, 140]	[]	[]	[2270018, 2270025]	[]
768_1084	chr22	50705126	50705526	+	1000	287.5	[]	[]	[10.338945, 10.338945, 10.371254]	[108, 115, 122]	[]	[50705305, 50705312, 50705319]
768_10840	chr19	11416319	11416719	+	573	49.5	[]	[]	[10.371254]	[144]	[]	[11416562]
768_10843	chr19	15169889	15170289	+	840	49.5	[10.338945, 10.371254]	[82, 101]	[]	[]	[15170046, 15170065]	[]
768_10845	chr19	38850944	38851344	+	938	49.5	[]	[]	[7.9191227]	[162]	[]	[38851111]
768_10846	chr19	45817095	45817495	+	777	49.5	[10.338945]	[156]	[]	[]	[45817344]	[]
768_10847	chr19	45883253	45883653	+	674	49.5	[7.9191227, 7.9514318]	[114, 130]	[]	[]	[45883463, 45883479]	[]
768_10848	chr19	48741583	48741983	+	905	49.5	[]	[]	[10.371254]	[116]	[]	[48741785]
768_10849	chr19	49680607	49681007	+	884	49.5	[7.9514318]	[201]	[]	[]	[49680843]	[]
768_1085	chr11	3404436	3404836	+	1000	287.0	[10.338945]	[133]	[]	[]	[3404655]	[]
768_10851	chr2	28621150	28621550	+	913	49.5	[10.371254]	[101]	[10.338945]	[148]	[28621350]	[28621397]
768_10857	chr2	157301356	157301756	+	819	49.5	[10.371254]	[59]	[]	[]	[157301511]	[]
768_10858	chr2	174570562	174570962	+	910	49.5	[10.371254, 10.338945]	[85, 93]	[]	[]	[174570739, 174570747]	[]
768_1086	chr6	109446032	109446432	+	1000	286.0	[10.338945]	[120]	[]	[]	[109446243]	[]
768_10860	chr2	208489115	208489515	+	793	49.5	[10.371254, 10.371254]	[79, 121]	[]	[]	[208489281, 208489323]	[]
768_10861	chr2	238425509	238425909	+	869	49.5	[10.371254]	[116]	[]	[]	[238425669]	[]
768_10864	chr20	63235419	63235819	+	820	49.5	[10.371254]	[139]	[]	[]	[63235602]	[]
768_10866	chr21	42398347	42398747	+	777	49.5	[10.371254, 10.371254]	[150, 157]	[]	[]	[42398591, 42398598]	[]
768_10873	chr3	36941710	36942110	+	920	49.5	[10.371254]	[197]	[]	[]	[36941954]	[]
768_10874	chr3	56557049	56557449	+	825	49.5	[10.371254]	[150]	[]	[]	[56557233]	[]
768_10878	chr3	155874962	155875362	+	848	49.5	[]	[]	[10.371254]	[88]	[]	[155875145]
768_10879	chr3	186567287	186567687	+	701	49.5	[7.9191227]	[172]	[]	[]	[186567470]	[]
768_1088	chr1	52910570	52910970	+	1000	285.5	[10.371254, 10.371254]	[126, 133]	[]	[]	[52910756, 52910763]	[]
768_10883	chr5	36877494	36877894	+	933	49.5	[]	[]	[10.338945]	[110]	[]	[36877672]
768_10885	chr5	112737506	112737906	+	679	49.5	[7.9191227]	[213]	[]	[]	[112737737]	[]
768_10886	chr5	139696306	139696706	+	924	49.5	[10.338945]	[114]	[]	[]	[139696507]	[]
768_10895	chr6	26611674	26612074	+	728	49.5	[10.338945, 10.338945]	[127, 147]	[]	[]	[26611896, 26611916]	[]
768_10896	chr6	27172446	27172846	+	908	49.5	[10.371254]	[125]	[]	[]	[27172664]	[]
768_1090	chr1	46303167	46303567	+	1000	285.0	[10.371254]	[113]	[]	[]	[46303376]	[]
768_10900	chr6	34319559	34319959	+	626	49.5	[]	[]	[10.371254, 10.338945]	[125, 151]	[]	[34319772, 34319798]
768_10905	chr6	111259070	111259470	+	940	49.5	[]	[]	[10.338945]	[178]	[]	[111259314]
768_10909	chr7	30807502	30807902	+	719	49.5	[]	[]	[10.338945, 10.371254]	[92, 99]	[]	[30807666, 30807673]
768_10910	chr7	32879471	32879871	+	911	49.5	[10.371254]	[92]	[]	[]	[32879663]	[]
768_10912	chr7	77990030	77990430	+	912	49.5	[10.338945]	[132]	[]	[]	[77990259]	[]
768_10913	chr7	92461650	92462050	+	789	49.5	[10.338945]	[311]	[]	[]	[92461891]	[]
768_10914	chr7	100829040	100829440	+	825	49.5	[]	[]	[10.371254]	[121]	[]	[100829215]
768_10915	chr7	103810156	103810556	+	936	49.5	[10.371254]	[128]	[]	[]	[103810352]	[]
768_10919	chr7	134212789	134213189	+	743	49.5	[10.371254]	[143]	[]	[]	[134213001]	[]
768_1092	chr19	49676937	49677337	+	1000	285.0	[7.9191227]	[165]	[10.371254]	[79]	[49677175]	[49677089]
768_10921	chr7	150369214	150369614	+	840	49.5	[]	[]	[10.371254, 10.338945]	[128, 149]	[]	[150369435, 150369456]
768_10924	chr8	7082952	7083352	+	930	49.5	[]	[]	[7.9514318, 7.9191227]	[159, 198]	[]	[7083136, 7083175]
768_10928	chr8	30653866	30654266	+	753	49.5	[10.371254]	[169]	[]	[]	[30654017]	[]
768_1093	chr9	129488844	129489244	+	1000	285.0	[7.9514318, 10.338945]	[100, 139]	[]	[]	[129489020, 129489059]	[]
768_10930	chr9	75027562	75027962	+	828	49.5	[10.371254]	[143]	[]	[]	[75027776]	[]
768_10935	chr9	131079180	131079580	+	912	49.5	[10.338945]	[154]	[]	[]	[131079363]	[]
768_10941	chrX	153935416	153935816	+	767	49.5	[10.338945]	[213]	[10.338945]	[229]	[153935646]	[153935662]
768_10942	chr1	6045104	6045504	+	843	49.0	[10.338945]	[136]	[10.338945, 10.338945]	[127, 142]	[6045336]	[6045327, 6045342]
768_10949	chr1	28246433	28246833	+	897	49.0	[10.338945]	[245]	[]	[]	[28246683]	[]
768_10955	chr1	42949320	42949720	+	905	49.0	[]	[]	[10.371254, 10.371254]	[98, 109]	[]	[42949501, 42949512]
768_10959	chr1	148388314	148388714	+	911	49.0	[10.338945]	[183]	[]	[]	[148388564]	[]
768_1096	chr1	155911170	155911570	+	1000	284.0	[]	[]	[10.371254, 10.338945]	[90, 97]	[]	[155911349, 155911356]
768_10960	chr1	151283097	151283497	+	902	49.0	[10.371254]	[137]	[7.9514318]	[157]	[151283317]	[151283337]
768_10962	chr1	162457597	162457997	+	881	49.0	[]	[]	[10.371254]	[147]	[]	[162457826]
768_10964	chr1	182586469	182586869	+	899	49.0	[10.371254]	[187]	[]	[]	[182586688]	[]
768_10965	chr1	182632332	182632732	+	807	49.0	[]	[]	[10.371254, 10.338945, 10.371254]	[223, 248, 255]	[]	[182632498, 182632523, 182632530]
768_1097	chr7	73557205	73557605	+	1000	284.0	[]	[]	[10.338945, 7.9191227]	[144, 182]	[]	[73557413, 73557451]
768_10971	chr10	70671843	70672243	+	834	49.0	[10.371254, 7.9191227]	[139, 189]	[]	[]	[70672015, 70672065]	[]
768_10972	chr11	5581114	5581514	+	895	49.0	[10.371254]	[158]	[]	[]	[5581349]	[]
768_10981	chr11	72229632	72230032	+	818	49.0	[10.371254]	[137]	[]	[]	[72229851]	[]
768_10985	chr11	125888338	125888738	+	565	49.0	[10.371254]	[118]	[]	[]	[125888554]	[]
768_10989	chr12	56667728	56668128	+	768	49.0	[10.371254]	[160]	[]	[]	[56667893]	[]
768_1099	chr11	117224632	117225032	+	1000	283.5	[]	[]	[10.371254]	[145]	[]	[117224844]
768_10993	chr12	113230392	113230792	+	842	49.0	[]	[]	[10.371254]	[138]	[]	[113230591]
768_10997	chr13	110471856	110472256	+	698	49.0	[]	[]	[10.371254]	[191]	[]	[110472015]
768_11	chr16	30922422	30922822	+	1000	1258.0	[7.9514318, 7.9514318]	[103, 116]	[]	[]	[30922624, 30922637]	[]
768_11000	chr14	100192627	100193027	+	909	49.0	[10.371254]	[152]	[]	[]	[100192842]	[]
768_11014	chr17	82453084	82453484	+	852	49.0	[10.338945, 10.371254]	[107, 132]	[]	[]	[82453262, 82453287]	[]
768_11024	chr19	38728955	38729355	+	659	49.0	[10.371254]	[158]	[]	[]	[38729117]	[]
768_11027	chr19	50657592	50657992	+	815	49.0	[]	[]	[10.371254]	[146]	[]	[50657771]
768_1103	chr1_KI270713v1_random	21573	21973	+	1000	283.0	[]	[]	[10.338945]	[159]	[]	[21820]
768_11031	chr2	55048895	55049295	+	906	49.0	[10.338945]	[169]	[]	[]	[55049146]	[]
768_11036	chr2	173308715	173309115	+	778	49.0	[]	[]	[10.338945, 10.371254]	[96, 103]	[]	[173308909, 173308916]
768_1104	chr10	48470075	48470475	+	1000	282.5	[]	[]	[10.371254]	[97]	[]	[48470270]
768_11042	chr21	43915389	43915789	+	916	49.0	[]	[]	[10.371254]	[207]	[]	[43915639]
768_11044	chr21	46147531	46147931	+	620	49.0	[10.371254]	[161]	[]	[]	[46147722]	[]
768_11046	chr22	19700685	19701085	+	917	49.0	[7.9514318]	[180]	[]	[]	[19700888]	[]
768_1105	chr2	30253046	30253446	+	1000	282.0	[10.338945]	[124]	[10.371254]	[113]	[30253249]	[30253238]
768_11052	chr22	22478760	22479160	+	910	49.0	[]	[]	[10.338945]	[137]	[]	[22478922]
768_11053	chr22	22736256	22736656	+	891	49.0	[10.338945]	[240]	[]	[]	[22736506]	[]
768_1106	chr22	21982632	21983032	+	1000	282.0	[7.9191227]	[146]	[]	[]	[21982860]	[]
768_11061	chr3	152235895	152236295	+	658	49.0	[]	[]	[10.338945]	[205]	[]	[152236130]
768_11067	chr5	10485019	10485419	+	757	49.0	[]	[]	[10.371254]	[144]	[]	[10485250]
768_1107	chr7	151091411	151091811	+	1000	282.0	[10.371254]	[131]	[]	[]	[151091630]	[]
768_1108	chr15	84981128	84981528	+	1000	281.5	[10.371254]	[111]	[]	[]	[84981328]	[]
768_11084	chr6	70163017	70163417	+	886	49.0	[]	[]	[10.371254]	[224]	[]	[70163246]
768_11089	chr7	1856052	1856452	+	891	49.0	[7.9514318]	[115]	[]	[]	[1856254]	[]
768_11098	chr7	139888224	139888624	+	557	49.0	[]	[]	[10.338945]	[238]	[]	[139888414]
768_1110	chrX	43279273	43279673	+	1000	281.5	[10.371254, 10.338945, 10.371254]	[87, 117, 129]	[]	[]	[43279460, 43279490, 43279502]	[]
768_11105	chr8	73691018	73691418	+	627	49.0	[10.371254]	[102]	[]	[]	[73691197]	[]
768_11109	chr9	109287129	109287529	+	910	49.0	[10.371254]	[166]	[10.371254, 10.338945]	[100, 145]	[109287367]	[109287301, 109287346]
768_11119	chr9	133089260	133089660	+	840	49.0	[]	[]	[10.338945]	[128]	[]	[133089478]
768_11122	chr1	6523614	6524014	+	890	48.5	[]	[]	[10.338945, 10.371254]	[76, 147]	[]	[6523782, 6523853]
768_11130	chr1	116631591	116631991	+	899	48.5	[10.371254]	[106]	[]	[]	[116631796]	[]
768_11131	chr1	150515784	150516184	+	848	48.5	[10.371254]	[184]	[]	[]	[150516029]	[]
768_11136	chr1	184664675	184665075	+	648	48.5	[10.338945]	[119]	[]	[]	[184664886]	[]
768_11140	chr10	73886128	73886528	+	726	48.5	[10.338945]	[163]	[]	[]	[73886320]	[]
768_11142	chr10	100972531	100972931	+	624	48.5	[]	[]	[10.371254]	[152]	[]	[100972776]
768_11143	chr11	5237392	5237792	+	584	48.5	[10.371254]	[134]	[]	[]	[5237575]	[]
768_11145	chr11	43952410	43952810	+	839	48.5	[]	[]	[10.338945]	[154]	[]	[43952632]
768_11146	chr11	57292892	57293292	+	872	48.5	[10.371254]	[103]	[]	[]	[57293071]	[]
768_1115	chr5	88268709	88269109	+	1000	280.0	[]	[]	[7.9191227]	[95]	[]	[88268901]
768_11150	chr11	119491799	119492199	+	851	48.5	[]	[]	[10.371254, 10.338945]	[108, 140]	[]	[119491991, 119492023]
768_11151	chr12	8066263	8066663	+	883	48.5	[]	[]	[10.371254]	[117]	[]	[8066461]
768_11152	chr12	50354948	50355348	+	662	48.5	[]	[]	[10.371254]	[154]	[]	[50355181]
768_11162	chr16	1293868	1294268	+	840	48.5	[10.371254]	[124]	[]	[]	[1294054]	[]
768_11163	chr16	9127403	9127803	+	869	48.5	[]	[]	[10.338945, 10.338945]	[86, 114]	[]	[9127575, 9127603]
768_11170	chr17	8221209	8221609	+	886	48.5	[10.371254]	[153]	[]	[]	[8221403]	[]
768_11172	chr17	47224646	47225046	+	901	48.5	[10.338945, 10.371254]	[141, 148]	[]	[]	[47224854, 47224861]	[]
768_11174	chr17	51166907	51167307	+	710	48.5	[]	[]	[7.9191227]	[157]	[]	[51167110]
768_11175	chr17	59844275	59844675	+	612	48.5	[10.371254]	[95]	[]	[]	[59844456]	[]
768_11178	chr17	78145514	78145914	+	813	48.5	[10.338945, 10.338945]	[154, 163]	[]	[]	[78145674, 78145683]	[]
768_1118	chr11	61498726	61499126	+	1000	279.0	[10.338945]	[120]	[]	[]	[61498923]	[]
768_11182	chr19	962174	962574	+	898	48.5	[]	[]	[10.371254]	[131]	[]	[962360]
768_11186	chr19	10000164	10000564	+	909	48.5	[10.371254]	[110]	[]	[]	[10000363]	[]
768_1119	chr19	55653586	55653986	+	1000	278.5	[]	[]	[10.371254]	[72]	[]	[55653749]
768_11196	chr2	74444248	74444648	+	724	48.5	[10.338945]	[140]	[]	[]	[74444401]	[]
768_11203	chr21	46018612	46019012	+	892	48.5	[]	[]	[10.338945, 10.371254]	[135, 144]	[]	[46018798, 46018807]
768_11208	chr22	21843378	21843778	+	907	48.5	[7.9514318]	[87]	[]	[]	[21843534]	[]
768_11213	chr22	42519784	42520184	+	837	48.5	[]	[]	[10.338945]	[105]	[]	[42519970]
768_11217	chr3	32687450	32687850	+	900	48.5	[]	[]	[10.371254]	[167]	[]	[32687682]
768_11218	chr3	39101103	39101503	+	890	48.5	[]	[]	[10.338945]	[192]	[]	[39101341]
768_11219	chr3	108589396	108589796	+	745	48.5	[7.9191227]	[88]	[]	[]	[108589562]	[]
768_11220	chr3	150733627	150734027	+	903	48.5	[]	[]	[10.371254]	[161]	[]	[150733865]
768_11227	chr4	40206794	40207194	+	889	48.5	[10.371254]	[126]	[]	[]	[40206992]	[]
768_1123	chr5	99032677	99033077	+	1000	277.5	[]	[]	[10.371254, 10.338945]	[119, 127]	[]	[99032889, 99032897]
768_11233	chr5	138476342	138476742	+	669	48.5	[10.338945]	[99]	[]	[]	[138476513]	[]
768_11234	chr5	149702958	149703358	+	856	48.5	[10.338945]	[147]	[10.338945]	[178]	[149703177]	[149703208]
768_11238	chr6	10519160	10519560	+	887	48.5	[10.371254]	[87]	[]	[]	[10519327]	[]
768_11243	chr6	28955603	28956003	+	860	48.5	[10.371254]	[163]	[]	[]	[28955783]	[]
768_11246	chr6	133147182	133147582	+	901	48.5	[10.338945, 10.338945, 10.338945]	[113, 120, 127]	[]	[]	[133147387, 133147394, 133147401]	[]
768_11248	chr6	157305246	157305646	+	879	48.5	[10.338945]	[196]	[]	[]	[157305439]	[]
768_1125	chr7	140769860	140770260	+	1000	277.5	[]	[]	[10.338945]	[77]	[]	[140770029]
768_11254	chr7	102445291	102445691	+	906	48.5	[10.371254]	[107]	[]	[]	[102445446]	[]
768_11256	chr7	107559967	107560367	+	826	48.5	[]	[]	[10.371254]	[103]	[]	[107560148]
768_11259	chr8	90579755	90580155	+	901	48.5	[]	[]	[10.338945]	[163]	[]	[90580000]
768_1126	chr11	71947484	71947884	+	1000	277.0	[7.9514318]	[84]	[]	[]	[71947641]	[]
768_11261	chr9	92752827	92753227	+	682	48.5	[10.371254, 10.371254]	[83, 103]	[]	[]	[92752999, 92753019]	[]
768_11262	chr9	98046501	98046901	+	903	48.5	[]	[]	[10.371254]	[119]	[]	[98046668]
768_1127	chr12	113966140	113966540	+	1000	277.0	[]	[]	[10.371254]	[125]	[]	[113966357]
768_11274	chr1	1109794	1110194	+	763	48.0	[10.338945]	[159]	[]	[]	[1109959]	[]
768_11278	chr1	12591038	12591438	+	578	48.0	[7.9514318, 10.371254]	[93, 127]	[10.338945]	[117]	[12591191, 12591225]	[12591215]
768_1128	chr15	56887562	56887962	+	1000	276.5	[]	[]	[10.371254]	[104]	[]	[56887740]
768_11280	chr1	27115913	27116313	+	693	48.0	[10.371254]	[219]	[]	[]	[27116145]	[]
768_11284	chr1	39385142	39385542	+	886	48.0	[]	[]	[10.371254]	[104]	[]	[39385295]
768_11287	chr1	51637049	51637449	+	880	48.0	[10.371254]	[133]	[]	[]	[51637276]	[]
768_11288	chr1	64956892	64957292	+	899	48.0	[10.371254]	[76]	[10.371254]	[86]	[64957056]	[64957066]
768_11296	chr1	156160744	156161144	+	569	48.0	[7.9514318]	[232]	[7.9191227]	[226]	[156160941]	[156160935]
768_11297	chr1	173825762	173826162	+	890	48.0	[7.9514318, 10.371254]	[166, 188]	[]	[]	[173825984, 173826006]	[]
768_11299	chr1	182301133	182301533	+	883	48.0	[10.371254]	[82]	[10.338945]	[100]	[182301294]	[182301312]
768_113	chr8	123274109	123274509	+	1000	1136.5	[]	[]	[10.371254]	[91]	[]	[123274300]
768_1130	chr17	17840242	17840642	+	1000	276.5	[10.371254]	[136]	[7.9514318]	[160]	[17840464]	[17840488]
768_11300	chr1	202808864	202809264	+	788	48.0	[10.371254]	[214]	[]	[]	[202809113]	[]
768_11302	chr1	226333432	226333832	+	884	48.0	[]	[]	[7.9191227]	[170]	[]	[226333662]
768_11305	chr1	236137507	236137907	+	580	48.0	[]	[]	[10.338945]	[213]	[]	[236137734]
768_11306	chr10	11737657	11738057	+	678	48.0	[]	[]	[10.371254, 10.371254]	[114, 132]	[]	[11737813, 11737831]
768_11307	chr10	11898719	11899119	+	858	48.0	[10.338945]	[194]	[]	[]	[11898936]	[]
768_11308	chr10	43648868	43649268	+	851	48.0	[]	[]	[10.371254]	[121]	[]	[43649066]
768_1131	chr10	72275390	72275790	+	1000	276.0	[7.9514318, 7.9514318]	[106, 113]	[]	[]	[72275595, 72275602]	[]
768_11310	chr10	60778377	60778777	+	896	48.0	[10.338945, 7.9191227]	[116, 122]	[]	[]	[60778583, 60778589]	[]
768_11316	chr11	3867288	3867688	+	890	48.0	[10.371254]	[112]	[]	[]	[3867445]	[]
768_11317	chr11	5504995	5505395	+	801	48.0	[]	[]	[10.338945]	[210]	[]	[5505188]
768_1132	chr7	139090852	139091252	+	1000	275.5	[7.9514318]	[119]	[10.338945, 7.9514318]	[90, 123]	[139091054]	[139091025, 139091058]
768_11320	chr11	67351199	67351599	+	678	48.0	[7.9514318]	[82]	[]	[]	[67351377]	[]
768_11322	chr11	67616927	67617327	+	892	48.0	[10.338945]	[97]	[10.371254]	[64]	[67617120]	[67617087]
768_11330	chr12	124020368	124020768	+	628	48.0	[10.338945]	[165]	[]	[]	[124020587]	[]
768_11331	chr13	21259802	21260202	+	807	48.0	[10.338945, 10.371254]	[156, 163]	[]	[]	[21260015, 21260022]	[]
768_11332	chr13	97356612	97357012	+	902	48.0	[]	[]	[7.9514318, 10.371254]	[147, 180]	[]	[97356823, 97356856]
768_11336	chr14	102533736	102534136	+	552	48.0	[]	[]	[10.371254, 7.9514318]	[78, 95]	[]	[102533899, 102533916]
768_11342	chr16	136238	136638	+	885	48.0	[10.371254]	[135]	[]	[]	[136473]	[]
768_11343	chr16	1679237	1679637	+	892	48.0	[10.371254]	[231]	[]	[]	[1679481]	[]
768_11344	chr16	4254020	4254420	+	710	48.0	[7.9191227]	[198]	[]	[]	[4254211]	[]
768_11347	chr16	84607679	84608079	+	850	48.0	[10.371254]	[116]	[]	[]	[84607864]	[]
768_1135	chr2	152175807	152176207	+	1000	274.5	[]	[]	[7.9191227]	[129]	[]	[152176024]
768_11353	chr19	3210559	3210959	+	872	48.0	[]	[]	[10.338945]	[195]	[]	[3210797]
768_11355	chr19	6476162	6476562	+	714	48.0	[]	[]	[10.338945]	[205]	[]	[6476394]
768_11356	chr19	7534450	7534850	+	854	48.0	[]	[]	[10.338945]	[206]	[]	[7534698]
768_11359	chr19	10089967	10090367	+	628	48.0	[]	[]	[10.371254, 10.371254, 10.338945]	[142, 178, 224]	[]	[10090126, 10090162, 10090208]
768_1136	chr6	68741092	68741492	+	1000	274.5	[10.371254, 10.371254]	[123, 130]	[]	[]	[68741303, 68741310]	[]
768_11365	chr19	35220172	35220572	+	881	48.0	[10.338945]	[201]	[]	[]	[35220395]	[]
768_11367	chr19	47788805	47789205	+	672	48.0	[10.338945]	[152]	[]	[]	[47789047]	[]
768_11368	chr19	50581733	50582133	+	890	48.0	[10.338945, 10.371254]	[89, 114]	[]	[]	[50581902, 50581927]	[]
768_1137	chr12	57001425	57001825	+	1000	274.0	[10.371254]	[142]	[]	[]	[57001650]	[]
768_11370	chr2	24623013	24623413	+	673	48.0	[10.371254]	[208]	[]	[]	[24623191]	[]
768_11378	chr20	38109834	38110234	+	573	48.0	[10.371254]	[170]	[]	[]	[38110072]	[]
768_11380	chr21	21200025	21200425	+	889	48.0	[]	[]	[10.338945]	[104]	[]	[21200194]
768_1139	chr1	45622181	45622581	+	1000	273.5	[]	[]	[10.371254, 10.371254]	[85, 99]	[]	[45622365, 45622379]
768_11398	chr4	6910464	6910864	+	838	48.0	[]	[]	[10.338945]	[181]	[]	[6910699]
768_114	chr12	102119919	102120319	+	1000	1136.0	[7.9191227]	[110]	[]	[]	[102120127]	[]
768_1140	chr12	132084780	132085180	+	1000	273.5	[]	[]	[10.338945]	[167]	[]	[132085009]
768_11400	chr5	7995711	7996111	+	855	48.0	[]	[]	[10.371254]	[146]	[]	[7995932]
768_11403	chr5	157611067	157611467	+	824	48.0	[]	[]	[10.338945]	[151]	[]	[157611290]
768_11404	chr5	171642860	171643260	+	774	48.0	[10.338945, 10.371254]	[128, 135]	[]	[]	[171643075, 171643082]	[]
768_11405	chr5	177494188	177494588	+	885	48.0	[10.371254]	[188]	[]	[]	[177494432]	[]
768_11406	chr6	15304377	15304777	+	588	48.0	[]	[]	[10.371254]	[160]	[]	[15304574]
768_1142	chr19	13051562	13051962	+	939	273.0	[]	[]	[10.371254, 10.338945]	[80, 102]	[]	[13051739, 13051761]
768_11423	chr6	146913170	146913570	+	877	48.0	[]	[]	[10.371254]	[124]	[]	[146913329]
768_11428	chr7	77898693	77899093	+	844	48.0	[]	[]	[10.371254]	[80]	[]	[77898861]
768_11429	chr7	99464559	99464959	+	824	48.0	[7.9514318, 10.371254]	[70, 94]	[]	[]	[99464722, 99464746]	[]
768_11441	chr8	1745784	1746184	+	773	48.0	[]	[]	[10.371254]	[107]	[]	[1745980]
768_11442	chr8	8952973	8953373	+	646	48.0	[]	[]	[10.371254, 10.371254]	[102, 127]	[]	[8953167, 8953192]
768_11443	chr8	47960689	47961089	+	855	48.0	[]	[]	[7.9514318]	[129]	[]	[47960909]
768_11447	chr8	144509031	144509431	+	842	48.0	[]	[]	[10.338945]	[204]	[]	[144509252]
768_11453	chr9	130737298	130737698	+	898	48.0	[]	[]	[10.371254]	[109]	[]	[130737496]
768_11456	chr9	134205091	134205491	+	828	48.0	[]	[]	[10.371254, 10.371254]	[138, 145]	[]	[134205291, 134205298]
768_11459	chrX	2614830	2615230	+	736	48.0	[10.371254]	[114]	[]	[]	[2615023]	[]
768_1146	chr18	9869833	9870233	+	1000	272.5	[]	[]	[10.338945, 10.371254]	[95, 139]	[]	[9870008, 9870052]
768_11460	chrX	13653324	13653724	+	895	48.0	[10.338945]	[108]	[]	[]	[13653530]	[]
768_11472	chr1	46440430	46440830	+	873	47.5	[]	[]	[10.371254]	[103]	[]	[46440627]
768_11474	chr1	52551786	52552186	+	887	47.5	[10.371254]	[165]	[]	[]	[52552018]	[]
768_1148	chr8	129939615	129940015	+	1000	272.0	[]	[]	[10.338945]	[120]	[]	[129939808]
768_11486	chr1	200640834	200641234	+	883	47.5	[10.371254]	[112]	[]	[]	[200641028]	[]
768_11492	chr10	21533341	21533741	+	831	47.5	[]	[]	[10.371254]	[223]	[]	[21533577]
768_11495	chr10	106942249	106942649	+	683	47.5	[]	[]	[10.338945]	[128]	[]	[106942457]
