#PeakID(python identify_motif.py ./ENCODE_processed_files/TAL1_idr.fa TAL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
345_1076	chr17	28173003	28173403	+	1000	534.0	[4.611834, 4.611834]	[66, 123]	[5.088419, 4.611834]	[66, 123]	[28173167, 28173224]	[28173167, 28173224]
345_10761	chr11	9155869	9156269	+	1000	109.0	[4.611834, 4.611834, 4.611834]	[99, 120, 152]	[4.611834, 4.611834, 4.611834]	[99, 120, 152]	[9156063, 9156084, 9156116]	[9156063, 9156084, 9156116]
345_10767	chr11	124276126	124276526	+	1000	109.0	[4.611834]	[132]	[9.465482]	[132]	[124276356]	[124276356]
345_10771	chr14	20697256	20697656	+	1000	109.0	[11.270045, 4.611834]	[98, 125]	[11.270045, 4.611834]	[98, 125]	[20697452, 20697479]	[20697452, 20697479]
345_10774	chr15	97960149	97960549	+	1000	109.0	[4.611834]	[97]	[4.611834]	[97]	[97960344]	[97960344]
345_10775	chr16	1528452	1528852	+	1000	109.0	[4.611834]	[151]	[4.611834]	[151]	[1528703]	[1528703]
345_10779	chr17	40076491	40076891	+	1000	109.0	[11.270045]	[146]	[11.270045]	[146]	[40076729]	[40076729]
345_1078	chr4	174681827	174682227	+	1000	534.0	[4.611834]	[145]	[4.611834]	[145]	[174682072]	[174682072]
345_10784	chr17	82021706	82022106	+	1000	109.0	[4.611834]	[100]	[4.611834]	[100]	[82021905]	[82021905]
345_10790	chr2	10133254	10133654	+	1000	109.0	[9.465482, 4.611834]	[67, 83]	[4.611834, 5.088419]	[67, 83]	[10133414, 10133430]	[10133414, 10133430]
345_10791	chr2	27379689	27380089	+	1000	109.0	[8.356634]	[64]	[4.611834]	[64]	[27379849]	[27379849]
345_10792	chr2	36538364	36538764	+	1000	109.0	[4.611834, 8.356634, 8.356634]	[94, 107, 123]	[9.465482, 4.611834, 4.611834]	[94, 107, 123]	[36538532, 36538545, 36538561]	[36538532, 36538545, 36538561]
345_10796	chr2	175272358	175272758	+	1000	109.0	[9.465482, 11.270045]	[60, 104]	[4.611834, 11.270045]	[60, 104]	[175272514, 175272558]	[175272514, 175272558]
345_108	chr10	92756233	92756633	+	1000	732.0	[8.356634]	[83]	[4.611834]	[83]	[92756416]	[92756416]
345_1080	chr6	125083162	125083562	+	1000	534.0	[4.611834]	[74]	[4.611834]	[74]	[125083334]	[125083334]
345_10800	chr21	45410442	45410842	+	1000	109.0	[4.611834]	[93]	[4.611834]	[93]	[45410626]	[45410626]
345_10803	chr3	45084831	45085231	+	1000	109.0	[4.611834]	[135]	[5.088419]	[135]	[45085047]	[45085047]
345_10805	chr3	67030889	67031289	+	1000	109.0	[11.270045]	[144]	[11.270045]	[144]	[67031127]	[67031127]
345_10815	chr5	169803626	169804026	+	1000	109.0	[9.465482]	[123]	[4.611834]	[123]	[169803840]	[169803840]
345_10826	chr7	50792366	50792766	+	1000	109.0	[4.611834]	[106]	[4.611834]	[106]	[50792570]	[50792570]
345_10829	chr7	93262508	93262908	+	1000	109.0	[8.356634, 4.611834]	[135, 141]	[4.611834, 4.611834]	[135, 141]	[93262718, 93262724]	[93262718, 93262724]
345_10833	chr7	135929754	135930154	+	1000	109.0	[4.611834]	[146]	[9.465482]	[146]	[135929982]	[135929982]
345_10834	chr7	137943227	137943627	+	1000	109.0	[11.270045]	[87]	[11.270045]	[87]	[137943411]	[137943411]
345_10835	chr7	150374155	150374555	+	1000	109.0	[4.611834]	[100]	[5.088419]	[100]	[150374354]	[150374354]
345_10846	chrX	41334015	41334415	+	1000	109.0	[4.611834]	[111]	[4.611834]	[111]	[41334217]	[41334217]
345_10849	chrX	156001533	156001933	+	1000	109.0	[4.611834, 4.611834]	[110, 142]	[9.465482, 4.611834]	[110, 142]	[156001739, 156001771]	[156001739, 156001771]
345_1085	chr2	8615788	8616188	+	1000	533.0	[4.611834, 4.611834]	[91, 97]	[9.465482, 4.611834]	[91, 97]	[8615979, 8615985]	[8615979, 8615985]
345_10857	chr1	161162044	161162444	+	1000	108.0	[4.611834]	[120]	[4.611834]	[120]	[161162245]	[161162245]
345_10862	chr11	61149750	61150150	+	1000	108.0	[4.611834, 4.611834]	[88, 92]	[4.611834, 4.611834]	[88, 92]	[61149936, 61149940]	[61149936, 61149940]
345_10863	chr12	104510184	104510584	+	1000	108.0	[4.611834, 4.611834]	[97, 100]	[4.611834, 4.611834]	[97, 100]	[104510374, 104510377]	[104510374, 104510377]
345_10864	chr13	20993532	20993932	+	1000	108.0	[4.611834, 4.611834]	[68, 103]	[4.611834, 5.088419]	[68, 103]	[20993695, 20993730]	[20993695, 20993730]
345_10866	chr14	30295962	30296362	+	1000	108.0	[4.611834]	[109]	[5.088419]	[109]	[30296166]	[30296166]
345_1087	chr5	150481934	150482334	+	1000	533.0	[4.611834]	[87]	[5.088419]	[87]	[150482117]	[150482117]
345_10874	chr18	55663859	55664259	+	1000	108.0	[4.611834]	[59]	[4.611834]	[59]	[55664015]	[55664015]
345_10875	chr18	79519741	79520141	+	1000	108.0	[8.356634]	[90]	[4.611834]	[90]	[79519931]	[79519931]
345_1088	chr9	35109191	35109591	+	1000	533.0	[4.611834, 11.270045]	[123, 134]	[4.611834, 11.270045]	[123, 134]	[35109413, 35109424]	[35109413, 35109424]
345_10884	chr21	37157889	37158289	+	1000	108.0	[9.465482]	[128]	[4.611834]	[128]	[37158110]	[37158110]
345_10890	chr22	46234859	46235259	+	1000	108.0	[4.611834]	[70]	[4.611834]	[70]	[46235015]	[46235015]
345_10892	chr3	23916975	23917375	+	1000	108.0	[4.611834]	[74]	[4.611834]	[74]	[23917139]	[23917139]
345_10897	chr4	55723373	55723773	+	1000	108.0	[4.611834, 4.611834]	[87, 159]	[4.611834, 4.611834]	[87, 159]	[55723548, 55723620]	[55723548, 55723620]
345_10899	chr4	103076716	103077116	+	1000	108.0	[4.611834, 11.270045]	[82, 109]	[4.611834, 11.270045]	[82, 109]	[103076889, 103076916]	[103076889, 103076916]
345_109	chr12	92403684	92404084	+	1000	732.0	[11.270045]	[73]	[11.270045]	[73]	[92403851]	[92403851]
345_1090	chr10	16996205	16996605	+	1000	532.0	[4.611834, 4.611834, 4.611834]	[65, 113, 142]	[9.465482, 4.611834, 4.611834]	[65, 113, 142]	[16996368, 16996416, 16996445]	[16996368, 16996416, 16996445]
345_10901	chr4	179750483	179750883	+	1000	108.0	[9.465482]	[145]	[4.611834]	[145]	[179750709]	[179750709]
345_10910	chr6	158704525	158704925	+	1000	108.0	[5.088419]	[99]	[4.611834]	[99]	[158704722]	[158704722]
345_10911	chr6	159728575	159728975	+	1000	108.0	[4.611834]	[82]	[4.611834]	[82]	[159728751]	[159728751]
345_10914	chr7	12715664	12716064	+	1000	108.0	[4.611834]	[73]	[4.611834]	[73]	[12715834]	[12715834]
345_10922	chr8	41438995	41439395	+	1000	108.0	[4.611834]	[54]	[4.611834]	[54]	[41439148]	[41439148]
345_10923	chr8	49251957	49252357	+	1000	108.0	[4.611834, 4.611834]	[67, 134]	[8.356634, 4.611834]	[67, 134]	[49252115, 49252182]	[49252115, 49252182]
345_10928	chr9	124659027	124659427	+	1000	108.0	[4.611834, 11.270045]	[125, 149]	[4.611834, 11.270045]	[125, 149]	[124659244, 124659268]	[124659244, 124659268]
345_10932	chr1	8858061	8858461	+	1000	107.0	[4.611834, 8.356634]	[68, 92]	[4.611834, 4.611834]	[68, 92]	[8858213, 8858237]	[8858213, 8858237]
345_10933	chr1	32142645	32143045	+	1000	107.0	[9.465482, 9.465482]	[81, 95]	[4.611834, 4.611834]	[81, 95]	[32142809, 32142823]	[32142809, 32142823]
345_10942	chr10	30502204	30502604	+	1000	107.0	[4.611834, 11.270045]	[72, 75]	[4.611834, 11.270045]	[72, 75]	[30502372, 30502375]	[30502372, 30502375]
345_10945	chr11	10742777	10743177	+	1000	107.0	[11.270045]	[75]	[11.270045]	[75]	[10742951]	[10742951]
345_10952	chr14	36773108	36773508	+	1000	107.0	[4.611834, 4.611834]	[82, 146]	[4.611834, 9.465482]	[82, 146]	[36773285, 36773349]	[36773285, 36773349]
345_10959	chr16	73210689	73211089	+	1000	107.0	[5.088419]	[91]	[4.611834]	[91]	[73210879]	[73210879]
345_10969	chr18	78430162	78430562	+	1000	107.0	[11.270045, 8.356634]	[101, 117]	[11.270045, 4.611834]	[101, 117]	[78430360, 78430376]	[78430360, 78430376]
345_10970	chr19	5246210	5246610	+	1000	107.0	[4.611834]	[148]	[4.611834]	[148]	[5246454]	[5246454]
345_10979	chr20	35166365	35166765	+	1000	107.0	[4.611834, 4.611834]	[88, 93]	[4.611834, 4.611834]	[88, 93]	[35166537, 35166542]	[35166537, 35166542]
345_10981	chr3	124679024	124679424	+	1000	107.0	[8.356634]	[132]	[4.611834]	[132]	[124679248]	[124679248]
345_10982	chr3	151631044	151631444	+	1000	107.0	[4.611834, 11.270045, 9.465482, 4.611834]	[80, 104, 125, 133]	[4.611834, 11.270045, 4.611834, 4.611834]	[80, 104, 125, 133]	[151631218, 151631242, 151631263, 151631271]	[151631218, 151631242, 151631263, 151631271]
345_1099	chr4	32002006	32002406	+	1000	531.0	[4.611834, 4.611834]	[82, 120]	[4.611834, 4.611834]	[82, 120]	[32002180, 32002218]	[32002180, 32002218]
345_10992	chr6	7143363	7143763	+	1000	107.0	[4.611834, 4.611834]	[86, 147]	[4.611834, 4.611834]	[86, 147]	[7143544, 7143605]	[7143544, 7143605]
345_10995	chr6	73520148	73520548	+	1000	107.0	[4.611834]	[104]	[4.611834]	[104]	[73520317]	[73520317]
345_10997	chr7	1055121	1055521	+	1000	107.0	[4.611834, 4.611834]	[116, 151]	[4.611834, 4.611834]	[116, 151]	[1055336, 1055371]	[1055336, 1055371]
345_11002	chr8	100434002	100434402	+	1000	107.0	[8.356634]	[99]	[4.611834]	[99]	[100434192]	[100434192]
345_11015	chr1	46449482	46449882	+	1000	106.0	[9.465482]	[136]	[4.611834]	[136]	[46449711]	[46449711]
345_11022	chr11	57681187	57681587	+	1000	106.0	[9.465482]	[92]	[4.611834]	[92]	[57681378]	[57681378]
345_11036	chr13	51996635	51997035	+	1000	106.0	[4.611834]	[65]	[4.611834]	[65]	[51996786]	[51996786]
345_11038	chr14	33836209	33836609	+	1000	106.0	[4.611834]	[106]	[8.356634]	[106]	[33836412]	[33836412]
345_11039	chr14	36223587	36223987	+	1000	106.0	[4.611834]	[146]	[8.356634]	[146]	[36223823]	[36223823]
345_11042	chr15	97979095	97979495	+	1000	106.0	[4.611834]	[85]	[4.611834]	[85]	[97979278]	[97979278]
345_11045	chr17	27079573	27079973	+	1000	106.0	[4.611834]	[177]	[8.356634]	[177]	[27079803]	[27079803]
345_11049	chr18	9700335	9700735	+	1000	106.0	[4.611834]	[73]	[4.611834]	[73]	[9700508]	[9700508]
345_11052	chr18	47144053	47144453	+	1000	106.0	[4.611834]	[145]	[9.465482]	[145]	[47144283]	[47144283]
345_11054	chr19	7868439	7868839	+	1000	106.0	[4.611834, 4.611834]	[97, 145]	[4.611834, 4.611834]	[97, 145]	[7868625, 7868673]	[7868625, 7868673]
345_11060	chr2	70835632	70836032	+	1000	106.0	[5.088419, 4.611834]	[85, 150]	[4.611834, 4.611834]	[85, 150]	[70835806, 70835871]	[70835806, 70835871]
345_11061	chr2	71606173	71606573	+	1000	106.0	[4.611834]	[84]	[4.611834]	[84]	[71606354]	[71606354]
345_11068	chr2	200405532	200405932	+	1000	106.0	[4.611834]	[87]	[4.611834]	[87]	[200405703]	[200405703]
345_11069	chr20	53296346	53296746	+	1000	106.0	[11.270045, 11.270045]	[65, 73]	[11.270045, 11.270045]	[65, 73]	[53296503, 53296511]	[53296503, 53296511]
345_11071	chr22	38965860	38966260	+	1000	106.0	[5.088419, 4.611834]	[83, 90]	[4.611834, 4.611834]	[83, 90]	[38966037, 38966044]	[38966037, 38966044]
345_11072	chr22	39319390	39319790	+	1000	106.0	[4.611834]	[55]	[4.611834]	[55]	[39319544]	[39319544]
345_11094	chr8	123153337	123153737	+	1000	106.0	[8.356634]	[75]	[4.611834]	[75]	[123153511]	[123153511]
345_11098	chr9	136107066	136107466	+	1000	106.0	[4.611834, 9.465482]	[99, 119]	[4.611834, 4.611834]	[99, 119]	[136107262, 136107282]	[136107262, 136107282]
345_111	chr21	44854779	44855179	+	1000	731.0	[4.611834]	[93]	[4.611834]	[93]	[44854970]	[44854970]
345_11118	chr12	98671466	98671866	+	1000	105.0	[4.611834, 4.611834]	[53, 101]	[8.356634, 4.611834]	[53, 101]	[98671619, 98671667]	[98671619, 98671667]
345_11119	chr14	93010479	93010879	+	1000	105.0	[11.270045]	[98]	[11.270045]	[98]	[93010675]	[93010675]
345_1112	chr12	104598837	104599237	+	1000	529.0	[4.611834]	[61]	[4.611834]	[61]	[104598996]	[104598996]
345_11121	chr15	69452648	69453048	+	1000	105.0	[11.270045]	[107]	[11.270045]	[107]	[69452828]	[69452828]
345_11122	chr15	78695887	78696287	+	1000	105.0	[4.611834]	[98]	[4.611834]	[98]	[78696075]	[78696075]
345_1113	chr18	22194080	22194480	+	1000	529.0	[4.611834, 8.356634]	[69, 143]	[4.611834, 4.611834]	[69, 143]	[22194245, 22194319]	[22194245, 22194319]
345_11132	chr19	13958029	13958429	+	1000	105.0	[4.611834, 4.611834, 4.611834]	[82, 93, 135]	[4.611834, 4.611834, 4.611834]	[82, 93, 135]	[13958211, 13958222, 13958264]	[13958211, 13958222, 13958264]
345_11136	chr2	54572258	54572658	+	1000	105.0	[4.611834]	[51]	[4.611834]	[51]	[54572409]	[54572409]
345_11137	chr2	156341072	156341472	+	1000	105.0	[4.611834, 4.611834]	[145, 161]	[4.611834, 9.465482]	[145, 161]	[156341288, 156341304]	[156341288, 156341304]
345_11138	chr2	177264936	177265336	+	1000	105.0	[4.611834]	[77]	[4.611834]	[77]	[177265112]	[177265112]
345_11140	chr2	188360497	188360897	+	1000	105.0	[4.611834]	[131]	[4.611834]	[131]	[188360719]	[188360719]
345_11149	chr22	20507297	20507697	+	1000	105.0	[4.611834]	[90]	[4.611834]	[90]	[20507467]	[20507467]
345_1115	chr4	81790479	81790879	+	1000	529.0	[4.611834, 4.611834, 5.088419]	[121, 138, 141]	[9.465482, 4.611834, 4.611834]	[121, 138, 141]	[81790697, 81790714, 81790717]	[81790697, 81790714, 81790717]
345_11158	chr4	89863564	89863964	+	1000	105.0	[4.611834]	[140]	[4.611834]	[140]	[89863788]	[89863788]
345_11162	chr6	46273911	46274311	+	1000	105.0	[4.611834]	[107]	[4.611834]	[107]	[46274088]	[46274088]
345_11167	chr7	26858206	26858606	+	1000	105.0	[11.270045, 4.611834]	[90, 137]	[11.270045, 8.356634]	[90, 137]	[26858394, 26858441]	[26858394, 26858441]
345_11170	chr8	116879051	116879451	+	1000	105.0	[11.270045, 4.611834]	[100, 155]	[11.270045, 8.356634]	[100, 155]	[116879227, 116879282]	[116879227, 116879282]
345_11171	chr8	143333812	143334212	+	1000	105.0	[11.270045, 11.270045]	[64, 80]	[11.270045, 11.270045]	[64, 80]	[143333967, 143333983]	[143333967, 143333983]
345_11173	chr9	127451175	127451575	+	1000	105.0	[4.611834]	[55]	[4.611834]	[55]	[127451326]	[127451326]
345_11181	chr1	61079858	61080258	+	1000	104.0	[4.611834]	[88]	[4.611834]	[88]	[61080041]	[61080041]
345_11182	chr1	62784293	62784693	+	1000	104.0	[11.270045]	[122]	[11.270045]	[122]	[62784511]	[62784511]
345_11186	chr1	109282900	109283300	+	1000	104.0	[4.611834]	[147]	[4.611834]	[147]	[109283145]	[109283145]
345_11191	chr10	74854949	74855349	+	1000	104.0	[4.611834]	[150]	[4.611834]	[150]	[74855189]	[74855189]
345_11199	chr12	74292509	74292909	+	1000	104.0	[4.611834]	[97]	[4.611834]	[97]	[74292704]	[74292704]
345_112	chr1	40820862	40821262	+	1000	730.0	[4.611834]	[130]	[4.611834]	[130]	[40821090]	[40821090]
345_1120	chr3	146496653	146497053	+	1000	528.0	[4.611834, 4.611834]	[92, 98]	[4.611834, 9.465482]	[92, 98]	[146496841, 146496847]	[146496841, 146496847]
345_11211	chr16	68724775	68725175	+	1000	104.0	[4.611834]	[103]	[5.088419]	[103]	[68724977]	[68724977]
345_11229	chr2	168997032	168997432	+	1000	104.0	[4.611834]	[119]	[4.611834]	[119]	[168997229]	[168997229]
345_11232	chr2	177265817	177266217	+	1000	104.0	[5.088419]	[71]	[4.611834]	[71]	[177265988]	[177265988]
345_11235	chr22	19854558	19854958	+	1000	104.0	[4.611834]	[116]	[4.611834]	[116]	[19854757]	[19854757]
345_11246	chr5	110817433	110817833	+	1000	104.0	[9.465482]	[144]	[4.611834]	[144]	[110817651]	[110817651]
345_11247	chr5	164145418	164145818	+	1000	104.0	[4.611834]	[90]	[4.611834]	[90]	[164145583]	[164145583]
345_11248	chr6	3023795	3024195	+	1000	104.0	[4.611834]	[124]	[4.611834]	[124]	[3024019]	[3024019]
345_11252	chr6	32967974	32968374	+	1000	104.0	[4.611834]	[75]	[9.465482]	[75]	[32968129]	[32968129]
345_11258	chr6	167030475	167030875	+	1000	104.0	[4.611834]	[93]	[5.088419]	[93]	[167030667]	[167030667]
345_11274	chr9	13447808	13448208	+	1000	104.0	[4.611834, 4.611834, 9.465482]	[62, 94, 123]	[4.611834, 9.465482, 4.611834]	[62, 94, 123]	[13447959, 13447991, 13448020]	[13447959, 13447991, 13448020]
345_11276	chr9	120842933	120843333	+	1000	104.0	[4.611834]	[155]	[4.611834]	[155]	[120843179]	[120843179]
345_11282	chrX	71102280	71102680	+	1000	104.0	[4.611834, 4.611834]	[102, 116]	[4.611834, 4.611834]	[102, 116]	[71102477, 71102491]	[71102477, 71102491]
345_11283	chrX	103251003	103251403	+	1000	104.0	[4.611834]	[92]	[4.611834]	[92]	[103251190]	[103251190]
345_11285	chrX	136880459	136880859	+	1000	104.0	[4.611834, 4.611834]	[122, 139]	[4.611834, 4.611834]	[122, 139]	[136880653, 136880670]	[136880653, 136880670]
345_11287	chr1	8518236	8518636	+	1000	103.0	[9.465482, 4.611834]	[80, 98]	[4.611834, 4.611834]	[80, 98]	[8518413, 8518431]	[8518413, 8518431]
345_11292	chr1	58596651	58597051	+	1000	103.0	[4.611834, 4.611834]	[106, 133]	[4.611834, 9.465482]	[106, 133]	[58596841, 58596868]	[58596841, 58596868]
345_11299	chr10	22003670	22004070	+	1000	103.0	[11.270045]	[145]	[11.270045]	[145]	[22003892]	[22003892]
345_1130	chr15	82802498	82802898	+	1000	526.0	[4.611834, 4.611834, 4.611834, 4.611834]	[93, 96, 99, 112]	[4.611834, 4.611834, 4.611834, 4.611834]	[93, 96, 99, 112]	[82802690, 82802693, 82802696, 82802709]	[82802690, 82802693, 82802696, 82802709]
345_11302	chr10	102285144	102285544	+	1000	103.0	[4.611834]	[93]	[4.611834]	[93]	[102285331]	[102285331]
345_11315	chr15	75799191	75799591	+	1000	103.0	[4.611834, 9.465482]	[111, 118]	[4.611834, 4.611834]	[111, 118]	[75799380, 75799387]	[75799380, 75799387]
345_11319	chr16	85176678	85177078	+	1000	103.0	[4.611834]	[91]	[9.465482]	[91]	[85176835]	[85176835]
345_1132	chr18	30676030	30676430	+	1000	526.0	[4.611834]	[99]	[9.465482]	[99]	[30676229]	[30676229]
345_11325	chr19	58509726	58510126	+	1000	103.0	[11.270045, 4.611834]	[113, 147]	[11.270045, 9.465482]	[113, 147]	[58509925, 58509959]	[58509925, 58509959]
345_11327	chr2	43894732	43895132	+	1000	103.0	[4.611834]	[153]	[8.356634]	[153]	[43894977]	[43894977]
345_1133	chr18	48781283	48781683	+	1000	526.0	[4.611834]	[83]	[4.611834]	[83]	[48781457]	[48781457]
345_11336	chr20	32581187	32581587	+	1000	103.0	[9.465482]	[119]	[4.611834]	[119]	[32581396]	[32581396]
345_11345	chr3	153079365	153079765	+	1000	103.0	[4.611834, 4.611834]	[61, 95]	[5.088419, 9.465482]	[61, 95]	[153079524, 153079558]	[153079524, 153079558]
345_1135	chr7	10803702	10804102	+	1000	526.0	[4.611834, 4.611834, 4.611834]	[94, 116, 124]	[4.611834, 4.611834, 4.611834]	[94, 116, 124]	[10803893, 10803915, 10803923]	[10803893, 10803915, 10803923]
345_11358	chr6	17305182	17305582	+	1000	103.0	[11.270045, 4.611834]	[65, 100]	[11.270045, 4.611834]	[65, 100]	[17305345, 17305380]	[17305345, 17305380]
345_11360	chr6	21997647	21998047	+	1000	103.0	[11.270045]	[111]	[11.270045]	[111]	[21997857]	[21997857]
345_11361	chr6	26576519	26576919	+	1000	103.0	[4.611834]	[128]	[4.611834]	[128]	[26576733]	[26576733]
345_11372	chr7	108129028	108129428	+	1000	103.0	[4.611834, 5.088419]	[79, 94]	[4.611834, 4.611834]	[79, 94]	[108129203, 108129218]	[108129203, 108129218]
345_11373	chr8	22658362	22658762	+	1000	103.0	[9.465482, 8.356634]	[121, 128]	[4.611834, 4.611834]	[121, 128]	[22658581, 22658588]	[22658581, 22658588]
345_11376	chr8	70668956	70669356	+	1000	103.0	[4.611834, 4.611834]	[60, 78]	[4.611834, 4.611834]	[60, 78]	[70669111, 70669129]	[70669111, 70669129]
345_11385	chr1	3618860	3619260	+	1000	102.0	[4.611834]	[119]	[4.611834]	[119]	[3619073]	[3619073]
345_11395	chr1	110403774	110404174	+	1000	102.0	[4.611834, 4.611834]	[104, 146]	[4.611834, 9.465482]	[104, 146]	[110403974, 110404016]	[110403974, 110404016]
345_11398	chr1	204706490	204706890	+	1000	102.0	[4.611834]	[149]	[4.611834]	[149]	[204706739]	[204706739]
345_11399	chr1	204859933	204860333	+	1000	102.0	[4.611834]	[78]	[4.611834]	[78]	[204860108]	[204860108]
345_114	chr11	75589855	75590255	+	1000	730.0	[4.611834, 11.270045, 8.356634]	[64, 94, 117]	[4.611834, 11.270045, 4.611834]	[64, 94, 117]	[75590015, 75590045, 75590068]	[75590015, 75590045, 75590068]
345_11409	chr11	111909457	111909857	+	1000	102.0	[4.611834, 4.611834]	[75, 156]	[4.611834, 4.611834]	[75, 156]	[111909615, 111909696]	[111909615, 111909696]
345_1143	chr17	64214109	64214509	+	1000	524.0	[9.465482, 4.611834, 9.465482]	[120, 126, 160]	[4.611834, 4.611834, 4.611834]	[120, 126, 160]	[64214320, 64214326, 64214360]	[64214320, 64214326, 64214360]
345_11432	chr17	73757333	73757733	+	1000	102.0	[4.611834, 4.611834]	[137, 140]	[4.611834, 4.611834]	[137, 140]	[73757559, 73757562]	[73757559, 73757562]
345_11438	chr18	47970677	47971077	+	1000	102.0	[4.611834, 4.611834]	[103, 133]	[4.611834, 4.611834]	[103, 133]	[47970859, 47970889]	[47970859, 47970889]
345_11439	chr18	74337454	74337854	+	1000	102.0	[4.611834]	[72]	[8.356634]	[72]	[74337619]	[74337619]
345_11445	chr2	215793637	215794037	+	1000	102.0	[4.611834]	[70]	[4.611834]	[70]	[215793802]	[215793802]
345_11451	chr3	9685953	9686353	+	1000	102.0	[11.270045]	[81]	[11.270045]	[81]	[9686131]	[9686131]
345_11454	chr3	130345363	130345763	+	1000	102.0	[4.611834, 4.611834]	[102, 107]	[4.611834, 4.611834]	[102, 107]	[130345554, 130345559]	[130345554, 130345559]
345_11455	chr3	142029107	142029507	+	1000	102.0	[4.611834]	[125]	[4.611834]	[125]	[142029330]	[142029330]
345_11460	chr4	177455694	177456094	+	1000	102.0	[11.270045, 11.270045, 4.611834]	[91, 111, 139]	[11.270045, 11.270045, 9.465482]	[91, 111, 139]	[177455873, 177455893, 177455921]	[177455873, 177455893, 177455921]
345_11463	chr5	148391467	148391867	+	1000	102.0	[4.611834]	[85]	[9.465482]	[85]	[148391647]	[148391647]
345_11467	chr6	27131854	27132254	+	1000	102.0	[4.611834]	[122]	[4.611834]	[122]	[27132033]	[27132033]
345_11468	chr6	52725761	52726161	+	1000	102.0	[11.270045, 4.611834]	[70, 73]	[11.270045, 4.611834]	[70, 73]	[52725929, 52725932]	[52725929, 52725932]
345_11469	chr6	96522230	96522630	+	1000	102.0	[4.611834]	[127]	[9.465482]	[127]	[96522442]	[96522442]
345_1147	chr8	27315346	27315746	+	1000	524.0	[8.356634]	[106]	[4.611834]	[106]	[27315552]	[27315552]
345_11471	chr6	116156418	116156818	+	1000	102.0	[9.465482]	[172]	[4.611834]	[172]	[116156668]	[116156668]
345_11476	chr6	156617465	156617865	+	1000	102.0	[4.611834]	[159]	[4.611834]	[159]	[156617714]	[156617714]
345_11483	chr8	68032302	68032702	+	1000	102.0	[4.611834]	[99]	[4.611834]	[99]	[68032490]	[68032490]
345_11485	chr8	105493395	105493795	+	1000	102.0	[8.356634, 4.611834]	[145, 164]	[4.611834, 4.611834]	[145, 164]	[105493626, 105493645]	[105493626, 105493645]
345_11496	chrX	124860758	124861158	+	1000	102.0	[11.270045, 4.611834]	[58, 116]	[11.270045, 4.611834]	[58, 116]	[124860916, 124860974]	[124860916, 124860974]
