#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2C2_idr.fa NR2C2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
151_1140	chr13	102394375	102394775	+	1000	476.0	[9.164563, 9.443364]	[86, 93]	[]	[]	[102394555, 102394562]	[]
151_11411	chr4	169612221	169612621	+	1000	97.0	[7.9852743]	[83]	[]	[]	[169612396]	[]
151_11417	chr5	173054180	173054580	+	1000	97.0	[]	[]	[9.164563]	[161]	[]	[173054421]
151_11418	chr6	3288836	3289236	+	1000	97.0	[]	[]	[9.443364]	[121]	[]	[3289050]
151_11438	chr7	39589704	39590104	+	1000	97.0	[9.443364]	[131]	[]	[]	[39589892]	[]
151_11446	chr8	42761042	42761442	+	1000	97.0	[9.443364]	[71]	[]	[]	[42761203]	[]
151_11450	chr9	94139800	94140200	+	1000	97.0	[9.443364]	[126]	[]	[]	[94140016]	[]
151_11454	chr9	124721112	124721512	+	1000	97.0	[9.443364]	[120]	[]	[]	[124721306]	[]
151_11458	chrX	149129667	149130067	+	1000	97.0	[9.443364]	[97]	[]	[]	[149129849]	[]
151_11475	chr1	224245150	224245550	+	1000	96.0	[]	[]	[9.443364]	[121]	[]	[224245369]
151_1148	chr5	81972060	81972460	+	1000	473.0	[9.164563]	[126]	[]	[]	[81972283]	[]
151_11480	chr10	22693476	22693876	+	1000	96.0	[]	[]	[9.443364]	[144]	[]	[22693690]
151_11486	chr10	131892055	131892455	+	1000	96.0	[9.443364]	[145]	[]	[]	[131892254]	[]
151_11488	chr11	1824987	1825387	+	1000	96.0	[7.7064734, 9.443364]	[122, 140]	[]	[]	[1825205, 1825223]	[]
151_11506	chr15	50764955	50765355	+	1000	96.0	[9.443364, 9.443364]	[104, 154]	[]	[]	[50765120, 50765170]	[]
151_11508	chr15	90529952	90530352	+	1000	96.0	[]	[]	[7.9852743]	[167]	[]	[90530185]
151_11514	chr17	12438725	12439125	+	1000	96.0	[]	[]	[9.164563]	[145]	[]	[12438959]
151_1152	chr1	234867245	234867645	+	1000	472.0	[9.443364]	[101]	[]	[]	[234867427]	[]
151_11522	chr17	64598638	64599038	+	1000	96.0	[9.164563]	[102]	[]	[]	[64598795]	[]
151_11523	chr17	65173332	65173732	+	1000	96.0	[9.164563]	[175]	[9.443364]	[102]	[65173557]	[65173484]
151_11525	chr18	10628977	10629377	+	1000	96.0	[9.443364]	[113]	[]	[]	[10629182]	[]
151_11526	chr19	5129139	5129539	+	1000	96.0	[9.164563, 9.164563]	[112, 122]	[9.164563]	[100]	[5129325, 5129335]	[5129313]
151_11529	chr19	37655714	37656114	+	1000	96.0	[7.7064734]	[135]	[]	[]	[37655925]	[]
151_11538	chr2	120253121	120253521	+	1000	96.0	[9.164563]	[155]	[]	[]	[120253350]	[]
151_11545	chr20	49219152	49219552	+	1000	96.0	[7.9852743]	[71]	[]	[]	[49219310]	[]
151_11548	chr20	53652298	53652698	+	1000	96.0	[]	[]	[9.164563]	[149]	[]	[53652513]
151_1155	chr12	53675924	53676324	+	1000	470.0	[]	[]	[9.164563]	[114]	[]	[53676125]
151_11555	chr22	43014825	43015225	+	1000	96.0	[]	[]	[7.7064734, 9.443364]	[88, 95]	[]	[43014994, 43015001]
151_1156	chr17	47265982	47266382	+	1000	470.0	[9.443364]	[103]	[]	[]	[47266185]	[]
151_11566	chr4	1050929	1051329	+	1000	96.0	[]	[]	[9.164563]	[107]	[]	[1051118]
151_11567	chr4	6916602	6917002	+	1000	96.0	[9.164563]	[146]	[]	[]	[6916846]	[]
151_1157	chr9	4792727	4793127	+	1000	470.0	[]	[]	[9.164563]	[90]	[]	[4792909]
151_11576	chr5	43601948	43602348	+	1000	96.0	[]	[]	[9.443364]	[97]	[]	[43602119]
151_11579	chr5	172765166	172765566	+	1000	96.0	[]	[]	[9.443364]	[64]	[]	[172765323]
151_11596	chr6	83430746	83431146	+	1000	96.0	[9.164563]	[156]	[]	[]	[83430978]	[]
151_11599	chr6	149941724	149942124	+	1000	96.0	[]	[]	[9.164563]	[168]	[]	[149941939]
151_11600	chr6	156791276	156791676	+	1000	96.0	[]	[]	[9.443364]	[150]	[]	[156791510]
151_11616	chr8	100325916	100326316	+	1000	96.0	[]	[]	[9.443364, 9.443364]	[108, 151]	[]	[100326079, 100326122]
151_11617	chr8	115418272	115418672	+	1000	96.0	[9.443364]	[104]	[]	[]	[115418475]	[]
151_11623	chr9	136546072	136546472	+	1000	96.0	[7.7064734]	[84]	[]	[]	[136546238]	[]
151_11629	chr1	136707	137107	+	1000	95.0	[]	[]	[9.443364, 9.443364]	[93, 142]	[]	[136900, 136949]
151_11630	chr1	3454919	3455319	+	1000	95.0	[]	[]	[9.164563]	[86]	[]	[3455104]
151_11637	chr1	61013136	61013536	+	1000	95.0	[9.443364]	[111]	[]	[]	[61013344]	[]
151_11664	chr11	117072479	117072879	+	1000	95.0	[9.443364]	[85]	[]	[]	[117072652]	[]
151_1167	chr10	123135054	123135454	+	1000	465.0	[]	[]	[9.164563]	[104]	[]	[123135256]
151_11681	chr15	96162456	96162856	+	1000	95.0	[]	[]	[9.443364]	[134]	[]	[96162686]
151_1169	chr18	3624030	3624430	+	1000	465.0	[]	[]	[9.443364]	[96]	[]	[3624224]
151_11692	chr16	85607389	85607789	+	1000	95.0	[]	[]	[9.443364]	[141]	[]	[85607616]
151_11693	chr16	88686452	88686852	+	1000	95.0	[]	[]	[7.7064734]	[226]	[]	[88686703]
151_11701	chr17	59696706	59697106	+	1000	95.0	[9.164563]	[135]	[]	[]	[59696899]	[]
151_11703	chr17	75459897	75460297	+	1000	95.0	[9.164563]	[114]	[]	[]	[75460063]	[]
151_11705	chr17	81285392	81285792	+	1000	95.0	[]	[]	[9.164563]	[140]	[]	[81285628]
151_11710	chr18	26226375	26226775	+	1000	95.0	[]	[]	[7.9852743]	[131]	[]	[26226586]
151_11715	chr19	2151381	2151781	+	1000	95.0	[9.164563]	[135]	[]	[]	[2151567]	[]
151_1172	chr12	82358404	82358804	+	1000	464.0	[]	[]	[9.164563]	[87]	[]	[82358591]
151_11740	chr2	159031004	159031404	+	1000	95.0	[9.443364]	[131]	[]	[]	[159031179]	[]
151_11748	chr22	19986791	19987191	+	1000	95.0	[]	[]	[7.7064734]	[148]	[]	[19987031]
151_11751	chr22	21624175	21624575	+	1000	95.0	[9.164563, 9.443364]	[78, 147]	[]	[]	[21624328, 21624397]	[]
151_11756	chr22	41444323	41444723	+	1000	95.0	[]	[]	[9.443364]	[95]	[]	[41444515]
151_1176	chr7	101244740	101245140	+	1000	464.0	[]	[]	[7.9852743]	[102]	[]	[101244923]
151_1177	chr9	130854094	130854494	+	1000	463.0	[]	[]	[9.443364]	[112]	[]	[130854299]
151_11771	chr5	1181657	1182057	+	1000	95.0	[]	[]	[9.443364, 9.164563]	[111, 118]	[]	[1181862, 1181869]
151_11775	chr5	81718298	81718698	+	1000	95.0	[9.443364]	[122]	[]	[]	[81718497]	[]
151_11779	chr5	142466526	142466926	+	1000	95.0	[]	[]	[9.164563]	[112]	[]	[142466720]
151_11781	chr5	154647209	154647609	+	1000	95.0	[]	[]	[9.164563]	[116]	[]	[154647372]
151_11782	chr6	4382362	4382762	+	969	95.0	[9.164563]	[156]	[]	[]	[4382573]	[]
151_11794	chr6	36340606	36341006	+	1000	95.0	[]	[]	[9.443364]	[161]	[]	[36340826]
151_1180	chr11	47248716	47249116	+	1000	462.0	[7.7064734]	[176]	[]	[]	[47248963]	[]
151_11803	chr7	12715598	12715998	+	1000	95.0	[9.164563]	[109]	[]	[]	[12715757]	[]
151_11806	chr7	36128943	36129343	+	1000	95.0	[]	[]	[9.443364]	[130]	[]	[36129163]
151_11814	chr8	22220021	22220421	+	1000	95.0	[]	[]	[9.443364]	[102]	[]	[22220215]
151_11827	chr9	129994985	129995385	+	1000	95.0	[]	[]	[9.443364]	[117]	[]	[129995161]
151_11829	chrX	13653178	13653578	+	1000	95.0	[7.9852743]	[87]	[]	[]	[13653349]	[]
151_11831	chr1	10210088	10210488	+	1000	94.0	[9.164563]	[103]	[]	[]	[10210276]	[]
151_11832	chr1	12229800	12230200	+	1000	94.0	[7.7064734]	[155]	[]	[]	[12230016]	[]
151_11835	chr1	26677434	26677834	+	1000	94.0	[]	[]	[7.9852743]	[81]	[]	[26677598]
151_11838	chr1	35079327	35079727	+	1000	94.0	[7.7064734]	[202]	[]	[]	[35079542]	[]
151_1184	chr1	207751752	207752152	+	1000	461.0	[]	[]	[9.443364]	[101]	[]	[207751948]
151_11842	chr1	110403761	110404161	+	851	94.0	[9.164563]	[115]	[]	[]	[110403958]	[]
151_11847	chr1	200150696	200151096	+	1000	94.0	[9.443364]	[129]	[]	[]	[200150848]	[]
151_11848	chr1	200776960	200777360	+	1000	94.0	[]	[]	[9.443364]	[118]	[]	[200777162]
151_11853	chr10	5812669	5813069	+	1000	94.0	[9.443364]	[109]	[]	[]	[5812860]	[]
151_1186	chr7	10973680	10974080	+	1000	461.0	[7.7064734]	[147]	[]	[]	[10973895]	[]
151_11861	chr11	44144489	44144889	+	1000	94.0	[]	[]	[9.164563]	[165]	[]	[44144731]
151_11869	chr12	32265877	32266277	+	963	94.0	[9.443364]	[154]	[]	[]	[32266110]	[]
151_11870	chr12	47706192	47706592	+	1000	94.0	[]	[]	[9.443364]	[123]	[]	[47706366]
151_11874	chr13	28528855	28529255	+	1000	94.0	[]	[]	[9.443364]	[130]	[]	[28529082]
151_11876	chr14	49970456	49970856	+	1000	94.0	[9.443364]	[215]	[]	[]	[49970701]	[]
151_11880	chr14	69606238	69606638	+	1000	94.0	[]	[]	[9.443364]	[104]	[]	[69606429]
151_11884	chr15	42279412	42279812	+	1000	94.0	[]	[]	[9.443364]	[150]	[]	[42279632]
151_11888	chr16	15521485	15521885	+	1000	94.0	[]	[]	[9.164563]	[144]	[]	[15521663]
151_11889	chr16	30064426	30064826	+	1000	94.0	[9.164563]	[168]	[]	[]	[30064662]	[]
151_1189	chr12	56158352	56158752	+	1000	460.0	[9.164563]	[140]	[]	[]	[56158590]	[]
151_11891	chr16	85436745	85437145	+	1000	94.0	[7.9852743]	[144]	[]	[]	[85436979]	[]
151_11896	chr17	28189707	28190107	+	1000	94.0	[9.443364]	[127]	[]	[]	[28189929]	[]
151_11903	chr18	35041030	35041430	+	1000	94.0	[]	[]	[7.7064734]	[197]	[]	[35041265]
151_11907	chr19	11597410	11597810	+	1000	94.0	[7.9852743, 9.164563]	[84, 147]	[9.443364]	[74]	[11597579, 11597642]	[11597569]
151_11909	chr19	39409901	39410301	+	1000	94.0	[7.7064734]	[91]	[]	[]	[39410062]	[]
151_11919	chr2	55099995	55100395	+	1000	94.0	[]	[]	[9.164563]	[150]	[]	[55100224]
151_11934	chr22	21622185	21622585	+	1000	94.0	[]	[]	[9.443364]	[112]	[]	[21622353]
151_11935	chr22	36560018	36560418	+	878	94.0	[9.443364, 9.443364]	[91, 128]	[]	[]	[36560197, 36560234]	[]
151_11937	chr22	49963037	49963437	+	1000	94.0	[]	[]	[9.443364, 9.164563, 9.443364]	[113, 120, 130]	[]	[49963236, 49963243, 49963253]
151_11942	chr3	69052281	69052681	+	1000	94.0	[7.9852743]	[168]	[]	[]	[69052499]	[]
151_1195	chr12	57001414	57001814	+	1000	459.0	[9.443364]	[141]	[]	[]	[57001650]	[]
151_11950	chr4	38605730	38606130	+	1000	94.0	[]	[]	[9.443364]	[119]	[]	[38605923]
151_11960	chr5	138754164	138754564	+	1000	94.0	[]	[]	[9.443364]	[92]	[]	[138754331]
151_1197	chr22	20084917	20085317	+	1000	459.0	[]	[]	[9.443364]	[97]	[]	[20085102]
151_11978	chr6	81753173	81753573	+	1000	94.0	[9.164563]	[132]	[]	[]	[81753397]	[]
151_11984	chr7	16645368	16645768	+	1000	94.0	[9.164563]	[105]	[]	[]	[16645543]	[]
151_1199	chr5	6686844	6687244	+	1000	459.0	[]	[]	[7.7064734]	[67]	[]	[6687004]
151_11990	chr7	106625748	106626148	+	1000	94.0	[]	[]	[9.164563]	[167]	[]	[106625993]
151_11994	chr7	134364661	134365061	+	1000	94.0	[9.164563]	[153]	[]	[]	[134364889]	[]
151_11995	chr7	137953901	137954301	+	1000	94.0	[]	[]	[9.443364]	[150]	[]	[137954123]
151_11996	chr7	151087432	151087832	+	1000	94.0	[9.164563]	[136]	[]	[]	[151087662]	[]
151_12009	chr8	144137317	144137717	+	1000	94.0	[]	[]	[7.9852743]	[110]	[]	[144137506]
151_1201	chr22	46935633	46936033	+	1000	458.0	[]	[]	[9.164563]	[119]	[]	[46935851]
151_12013	chr9	89310836	89311236	+	1000	94.0	[]	[]	[9.164563]	[148]	[]	[89311053]
151_1202	chr19	14091328	14091728	+	1000	457.0	[9.164563]	[77]	[]	[]	[14091500]	[]
151_12023	chr1	1678841	1679241	+	621	93.0	[]	[]	[9.443364]	[131]	[]	[1679048]
151_12024	chr1	3913201	3913601	+	1000	93.0	[]	[]	[9.164563, 9.443364, 9.443364]	[87, 94, 101]	[]	[3913380, 3913387, 3913394]
151_12025	chr1	24415519	24415919	+	1000	93.0	[]	[]	[7.9852743]	[154]	[]	[24415761]
151_12034	chr1	91500854	91501254	+	1000	93.0	[]	[]	[7.9852743]	[191]	[]	[91501069]
151_12036	chr1	107057697	107058097	+	1000	93.0	[7.9852743]	[116]	[9.443364]	[91]	[107057906]	[107057881]
151_12039	chr1	203282342	203282742	+	1000	93.0	[]	[]	[9.164563, 9.443364]	[98, 154]	[]	[203282513, 203282569]
151_12040	chr1	207034139	207034539	+	1000	93.0	[]	[]	[9.443364]	[117]	[]	[207034330]
151_12042	chr1	234231454	234231854	+	1000	93.0	[]	[]	[9.443364]	[58]	[]	[234231606]
151_12060	chr11	117910002	117910402	+	1000	93.0	[]	[]	[9.164563]	[147]	[]	[117910210]
151_12077	chr16	181194	181594	+	1000	93.0	[]	[]	[9.164563]	[150]	[]	[181351]
151_12080	chr16	58515346	58515746	+	1000	93.0	[]	[]	[7.7064734]	[127]	[]	[58515542]
151_12085	chr17	8152298	8152698	+	1000	93.0	[9.443364]	[193]	[]	[]	[8152543]	[]
151_12098	chr19	200117	200517	+	1000	93.0	[]	[]	[9.443364, 9.443364]	[74, 123]	[]	[200289, 200338]
151_1210	chr1	228452425	228452825	+	1000	455.0	[]	[]	[9.164563, 9.164563, 9.164563, 9.164563, 9.443364, 9.164563]	[66, 78, 99, 110, 120, 131]	[]	[228452585, 228452597, 228452618, 228452629, 228452639, 228452650]
151_12103	chr19	14405813	14406213	+	1000	93.0	[9.164563]	[68]	[]	[]	[14405973]	[]
151_12116	chr2	46461296	46461696	+	1000	93.0	[]	[]	[9.443364, 9.443364]	[115, 125]	[]	[46461503, 46461513]
151_1212	chr13	49110058	49110458	+	1000	455.0	[9.164563, 9.443364]	[85, 95]	[]	[]	[49110231, 49110241]	[]
151_12121	chr2	178414723	178415123	+	1000	93.0	[]	[]	[7.9852743]	[127]	[]	[178414932]
151_12122	chr2	186884584	186884984	+	1000	93.0	[9.443364]	[137]	[]	[]	[186884775]	[]
151_12125	chr20	31699050	31699450	+	1000	93.0	[]	[]	[9.164563]	[99]	[]	[31699233]
151_12142	chr3	72848157	72848557	+	1000	93.0	[7.9852743, 9.164563]	[80, 93]	[]	[]	[72848318, 72848331]	[]
151_12143	chr3	149225011	149225411	+	1000	93.0	[]	[]	[9.164563]	[115]	[]	[149225179]
151_12144	chr3	152856975	152857375	+	1000	93.0	[9.164563]	[97]	[]	[]	[152857156]	[]
151_12145	chr3	157109541	157109941	+	1000	93.0	[]	[]	[9.443364]	[84]	[]	[157109721]
151_12151	chr4	81747139	81747539	+	1000	93.0	[9.164563]	[126]	[]	[]	[81747359]	[]
151_12153	chr5	34655983	34656383	+	1000	93.0	[9.164563]	[115]	[]	[]	[34656153]	[]
151_12154	chr5	39138034	39138434	+	1000	93.0	[]	[]	[9.443364]	[148]	[]	[39138264]
151_1216	chr19	48501298	48501698	+	1000	454.0	[9.443364, 9.443364]	[147, 154]	[]	[]	[48501524, 48501531]	[]
151_12160	chr5	140175529	140175929	+	1000	93.0	[7.9852743]	[154]	[]	[]	[140175729]	[]
151_12161	chr5	149152337	149152737	+	1000	93.0	[9.443364]	[156]	[9.443364]	[145]	[149152559]	[149152548]
151_12163	chr6	27892857	27893257	+	1000	93.0	[]	[]	[7.7064734]	[70]	[]	[27893017]
151_12168	chr6	39187398	39187798	+	1000	93.0	[]	[]	[9.164563]	[94]	[]	[39187573]
151_1217	chr3	47824808	47825208	+	1000	454.0	[7.7064734]	[117]	[]	[]	[47825023]	[]
151_12171	chr6	73461659	73462059	+	1000	93.0	[7.7064734]	[175]	[]	[]	[73461883]	[]
151_12174	chr6	138371650	138372050	+	1000	93.0	[]	[]	[9.164563]	[146]	[]	[138371874]
151_12182	chr8	94760501	94760901	+	1000	93.0	[9.443364]	[126]	[9.443364]	[84]	[94760704]	[94760662]
151_12184	chr8	124973144	124973544	+	1000	93.0	[9.164563]	[102]	[]	[]	[124973341]	[]
151_12187	chr9	113572235	113572635	+	1000	93.0	[]	[]	[9.443364]	[113]	[]	[113572436]
151_12194	chrX	1481559	1481959	+	1000	93.0	[]	[]	[9.164563]	[120]	[]	[1481770]
151_12209	chr1	125169954	125170354	+	1000	92.0	[]	[]	[9.164563]	[80]	[]	[125170134]
151_1221	chr9	136094215	136094615	+	1000	454.0	[]	[]	[9.443364, 9.443364, 7.7064734]	[89, 96, 103]	[]	[136094390, 136094397, 136094404]
151_12229	chr11	5242967	5243367	+	1000	92.0	[9.443364, 9.443364]	[135, 165]	[]	[]	[5243146, 5243176]	[]
151_1224	chr17	77450335	77450735	+	1000	453.0	[7.9852743]	[125]	[]	[]	[77450543]	[]
151_12242	chr12	89117510	89117910	+	1000	92.0	[]	[]	[7.9852743]	[114]	[]	[89117716]
151_12246	chr12	106302850	106303250	+	1000	92.0	[9.164563]	[183]	[]	[]	[106303066]	[]
151_1225	chr19	48633364	48633764	+	1000	453.0	[9.164563, 7.7064734, 9.443364]	[69, 117, 130]	[]	[]	[48633532, 48633580, 48633593]	[]
151_12254	chr13	46796758	46797158	+	1000	92.0	[9.164563, 7.7064734]	[91, 147]	[]	[]	[46796915, 46796971]	[]
151_12272	chr17	50950329	50950729	+	1000	92.0	[]	[]	[9.164563]	[113]	[]	[50950504]
151_12273	chr17	57541973	57542373	+	1000	92.0	[]	[]	[9.164563]	[129]	[]	[57542193]
151_12276	chr17	80544690	80545090	+	1000	92.0	[]	[]	[9.164563]	[217]	[]	[80544919]
151_12279	chr18	57533896	57534296	+	1000	92.0	[9.443364]	[174]	[]	[]	[57534131]	[]
151_1229	chr19	1173593	1173993	+	1000	452.0	[9.164563, 7.9852743, 9.164563]	[98, 123, 130]	[]	[]	[1173778, 1173803, 1173810]	[]
151_12299	chr20	33339487	33339887	+	1000	92.0	[9.443364]	[103]	[]	[]	[33339647]	[]
151_1230	chr19	16628262	16628662	+	1000	452.0	[9.443364]	[108]	[]	[]	[16628447]	[]
151_12308	chr3	49171134	49171534	+	1000	92.0	[7.7064734]	[155]	[]	[]	[49171313]	[]
151_1231	chr20	35954320	35954720	+	1000	452.0	[7.9852743]	[102]	[]	[]	[35954507]	[]
151_12316	chr3	193975232	193975632	+	1000	92.0	[9.443364]	[98]	[]	[]	[193975412]	[]
151_12331	chr5	150846977	150847377	+	1000	92.0	[9.164563]	[72]	[]	[]	[150847140]	[]
151_12338	chr6	11055219	11055619	+	1000	92.0	[]	[]	[9.443364]	[115]	[]	[11055415]
151_12354	chr7	27071596	27071996	+	1000	92.0	[9.164563, 9.443364]	[104, 115]	[]	[]	[27071796, 27071807]	[]
151_12355	chr7	44911801	44912201	+	1000	92.0	[9.164563, 9.164563]	[89, 96]	[]	[]	[44911980, 44911987]	[]
151_12363	chr7	129831512	129831912	+	1000	92.0	[]	[]	[9.164563]	[163]	[]	[129831747]
151_12369	chr8	128076958	128077358	+	1000	92.0	[9.164563, 9.443364]	[89, 123]	[]	[]	[128077122, 128077156]	[]
151_12384	chr1	920919	921319	+	1000	91.0	[9.164563]	[170]	[]	[]	[921149]	[]
151_1239	chr13	52012190	52012590	+	1000	449.0	[7.7064734]	[120]	[]	[]	[52012406]	[]
151_124	chr19	56314708	56315108	+	1000	1177.0	[7.7064734]	[76]	[]	[]	[56314883]	[]
151_12404	chr1	170074667	170075067	+	1000	91.0	[9.443364]	[123]	[]	[]	[170074889]	[]
151_12410	chr10	15808540	15808940	+	1000	91.0	[9.443364]	[96]	[]	[]	[15808731]	[]
151_12420	chr11	72779638	72780038	+	818	91.0	[9.164563]	[182]	[]	[]	[72779887]	[]
151_12424	chr12	1500096	1500496	+	1000	91.0	[]	[]	[9.164563]	[98]	[]	[1500265]
151_12438	chr14	102594591	102594991	+	1000	91.0	[9.443364]	[180]	[9.164563]	[160]	[102594822]	[102594802]
151_1245	chr3	33096392	33096792	+	1000	448.0	[]	[]	[9.164563]	[80]	[]	[33096572]
151_12452	chr16	2428742	2429142	+	1000	91.0	[]	[]	[7.7064734]	[149]	[]	[2428901]
151_12457	chr17	17694381	17694781	+	1000	91.0	[]	[]	[7.9852743]	[82]	[]	[17694563]
151_12460	chr17	42312800	42313200	+	1000	91.0	[]	[]	[9.164563]	[162]	[]	[42313031]
151_12463	chr17	47982883	47983283	+	1000	91.0	[]	[]	[9.443364]	[142]	[]	[47983117]
151_12464	chr17	48036609	48037009	+	1000	91.0	[9.164563]	[150]	[]	[]	[48036837]	[]
151_12473	chr19	21127909	21128309	+	638	91.0	[]	[]	[9.164563]	[189]	[]	[21128151]
151_12474	chr19	35844335	35844735	+	1000	91.0	[9.164563, 9.164563]	[73, 122]	[]	[]	[35844505, 35844554]	[]
151_12477	chr19	45873730	45874130	+	1000	91.0	[]	[]	[7.9852743, 9.443364, 9.164563]	[120, 125, 149]	[]	[45873926, 45873931, 45873955]
151_12486	chr2	127293937	127294337	+	1000	91.0	[]	[]	[9.164563]	[79]	[]	[127294107]
151_1250	chr12	117042271	117042671	+	1000	446.0	[9.443364]	[138]	[]	[]	[117042492]	[]
151_12500	chr22	23157804	23158204	+	1000	91.0	[]	[]	[9.443364]	[131]	[]	[23158008]
151_12506	chr3	52536351	52536751	+	1000	91.0	[7.9852743]	[203]	[]	[]	[52536584]	[]
151_12526	chr5	142323975	142324375	+	1000	91.0	[9.443364]	[131]	[]	[]	[142324199]	[]
151_12532	chr6	13710537	13710937	+	1000	91.0	[]	[]	[7.7064734]	[191]	[]	[13710775]
151_12535	chr6	30156151	30156551	+	1000	91.0	[9.164563]	[102]	[]	[]	[30156308]	[]
151_12538	chr6	142947423	142947823	+	1000	91.0	[]	[]	[9.443364, 7.7064734]	[124, 134]	[]	[142947626, 142947636]
151_12540	chr6	158632155	158632555	+	1000	91.0	[]	[]	[9.164563]	[67]	[]	[158632312]
151_12557	chr8	128150019	128150419	+	1000	91.0	[]	[]	[9.164563]	[171]	[]	[128150242]
151_12561	chr9	112751582	112751982	+	1000	91.0	[]	[]	[9.443364]	[171]	[]	[112751827]
151_12565	chrX	48676411	48676811	+	1000	91.0	[9.164563]	[99]	[]	[]	[48676593]	[]
151_12567	chrX	154019825	154020225	+	1000	91.0	[9.164563]	[112]	[]	[]	[154019997]	[]
151_12569	chr1	6205878	6206278	+	1000	90.0	[9.164563]	[86]	[]	[]	[6206049]	[]
151_12575	chr1	39892737	39893137	+	1000	90.0	[]	[]	[9.443364]	[161]	[]	[39892971]
151_1258	chr3	193593040	193593440	+	1000	445.0	[9.164563]	[167]	[]	[]	[193593287]	[]
151_12583	chr1	111201317	111201717	+	1000	90.0	[9.164563, 9.443364]	[112, 122]	[]	[]	[111201487, 111201497]	[]
151_12587	chr1	155978916	155979316	+	1000	90.0	[7.9852743]	[143]	[]	[]	[155979134]	[]
151_126	chrX	1392368	1392768	+	1000	1177.0	[]	[]	[7.7064734, 7.7064734, 7.7064734, 9.164563, 9.443364, 7.7064734]	[65, 98, 105, 112, 119, 136]	[]	[1392531, 1392564, 1392571, 1392578, 1392585, 1392602]
151_12601	chr11	9758764	9759164	+	1000	90.0	[9.443364]	[195]	[9.164563]	[154]	[9758998]	[9758957]
151_12609	chr11	118930180	118930580	+	1000	90.0	[]	[]	[9.443364]	[145]	[]	[118930407]
151_12611	chr12	9648154	9648554	+	1000	90.0	[]	[]	[9.164563]	[129]	[]	[9648350]
151_12615	chr12	113245784	113246184	+	1000	90.0	[9.164563]	[86]	[]	[]	[113245963]	[]
151_12621	chr14	54565593	54565993	+	1000	90.0	[]	[]	[7.7064734]	[180]	[]	[54565773]
151_12645	chr17	68793828	68794228	+	1000	90.0	[9.164563]	[134]	[]	[]	[68794045]	[]
151_12656	chr19	4310322	4310722	+	1000	90.0	[9.443364]	[111]	[]	[]	[4310516]	[]
151_12657	chr19	6801618	6802018	+	1000	90.0	[]	[]	[7.9852743]	[156]	[]	[6801816]
151_12669	chr2	55223305	55223705	+	1000	90.0	[7.7064734]	[150]	[]	[]	[55223536]	[]
151_12673	chr2	130355078	130355478	+	1000	90.0	[]	[]	[9.443364]	[138]	[]	[130355287]
151_12675	chr2	170462874	170463274	+	1000	90.0	[]	[]	[9.443364]	[118]	[]	[170463069]
151_12686	chr22	23144870	23145270	+	1000	90.0	[9.443364]	[130]	[]	[]	[23145046]	[]
151_12689	chr3	14261257	14261657	+	1000	90.0	[]	[]	[7.9852743, 9.443364]	[93, 182]	[]	[14261408, 14261497]
151_1269	chr7	107743517	107743917	+	1000	443.0	[]	[]	[9.164563]	[127]	[]	[107743675]
151_12692	chr3	124837635	124838035	+	1000	90.0	[9.164563]	[126]	[]	[]	[124837849]	[]
151_12696	chr3	157110770	157111170	+	1000	90.0	[9.164563]	[126]	[]	[]	[157110966]	[]
151_12697	chr3	184176472	184176872	+	1000	90.0	[9.164563]	[206]	[]	[]	[184176715]	[]
151_12699	chr4	40003965	40004365	+	1000	90.0	[]	[]	[9.443364]	[60]	[]	[40004124]
151_12701	chr4	139295461	139295861	+	1000	90.0	[9.443364, 7.7064734]	[87, 166]	[]	[]	[139295619, 139295698]	[]
151_12705	chr5	91218989	91219389	+	1000	90.0	[9.164563]	[187]	[]	[]	[91219156]	[]
151_12710	chr5	140710973	140711373	+	1000	90.0	[7.9852743]	[88]	[]	[]	[140711151]	[]
151_12734	chr7	55571763	55572163	+	1000	90.0	[9.443364]	[138]	[]	[]	[55571977]	[]
151_1274	chr3	49104544	49104944	+	1000	442.0	[7.9852743]	[149]	[]	[]	[49104778]	[]
151_12747	chr9	93086704	93087104	+	681	90.0	[9.443364]	[134]	[]	[]	[93086914]	[]
151_12748	chr9	93116027	93116427	+	1000	90.0	[]	[]	[9.164563]	[157]	[]	[93116212]
151_12751	chr9	122904652	122905052	+	1000	90.0	[9.164563]	[106]	[]	[]	[122904842]	[]
151_12754	chrX	115893185	115893585	+	1000	90.0	[]	[]	[9.443364]	[92]	[]	[115893346]
151_12767	chr1	89692690	89693090	+	1000	89.0	[9.443364]	[65]	[]	[]	[89692848]	[]
151_1277	chr2	121649629	121650029	+	1000	441.0	[7.9852743]	[109]	[]	[]	[121649825]	[]
151_1278	chr8	143732728	143733128	+	1000	441.0	[]	[]	[9.443364]	[81]	[]	[143732879]
151_12781	chr10	15325590	15325990	+	1000	89.0	[]	[]	[7.9852743]	[161]	[]	[15325833]
151_12795	chr11	65424260	65424660	+	1000	89.0	[]	[]	[9.443364]	[130]	[]	[65424475]
151_12802	chr12	49110629	49111029	+	1000	89.0	[7.9852743, 7.7064734]	[99, 104]	[]	[]	[49110795, 49110800]	[]
