#PeakID(python scan_motif.py ./ENCODE_processed_files/ATF3_idr.fa ATF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
886_1070	chr22	38201749	38202149	+	1000	730.5	[16.662966]	[93]	[16.662966]	[93]	[38201939]	[38201939]
886_10703	chr15	36195402	36195802	+	1000	188.5	[6.6060014]	[127]	[6.8296685]	[127]	[36195617]	[36195617]
886_10706	chr18	79248657	79249057	+	1000	188.5	[4.670253, 12.332103]	[96, 120]	[4.670253, 11.8935375]	[96, 120]	[79248842, 79248866]	[79248842, 79248866]
886_10707	chr19	48891802	48892202	+	1000	188.5	[5.259015]	[240]	[5.697581]	[240]	[48891994]	[48891994]
886_10711	chr22	37607518	37607918	+	1000	188.5	[6.265752]	[94]	[6.136028]	[94]	[37607696]	[37607696]
886_10715	chr4	1099565	1099965	+	1000	188.5	[14.1073065]	[84]	[13.873739]	[84]	[1099742]	[1099742]
886_1072	chr5	71455386	71455786	+	1000	730.0	[14.1073065]	[95]	[13.873739]	[95]	[71455578]	[71455578]
886_10723	chr6	90137829	90138229	+	927	188.5	[6.3307967]	[113]	[4.037037, 5.902131]	[79, 113]	[90138026]	[90137992, 90138026]
886_10725	chr7	20200404	20200804	+	1000	188.5	[7.49763, 6.8989677]	[92, 117]	[7.7965717, 6.779144]	[92, 117]	[20200591, 20200616]	[20200591, 20200616]
886_10727	chr7	73320001	73320401	+	1000	188.5	[4.670253]	[107]	[4.670253]	[107]	[73320181]	[73320181]
886_10728	chr7	99103299	99103699	+	1000	188.5	[4.037037]	[94]	[]	[]	[99103458]	[]
886_1073	chr12	6663196	6663596	+	1000	729.5	[17.29618]	[101]	[17.30608]	[101]	[6663395]	[6663395]
886_10731	chr1	8194437	8194837	+	1000	188.0	[7.806472]	[125]	[7.4877305]	[125]	[8194594]	[8194594]
886_10732	chr1	175013444	175013844	+	1000	188.0	[12.536653]	[97]	[12.965319]	[97]	[175013639]	[175013639]
886_10737	chr11	74418425	74418825	+	1000	188.0	[8.011022]	[151]	[8.559512]	[151]	[74418658]	[74418658]
886_1074	chr2	157324387	157324787	+	1000	729.5	[5.373662]	[72]	[5.3698244]	[72]	[157324553]	[157324553]
886_10742	chr17	56937560	56937960	+	1000	188.0	[5.373662]	[75]	[5.3698244]	[75]	[56937712]	[56937712]
886_10751	chr3	44729400	44729800	+	1000	188.0	[13.4641905]	[103]	[13.240523]	[103]	[44729601]	[44729601]
886_1076	chr22	38179997	38180397	+	1000	729.0	[11.903437]	[132]	[12.322203]	[132]	[38180217]	[38180217]
886_10760	chr6	108562589	108562989	+	1000	188.0	[8.130846, 4.670253]	[103, 111]	[8.439688, 4.673748]	[103, 111]	[108562786, 108562794]	[108562786, 108562794]
886_10763	chr7	99958675	99959075	+	645	188.0	[7.4877305]	[97]	[7.806472]	[97]	[99958867]	[99958867]
886_10775	chr10	133438174	133438574	+	1000	187.5	[4.037037]	[114]	[]	[]	[133438366]	[]
886_10781	chr12	120488960	120489360	+	1000	187.5	[5.268915]	[118]	[5.687681]	[118]	[120489168]	[120489168]
886_10787	chr17	8713868	8714268	+	1000	187.5	[6.136028]	[122]	[6.265752]	[122]	[8714073]	[8714073]
886_10797	chr5	56025371	56025771	+	1000	187.5	[12.965319]	[104]	[12.536653]	[104]	[56025567]	[56025567]
886_10799	chr6	135234383	135234783	+	1000	187.5	[14.1073065, 12.965319, 12.536653]	[86, 103, 111]	[13.873739, 12.536653, 12.965319]	[86, 103, 111]	[135234567, 135234584, 135234592]	[135234567, 135234584, 135234592]
886_108	chr12	122895983	122896383	+	1000	1327.5	[6.6060014, 17.30608, 8.834717]	[79, 98, 128]	[6.8296685, 17.29618, 8.93856]	[79, 98, 128]	[122896161, 122896180, 122896210]	[122896161, 122896180, 122896210]
886_10804	chr9	130535954	130536354	+	1000	187.5	[7.837879]	[101]	[8.490212]	[101]	[130536146]	[130536146]
886_10806	chr1	15765759	15766159	+	1000	187.0	[4.037037]	[99]	[]	[]	[15765942]	[]
886_10809	chr1	225602603	225603003	+	1000	187.0	[12.965319]	[102]	[12.536653]	[102]	[225602793]	[225602793]
886_1081	chr8	133381948	133382348	+	1000	728.0	[11.903437]	[64]	[12.322203]	[64]	[133382109]	[133382109]
886_10818	chr16	8883557	8883957	+	1000	187.0	[17.29618]	[101]	[17.30608]	[101]	[8883754]	[8883754]
886_10825	chr20	53829376	53829776	+	938	187.0	[]	[]	[4.037037]	[141]	[]	[53829572]
886_10827	chr4	152991882	152992282	+	1000	187.0	[17.939297, 4.037037]	[111, 149]	[17.939297]	[111]	[152992087, 152992125]	[152992087]
886_10829	chr5	131607419	131607819	+	1000	187.0	[8.439688]	[182]	[8.130846]	[182]	[131607631]	[131607631]
886_10830	chr6	31657603	31658003	+	1000	187.0	[11.260322, 11.260322]	[101, 133]	[11.688987, 11.688987]	[101, 133]	[31657800, 31657832]	[31657800, 31657832]
886_10839	chr1	31426306	31426706	+	1000	186.5	[17.30608]	[117]	[17.29618]	[117]	[31426518]	[31426518]
886_10840	chr1	39590567	39590967	+	1000	186.5	[4.670253]	[93]	[4.670253]	[93]	[39590748]	[39590748]
886_10848	chr10	49165901	49166301	+	1000	186.5	[4.670253]	[189]	[4.670253]	[189]	[49166112]	[49166112]
886_10852	chr15	48940570	48940970	+	1000	186.5	[12.008184]	[72]	[12.004346]	[72]	[48940727]	[48940727]
886_10853	chr19	38667081	38667481	+	1000	186.5	[11.903437]	[91]	[12.322203]	[91]	[38667259]	[38667259]
886_10855	chr2	37390410	37390810	+	1000	186.5	[4.670253]	[125]	[4.673748]	[125]	[37390632]	[37390632]
886_10857	chr20	621077	621477	+	1000	186.5	[11.304774]	[121]	[4.037037, 11.304774]	[94, 121]	[621283]	[621256, 621283]
886_1086	chr19	16823040	16823440	+	1000	726.5	[4.6391053]	[121]	[5.067771]	[121]	[16823249]	[16823249]
886_10864	chr5	77936035	77936435	+	1000	186.5	[5.9056263, 8.439688]	[85, 108]	[6.3307967, 8.130846]	[85, 108]	[77936219, 77936242]	[77936219, 77936242]
886_10870	chr8	124397376	124397776	+	1000	186.5	[12.536653, 6.3307967]	[102, 105]	[12.965319, 5.902131]	[102, 105]	[124397573, 124397576]	[124397573, 124397576]
886_10874	chr11	109965898	109966298	+	1000	186.0	[6.6060014]	[108]	[6.8296685]	[108]	[109966085]	[109966085]
886_10876	chr12	65948969	65949369	+	1000	186.0	[17.939297]	[127]	[17.939297]	[127]	[65949179]	[65949179]
886_1088	chr20	34680558	34680958	+	1000	725.5	[8.439688]	[117]	[8.130846]	[117]	[34680770]	[34680770]
886_10880	chr14	31199930	31200330	+	884	186.0	[5.697581]	[86]	[5.259015]	[86]	[31200099]	[31200099]
886_10884	chr17	37488305	37488705	+	1000	186.0	[13.4641905]	[244]	[13.240523]	[244]	[37488511]	[37488511]
886_10888	chr2	55441486	55441886	+	669	186.0	[12.536653]	[104]	[12.965319]	[104]	[55441685]	[55441685]
886_10889	chr2	69779184	69779584	+	1000	186.0	[4.037037]	[158]	[]	[]	[69779393]	[]
886_109	chr1	27542430	27542830	+	1000	1325.5	[10.028443, 5.0544653]	[98, 115]	[10.028443, 4.625799]	[98, 115]	[27542619, 27542636]	[27542619, 27542636]
886_1090	chr6	36649819	36650219	+	1000	725.0	[7.28318]	[124]	[4.037037, 6.73469]	[119, 124]	[36650041]	[36650036, 36650041]
886_10902	chr5	927612	928012	+	1000	186.0	[17.30608]	[100]	[17.29618]	[100]	[927811]	[927811]
886_10904	chr6	4943718	4944118	+	1000	186.0	[4.673748]	[122]	[4.670253]	[122]	[4943937]	[4943937]
886_10906	chr6	33208200	33208600	+	1000	186.0	[10.028443]	[210]	[10.028443]	[210]	[33208444]	[33208444]
886_10907	chr7	93560122	93560522	+	1000	186.0	[17.29618]	[103]	[17.30608]	[103]	[93560317]	[93560317]
886_10908	chr7	129609666	129610066	+	1000	186.0	[7.2392173, 5.687681]	[113, 137]	[7.4727845, 5.268915]	[113, 137]	[129609859, 129609883]	[129609859, 129609883]
886_10909	chr8	10839690	10840090	+	1000	186.0	[13.240523]	[106]	[13.4641905]	[106]	[10839889]	[10839889]
886_10914	chrX	11268962	11269362	+	1000	186.0	[6.8296685]	[180]	[6.6060014]	[180]	[11269156]	[11269156]
886_1092	chr5	173455308	173455708	+	1000	724.5	[6.3307967]	[61]	[5.902131]	[61]	[173455463]	[173455463]
886_10920	chr12	121720084	121720484	+	1000	185.5	[4.037037]	[144]	[]	[]	[121720316]	[]
886_10925	chr16	12321277	12321677	+	1000	185.5	[17.939297]	[111]	[17.939297]	[111]	[12321478]	[12321478]
886_10930	chr17	41920021	41920421	+	1000	185.5	[11.8935375]	[121]	[12.332103]	[121]	[41920227]	[41920227]
886_10932	chr17	59619443	59619843	+	1000	185.5	[6.6060014]	[112]	[6.8296685]	[112]	[59619621]	[59619621]
886_10934	chr18	31512458	31512858	+	1000	185.5	[12.332103]	[107]	[11.8935375]	[107]	[31512645]	[31512645]
886_10937	chr2	27015993	27016393	+	1000	185.5	[5.902131]	[85]	[6.3307967]	[85]	[27016161]	[27016161]
886_10941	chr22	20116778	20117178	+	1000	185.5	[4.040532]	[124]	[]	[]	[20116934]	[]
886_10942	chr22	27886292	27886692	+	1000	185.5	[11.8935375]	[86]	[12.332103]	[86]	[27886467]	[27886467]
886_10944	chr4	996446	996846	+	1000	185.5	[10.671558]	[162]	[10.661659]	[162]	[996674]	[996674]
886_10947	chr6	6790912	6791312	+	1000	185.5	[8.061547]	[96]	[8.266545]	[96]	[6791095]	[6791095]
886_10949	chr6	52435280	52435680	+	1000	185.5	[5.687681]	[141]	[5.268915]	[141]	[52435510]	[52435510]
886_10951	chr8	100510004	100510404	+	884	185.5	[12.322203]	[103]	[11.903437]	[103]	[100510207]	[100510207]
886_10953	chr9	6008417	6008817	+	1000	185.5	[8.130846]	[99]	[8.439688]	[99]	[6008597]	[6008597]
886_10954	chr1	26482944	26483344	+	1000	185.0	[12.536653]	[74]	[12.965319]	[74]	[26483109]	[26483109]
886_10961	chr10	73167824	73168224	+	1000	185.0	[10.028443]	[192]	[10.028443]	[192]	[73168061]	[73168061]
886_10967	chr15	40744146	40744546	+	1000	185.0	[4.037037]	[161]	[]	[]	[40744374]	[]
886_10973	chr2	151306608	151307008	+	1000	185.0	[8.011022]	[105]	[8.559512]	[105]	[151306803]	[151306803]
886_10976	chr22	50092755	50093155	+	1000	185.0	[6.265752]	[110]	[6.136028]	[110]	[50092957]	[50092957]
886_10979	chr3	184053894	184054294	+	1000	185.0	[11.260322, 4.037037, 6.8296685]	[104, 109, 151]	[11.688987, 6.6060014]	[104, 151]	[184054094, 184054099, 184054141]	[184054094, 184054141]
886_10980	chr3	196123090	196123490	+	1000	185.0	[7.4727845]	[188]	[7.2392173]	[188]	[196123334]	[196123334]
886_10983	chr5	65032283	65032683	+	1000	185.0	[7.4727845]	[116]	[7.2392173]	[116]	[65032473]	[65032473]
886_1099	chr18	8996185	8996585	+	1000	721.5	[4.670253]	[154]	[4.670253]	[154]	[8996432]	[8996432]
886_10999	chr1	174815013	174815413	+	1000	184.5	[6.3307967]	[143]	[5.902131]	[143]	[174815245]	[174815245]
886_11	chrM	3242	3642	+	1000	1682.5	[7.4727845]	[133]	[7.2392173]	[133]	[3455]	[3455]
886_11000	chr10	14993474	14993874	+	1000	184.5	[12.004346]	[131]	[12.008184]	[131]	[14993689]	[14993689]
886_11001	chr11	5274245	5274645	+	1000	184.5	[5.902131]	[163]	[6.3307967]	[163]	[5274463]	[5274463]
886_11003	chr11	119943023	119943423	+	1000	184.5	[5.687681]	[112]	[5.2724104]	[112]	[119943223]	[119943223]
886_11005	chr17	28380250	28380650	+	1000	184.5	[8.439688]	[97]	[8.130846]	[97]	[28380434]	[28380434]
886_11006	chr17	75080876	75081276	+	1000	184.5	[5.3698244, 7.7965717]	[80, 120]	[5.373662, 7.49763]	[80, 120]	[75081055, 75081095]	[75081055, 75081095]
886_11009	chr2	80370342	80370742	+	1000	184.5	[6.255852]	[134]	[6.145928]	[134]	[80370552]	[80370552]
886_1101	chr7	107077145	107077545	+	1000	721.0	[6.8989677]	[129]	[6.779144]	[129]	[107077373]	[107077373]
886_11010	chr2	112737011	112737411	+	1000	184.5	[5.268915]	[152]	[5.687681]	[152]	[112737220]	[112737220]
886_11013	chr20	35771711	35772111	+	1000	184.5	[8.93856]	[134]	[8.834717]	[134]	[35771934]	[35771934]
886_11014	chr20	44210801	44211201	+	1000	184.5	[5.1758685]	[119]	[4.9423013]	[119]	[44210977]	[44210977]
886_11015	chr22	21849966	21850366	+	1000	184.5	[10.671558]	[283]	[10.661659]	[283]	[21850181]	[21850181]
886_11019	chr5	55551905	55552305	+	1000	184.5	[17.30608]	[94]	[17.29618]	[94]	[55552099]	[55552099]
886_1102	chr14	35331637	35332037	+	1000	720.5	[4.179032, 14.1073065]	[95, 116]	[4.493954, 13.873739]	[95, 116]	[35331824, 35331845]	[35331824, 35331845]
886_11024	chr7	133654536	133654936	+	1000	184.5	[5.268915]	[119]	[5.687681]	[119]	[133654745]	[133654745]
886_11028	chr1	12173682	12174082	+	1000	184.0	[11.260322, 11.260322]	[94, 112]	[11.688987, 11.688987]	[94, 112]	[12173865, 12173883]	[12173865, 12173883]
886_11029	chr1	44739646	44740046	+	1000	184.0	[4.670253]	[267]	[4.670253]	[267]	[44739804]	[44739804]
886_11031	chr1	93716980	93717380	+	1000	184.0	[4.037037]	[83]	[]	[]	[93717161]	[]
886_11033	chr1	202589162	202589562	+	1000	184.0	[8.061547]	[165]	[8.266545]	[165]	[202589402]	[202589402]
886_11035	chr1	234624714	234625114	+	1000	184.0	[]	[]	[4.040532]	[107]	[]	[234624896]
886_11041	chr16	56605954	56606354	+	1000	184.0	[10.671558]	[98]	[10.661659, 4.037037]	[98, 106]	[56606141]	[56606141, 56606149]
886_11045	chr19	40750392	40750792	+	1000	184.0	[]	[]	[4.037037]	[145]	[]	[40750557]
886_11050	chr3	101091556	101091956	+	918	184.0	[5.268915]	[112]	[5.687681]	[112]	[101091748]	[101091748]
886_11054	chr4	121827860	121828260	+	1000	184.0	[4.298856]	[89]	[4.3741302]	[89]	[121828041]	[121828041]
886_11055	chr5	131305928	131306328	+	1000	184.0	[4.037037]	[142]	[4.0306325]	[142]	[131306153]	[131306153]
886_11059	chr6	41991610	41992010	+	901	184.0	[8.899761]	[100]	[8.704662]	[100]	[41991799]	[41991799]
886_1106	chr17	58666733	58667133	+	1000	719.5	[17.30608]	[98]	[17.29618]	[98]	[58666918]	[58666918]
886_11062	chr7	12728254	12728654	+	1000	184.0	[9.133328]	[101]	[8.471095]	[101]	[12728441]	[12728441]
886_11064	chr7	152433564	152433964	+	1000	184.0	[4.670253]	[227]	[4.670253]	[227]	[152433809]	[152433809]
886_11066	chr9	122264663	122265063	+	1000	184.0	[16.662966]	[112]	[16.662966]	[112]	[122264863]	[122264863]
886_1107	chr14	60248827	60249227	+	1000	719.0	[17.30608]	[114]	[17.29618]	[114]	[60249031]	[60249031]
886_11070	chr1	236176525	236176925	+	1000	183.5	[14.1073065]	[99]	[13.873739]	[99]	[236176715]	[236176715]
886_11073	chr10	77909731	77910131	+	1000	183.5	[4.037037]	[187]	[]	[]	[77909930]	[]
886_11074	chr12	76035112	76035512	+	1000	183.5	[8.439688]	[121]	[8.130846]	[121]	[76035320]	[76035320]
886_11079	chr13	46687777	46688177	+	1000	183.5	[4.670253]	[120]	[4.670253]	[120]	[46687987]	[46687987]
886_11086	chr17	73770471	73770871	+	1000	183.5	[10.671558, 12.322203]	[106, 133]	[10.661659, 11.903437]	[106, 133]	[73770658, 73770685]	[73770658, 73770685]
886_11087	chr18	63213487	63213887	+	813	183.5	[5.687681]	[116]	[5.268915]	[116]	[63213699]	[63213699]
886_11093	chr3	13895843	13896243	+	1000	183.5	[5.259015, 5.6226363]	[76, 110]	[5.697581, 5.502812]	[76, 110]	[13896010, 13896044]	[13896010, 13896044]
886_11094	chr3	42014275	42014675	+	1000	183.5	[12.965319]	[83]	[12.536653]	[83]	[42014453]	[42014453]
886_11096	chr3	119630543	119630943	+	1000	183.5	[4.0652885, 6.779144]	[136, 158]	[4.6076975, 6.8989677]	[136, 158]	[119630700, 119630722]	[119630700, 119630722]
886_11099	chr4	169612430	169612830	+	974	183.5	[13.240523]	[102]	[13.4641905]	[102]	[169612625]	[169612625]
886_111	chr4	158672055	158672455	+	1000	1322.0	[6.145928]	[91]	[6.255852]	[91]	[158672246]	[158672246]
886_11105	chrX	130260265	130260665	+	1000	183.5	[5.373662, 7.0303683]	[71, 115]	[5.3698244, 6.6055403]	[71, 115]	[130260436, 130260480]	[130260436, 130260480]
886_11106	chr1	8941821	8942221	+	1000	183.0	[]	[]	[4.037037]	[109]	[]	[8942012]
886_11107	chr1	31488511	31488911	+	1000	183.0	[11.37113, 11.688987]	[126, 138]	[11.365068, 11.260322]	[126, 138]	[31488729, 31488741]	[31488729, 31488741]
886_11117	chr11	73983326	73983726	+	1000	183.0	[10.028443]	[152]	[10.028443]	[152]	[73983535]	[73983535]
886_11119	chr12	8066255	8066655	+	1000	183.0	[6.8296685]	[114]	[6.6060014]	[114]	[8066460]	[8066460]
886_1112	chr17	48831292	48831692	+	1000	718.0	[5.502812]	[114]	[5.6226363]	[114]	[48831496]	[48831496]
886_11120	chr16	30445841	30446241	+	1000	183.0	[4.0306325]	[100]	[4.037037]	[100]	[30446025]	[30446025]
886_11123	chr17	27105663	27106063	+	1000	183.0	[4.670253]	[124]	[4.670253]	[124]	[27105875]	[27105875]
886_11125	chr17	43778198	43778598	+	1000	183.0	[6.6060014, 10.028443]	[69, 114]	[6.8296685, 10.028443]	[69, 114]	[43778354, 43778399]	[43778354, 43778399]
886_11127	chr17	67821975	67822375	+	1000	183.0	[]	[]	[4.037037]	[107]	[]	[67822179]
886_11128	chr18	77054596	77054996	+	1000	183.0	[16.662966, 4.625799]	[101, 150]	[16.662966, 5.0544653]	[101, 150]	[77054790, 77054839]	[77054790, 77054839]
886_11137	chr3	38349709	38350109	+	1000	183.0	[11.304774]	[133]	[11.304774]	[133]	[38349927]	[38349927]
886_11138	chr5	62477788	62478188	+	1000	183.0	[12.965319]	[104]	[12.536653]	[104]	[62477989]	[62477989]
886_1114	chr1	67889922	67890322	+	1000	717.0	[12.536653]	[142]	[12.965319]	[142]	[67890151]	[67890151]
886_11140	chr5	160039772	160040172	+	1000	183.0	[5.268915]	[176]	[5.687681]	[176]	[160040000]	[160040000]
886_11147	chr7	101185127	101185527	+	1000	183.0	[10.661659]	[189]	[10.671558]	[189]	[101185369]	[101185369]
886_11148	chr7	116511825	116512225	+	1000	183.0	[6.779144]	[254]	[6.8989677]	[254]	[116512069]	[116512069]
886_11156	chr1	167219665	167220065	+	1000	182.5	[]	[]	[4.037037]	[75]	[]	[167219825]
886_11157	chr1	172717670	172718070	+	1000	182.5	[11.260322]	[100]	[11.688987]	[100]	[172717868]	[172717868]
886_11159	chr10	4303068	4303468	+	1000	182.5	[11.304774]	[128]	[11.304774]	[128]	[4303272]	[4303272]
886_11167	chr17	30352185	30352585	+	1000	182.5	[4.037037]	[171]	[4.0306325]	[171]	[30352420]	[30352420]
886_11174	chr2	96715658	96716058	+	1000	182.5	[6.73469, 7.7965717]	[101, 136]	[7.28318, 7.49763]	[101, 136]	[96715836, 96715871]	[96715836, 96715871]
886_11179	chr3	31536373	31536773	+	1000	182.5	[16.662966]	[105]	[16.662966]	[105]	[31536575]	[31536575]
886_11180	chr5	91018998	91019398	+	1000	182.5	[7.2392173, 5.687681]	[102, 117]	[7.4727845, 5.268915]	[102, 117]	[91019191, 91019206]	[91019191, 91019206]
886_11181	chr5	126761953	126762353	+	1000	182.5	[12.965319]	[102]	[12.536653]	[102]	[126762154]	[126762154]
886_11184	chr6	168035869	168036269	+	981	182.5	[6.8296685]	[150]	[6.6060014]	[150]	[168036086]	[168036086]
886_11199	chr11	818636	819036	+	1000	182.0	[11.688987]	[146]	[11.260322]	[146]	[818852]	[818852]
886_1120	chr16	57736752	57737152	+	1000	716.5	[17.29618]	[100]	[17.30608]	[100]	[57736950]	[57736950]
886_11201	chr12	9764720	9765120	+	1000	182.0	[6.8989677]	[104]	[6.779144]	[104]	[9764889]	[9764889]
886_11205	chr14	60091687	60092087	+	1000	182.0	[10.665154, 10.028443]	[113, 118]	[10.671558, 10.028443]	[113, 118]	[60091890, 60091895]	[60091890, 60091895]
886_1121	chr18	9608324	9608724	+	1000	716.5	[11.8935375]	[129]	[12.332103]	[129]	[9608539]	[9608539]
886_11212	chr3	48915314	48915714	+	1000	182.0	[8.490212]	[102]	[7.837879]	[102]	[48915515]	[48915515]
886_11216	chr5	139182074	139182474	+	1000	182.0	[6.255852]	[121]	[6.145928]	[121]	[139182278]	[139182278]
886_11220	chr8	100883904	100884304	+	1000	182.0	[4.625799]	[154]	[5.0544653]	[154]	[100884125]	[100884125]
886_11223	chr9	127390554	127390954	+	1000	182.0	[10.671558]	[93]	[10.661659]	[93]	[127390745]	[127390745]
886_11224	chrX	53225092	53225492	+	1000	182.0	[5.502812]	[135]	[5.6226363]	[135]	[53225277]	[53225277]
886_11226	chr1	3668846	3669246	+	1000	181.5	[5.687681]	[109]	[5.268915]	[109]	[3669049]	[3669049]
886_11229	chr1	151556724	151557124	+	1000	181.5	[6.136028]	[113]	[6.265752]	[113]	[151556926]	[151556926]
886_1123	chr9	129882938	129883338	+	1000	716.5	[11.8935375]	[89]	[12.332103]	[89]	[129883118]	[129883118]
886_11231	chr11	117098399	117098799	+	1000	181.5	[10.028443]	[141]	[10.028443]	[141]	[117098603]	[117098603]
886_11233	chr12	102433329	102433729	+	997	181.5	[11.304774]	[86]	[11.304774]	[86]	[102433493]	[102433493]
886_11234	chr13	100497430	100497830	+	1000	181.5	[10.028443]	[137]	[10.028443]	[137]	[100497638]	[100497638]
886_11235	chr14	65940084	65940484	+	1000	181.5	[12.332103]	[96]	[11.8935375]	[96]	[65940279]	[65940279]
886_11236	chr14	91262172	91262572	+	1000	181.5	[6.265752]	[66]	[6.136028]	[66]	[91262327]	[91262327]
886_11238	chr16	4425256	4425656	+	1000	181.5	[4.037037]	[124]	[]	[]	[4425455]	[]
886_1124	chr12	31749130	31749530	+	1000	715.5	[6.3307967]	[80]	[5.902131]	[80]	[31749292]	[31749292]
886_11240	chr17	17028106	17028506	+	1000	181.5	[5.635942]	[65]	[5.516118]	[65]	[17028266]	[17028266]
886_11241	chr17	29123981	29124381	+	1000	181.5	[12.332103]	[99]	[11.8935375]	[99]	[29124174]	[29124174]
886_11244	chr19	34319779	34320179	+	1000	181.5	[7.4727845]	[153]	[7.2392173]	[153]	[34320004]	[34320004]
886_11246	chr2	85702137	85702537	+	681	181.5	[4.670253]	[54]	[4.670253]	[54]	[85702290]	[85702290]
886_11254	chr3	171548441	171548841	+	1000	181.5	[8.130846]	[102]	[8.439688]	[102]	[171548617]	[171548617]
886_11260	chr5	173913695	173914095	+	773	181.5	[8.559512]	[104]	[8.011022]	[104]	[173913881]	[173913881]
886_11262	chr6	10048885	10049285	+	1000	181.5	[17.939297]	[117]	[17.939297]	[117]	[10049092]	[10049092]
886_11267	chr7	99699211	99699611	+	1000	181.5	[4.037037]	[189]	[]	[]	[99699411]	[]
886_11271	chr8	85841719	85842119	+	1000	181.5	[8.439688]	[97]	[8.130846]	[97]	[85841914]	[85841914]
886_11273	chr9	109816435	109816835	+	1000	181.5	[6.8296685]	[187]	[6.6060014]	[187]	[109816651]	[109816651]
886_11274	chr1	22296531	22296931	+	1000	181.0	[11.304774]	[123]	[11.304774]	[123]	[22296736]	[22296736]
886_11280	chr10	63106209	63106609	+	835	181.0	[5.902131]	[166]	[6.3307967]	[166]	[63106417]	[63106417]
886_11283	chr12	14367121	14367521	+	1000	181.0	[17.29618]	[107]	[17.30608]	[107]	[14367325]	[14367325]
886_11284	chr12	118188546	118188946	+	1000	181.0	[12.536653, 6.3307967]	[110, 113]	[12.965319, 5.902131]	[110, 113]	[118188740, 118188743]	[118188740, 118188743]
886_11285	chr16	24135806	24136206	+	1000	181.0	[7.367906]	[183]	[7.9262958]	[183]	[24136024]	[24136024]
886_1129	chr15	58357500	58357900	+	1000	715.0	[12.965319]	[89]	[12.536653]	[89]	[58357679]	[58357679]
886_11296	chr3	119311646	119312046	+	1000	181.0	[8.899761]	[103]	[8.704662]	[103]	[119311842]	[119311842]
886_1130	chr17	27446597	27446997	+	1000	715.0	[13.413666]	[98]	[13.53349]	[98]	[27446791]	[27446791]
886_11300	chr6	14950638	14951038	+	896	181.0	[7.2392173]	[90]	[7.4727845]	[90]	[14950828]	[14950828]
886_11309	chrX	154501415	154501815	+	1000	181.0	[6.6060014]	[86]	[6.8296685]	[86]	[154501589]	[154501589]
886_11310	chr1	1358401	1358801	+	1000	180.5	[11.688987]	[101]	[11.260322]	[101]	[1358597]	[1358597]
886_11312	chr1	12851644	12852044	+	1000	180.5	[]	[]	[4.037037]	[132]	[]	[12851855]
